playerName,date,wellness_fatigue,wellness_mood,wellness_sleep,wellness_soreness,wellness_stress
Player25,2018-05-06,5,5,4,4,5
Player10,2018-05-06,3,4,3,3,4
Player5,2018-05-06,4,3,3,4,3
Player32,2018-05-06,3,4,3,4,4
Player29,2018-05-06,2,3,2,3,3
Player19,2018-05-06,2,5,4,2,5
Player22,2018-05-06,5,5,5,5,5
