date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty
2017-12-07 00:00:00.000,Player1,42.86666666666667,0,1.4923496853396434,2017-12-07 11:40:35.327,Set-pieces,2017-12-07 12:23:27.455,2.0796,0.0,0,84.5,0.0,0.0,29.84699370679287,0.0,37.09166257955482,0.55,51.599999999999994,33,21,0,0,83.95,48.5139,0,3.6766,0,46,45,14,7,43076,0,36,43,25,8,2.0796,48.5139,0.7834,0.1145,0.0467,0.0098,0.0039,0.8916,0.1481,0.0582,0.0188,0.0047,1.0928,0.2361,0.0954,0.0329,0.0198,0.008,0.0078,0.004,0.0046,0.5707,0.0074,1.3683,0.6902,0.0205,0.0006,0,2572,237.2762,0,0,75,3,0,3,168.1354,Baluta,0,0,0,0,0,0,3.6766,GD-3,43076.51629,Set-pieces,43076.48652,0.55, training,1115.4,105.8,33.8,6.2,2.1,1169,101.7,27.5,8.3,1.9,0,0,0,0,0,2039.3,93.3,34.3,11.9,7.6,3,2.8,1.3,1.3,374.4,2.5,2260.2,307.1,4.3,0.1,0,5.2156,6.937,False
2017-12-07 00:00:00.000,Player1,15.3,0,,2017-12-07 11:23:02.111,Boxes-5v2,2017-12-07 11:38:19.679,0.247,0.0,0,1.7000000000000002,0.0,0.0,0.0,0.0,11.964719433567828,0.0,1.2000000000000002,0,2,0,0,1.7000000000000002,16.1437,0,1.1289,0,2,0,1,1,43076,0,4,0,0,0,0.247,16.1437,0.0983,0.0087,0.0012,0.0003,0.0002,0.1248,0.0131,0.0004,0,0,0.209,0.0071,0.0024,0.0005,0.0006,0,0.0002,0.0002,0,0.0268,0.0002,0.2222,0.0248,0,0,0,918,25.7382,0,0,6,0,0,0,31.2473,Baluta,0,0,0,0,0,0,1.1289,GD-3,43076.48495,Boxes-5v2,43076.47433,0, training,482.2,13.2,1.7,0.2,0.1,408.3,11.8,0.4,0,0,0,0,0,0,0,894.9,3.4,1,0.3,0.2,0,0.1,0.1,0,17.8,0.1,905.7,12.2,0,0,0,3.0267,0.6101,False
2017-12-07 00:00:00.000,Player1,60.71666666666667,3,1.5740882304457688,2017-12-07 11:23:02.976,Session,2017-12-07 12:23:45.600,2.387,0.0,0,86.2,32.275104530411355,0.0,30.667908851653603,0.0,29.920369158598387,0.55,52.800000000000004,33,23,0,0,85.65,39.3133,0,2.9458,0,50,45,15,8,43076,0,41,43,25,8,2.387,39.3133,0.908,0.1241,0.0478,0.0102,0.0041,1.0483,0.1624,0.0587,0.0188,0.0047,1.345,0.2434,0.0979,0.0334,0.0204,0.008,0.008,0.0042,0.0046,0.6145,0.0076,1.6467,0.7192,0.0205,0.0006,0,3643,269.0244,0,0,89,3,0,3,205.9275,Baluta,0,0,0,0,0,0,2.9458,GD-3,43076.5165,Session,43076.47434,0.55, training,1687.1,121.3,35.5,6.4,2.2,1637,115.1,27.9,8.3,1.9,0,0,0,0,0,3075.1,96.8,35.3,12.2,7.8,3,2.9,1.4,1.3,404.3,2.6,3316.4,321.9,4.3,0.1,0,5.2156,5.0512,False
2017-12-07 00:00:00.000,Player2,60.71666666666667,2,1.305964462943351,2017-12-07 11:23:02.976,Session,2017-12-07 12:23:45.600,2.8757,4.4,7,243.2,21.51673635360757,8.598763597599797,44.28942507717465,15.179171030353825,36.82905014336969,17.145,154.0,33,37,0,0,226.05499999999998,47.3629,0,3.7383,0,74,64,31,6,43076,0,80,67,26,7,2.8757,47.3629,1.0193,0.1949,0.0798,0.0269,0.0033,1.1491,0.2738,0.1022,0.0223,0.004,1.3935,0.3126,0.2295,0.0892,0.0544,0.0288,0.0182,0.0159,0.0103,0.6969,0.0264,1.7215,1.0321,0.105,0.0128,0.0044,3643,341.7401,0,0,140,0,0,0,213.6854,Bancu,0,7,0,0,0,7,3.7383,GD-3,43076.5165,Session,43076.47434,17.145, training,1621.3,148.1,48.8,14.9,2.1,1597.5,158.2,42.7,8,1.2,0,0,0,0,0,2924.7,127,69.3,26.7,16.6,8.9,5.6,4.7,3.1,448.6,7.6,3190,428,22.1,2.1,0.6,7.1467,8.3864,False
2017-12-07 00:00:00.000,Player2,15.3,0,,2017-12-07 11:23:02.111,Boxes-5v2,2017-12-07 11:38:19.679,0.3425,0.0,0,0.2,0.0,0.0,0.0,0.0,16.352991083062392,0.0,0.0,0,0,0,0,0.2,22.3856,0,1.5036,0,1,2,0,0,43076,0,6,2,0,0,0.3425,22.3856,0.1539,0.0049,0.0014,0,0,0.1706,0.0105,0.0012,0,0,0.2674,0.0086,0.0019,0.0002,0,0,0,0,0,0.0643,0,0.3032,0.0393,0,0,0,918,34.6383,0,0,3,0,0,0,31.485,Bancu,0,0,0,0,0,0,1.5036,GD-3,43076.48495,Boxes-5v2,43076.47433,0, training,449.2,9,1.7,0,0,448.2,9,0.9,0,0,0,0,0,0,0,868.7,3.5,0.9,0.1,0,0,0,0,0,44.8,0,897.1,20.9,0,0,0,3.0311,0.5882,False
2017-12-07 00:00:00.000,Player2,42.86666666666667,0,1.355491595272134,2017-12-07 11:40:35.327,Set-pieces,2017-12-07 12:23:27.455,2.4695,4.4,7,243.0,0.0,8.595747441268506,44.27581823448702,13.061163938051871,45.273776887462816,17.145,154.0,33,37,0,0,225.855,57.6094,0,4.66,0,72,62,31,6,43076,0,74,65,26,7,2.4695,57.6094,0.8355,0.1896,0.0784,0.0269,0.0033,0.9458,0.2626,0.101,0.0223,0.004,1.0854,0.304,0.2276,0.089,0.0544,0.0288,0.0182,0.0159,0.0103,0.6096,0.0264,1.3685,0.9788,0.105,0.0128,0.0044,2572,300.7418,0,0,137,0,0,0,177.7051,Bancu,0,7,0,0,0,7,4.66,GD-3,43076.51629,Set-pieces,43076.48652,17.145, training,1070.4,138.8,47.1,14.9,2.1,1099,148.4,41.8,8,1.2,0,0,0,0,0,1918.3,123.5,68.4,26.6,16.6,8.9,5.6,4.7,3.1,388.4,7.6,2148.2,398.7,22.1,2.1,0.6,7.1467,11.6538,False
2017-12-07 00:00:00.000,Player3,42.86666666666667,0,0.9918587469459933,2017-12-07 11:40:35.327,Set-pieces,2017-12-07 12:23:27.455,1.7427,4.3,7,187.39999999999998,0.0,7.148664065818586,32.214649681162136,9.573582227463527,31.728283245901007,43.984,130.20000000000002,25,29,0,0,143.41599999999997,40.6537,0,3.2364,0,30,30,20,9,43076,0,35,43,13,12,1.7427,40.6537,0.6078,0.1178,0.058,0.0146,0.0022,0.6956,0.1544,0.0622,0.0183,0.0118,0.9775,0.1514,0.0961,0.0572,0.0423,0.0235,0.0208,0.0142,0.0103,0.3304,0.0191,1.1377,0.4921,0.069,0.0397,0.0043,2572,208.8661,0,0,68,0,0,0,181.4354,Barbut,0,5,2,0,0,7,3.2364,GD-3,43076.51629,Set-pieces,43076.48652,43.984, training,1184.6,86.9,34.6,9.9,1.7,1115.2,100.3,27.8,7,3.6,0,0,0,0,0,2211,60.1,32,15.6,11.8,7.2,5.1,3.9,2.5,217.2,5.2,2346,204.3,14.1,6.6,0.6,7.0223,6.1246,False
2017-12-07 00:00:00.000,Player3,15.3,0,,2017-12-07 11:23:02.111,Boxes-5v2,2017-12-07 11:38:19.679,0.3849,0.0,0,2.5,0.0,0.0,0.0,0.0,18.62087588952306,0.0,0.7,1,0,0,0,2.5,25.1548,0,1.7533,0,7,6,0,0,43076,0,6,5,1,0,0.3849,25.1548,0.1584,0.0154,0.0025,0,0,0.1806,0.0244,0.0032,0.0004,0,0.3117,0.0168,0.0011,0.0018,0.0003,0.0004,0,0,0,0.0527,0,0.3384,0.0465,0,0,0,918,40.3894,0,0,5,1,0,1,63.1583,Barbut,0,0,0,0,0,0,1.7533,GD-3,43076.48495,Boxes-5v2,43076.47433,0, training,436.7,22.8,2.5,0.1,0,429.2,24.4,2,0.2,0,0,0,0,0,0,872.2,8,0.7,0.8,0.2,0.2,0,0,0,35.8,0,894.5,23.4,0,0,0,2.8445,1.3291,False
2017-12-07 00:00:00.000,Player3,60.71666666666667,3,1.2015585641709121,2017-12-07 11:23:02.976,Session,2017-12-07 12:23:45.600,2.2055,4.3,7,189.99999999999997,32.275104530411355,7.206684140178219,32.77773324601118,11.915968593446358,28.00660786944274,43.984,131.0,26,29,0,0,146.01599999999996,36.3238,0,2.8098,0,37,36,20,9,43076,0,41,48,14,12,2.2055,36.3238,0.8059,0.1333,0.0605,0.0147,0.0022,0.9137,0.1794,0.0654,0.0187,0.0118,1.359,0.1682,0.0972,0.059,0.0427,0.0239,0.0208,0.0142,0.0103,0.3912,0.0191,1.5535,0.539,0.069,0.0397,0.0043,3643,256.8593,0,0,73,1,0,1,252.8864,Barbut,0,5,2,0,0,7,2.8098,GD-3,43076.5165,Session,43076.47434,43.984, training,1702.8,110.2,37.1,10,1.7,1614.8,125.5,29.8,7.2,3.6,0,0,0,0,0,3230.3,68.1,32.7,16.4,12,7.4,5.1,3.9,2.5,259.1,5.2,3393.4,228,14.1,6.6,0.6,7.0223,4.6586,False
2017-12-07 00:00:00.000,Player5,15.3,0,,2017-12-07 11:23:02.111,Boxes-5v2,2017-12-07 11:38:19.679,0.3632,0.0,0,3.4,0.0,0.0,0.0,0.0,17.500816950710146,0.0,2.2,0,0,0,0,3.4,23.741,0,1.6358,0,5,1,0,0,43076,0,5,1,0,0,0.3632,23.741,0.1483,0.0108,0.0015,0,0,0.1835,0.0171,0.002,0,0,0.2664,0.0068,0.0044,0.0012,0.0012,0.0006,0.0004,0,0,0.0824,0,0.3082,0.0546,0.0005,0,0,918,37.6802,0,0,2,0,0,0,35.6036,Briceag,0,0,0,0,0,0,1.6358,GD-3,43076.48495,Boxes-5v2,43076.47433,0, training,441.3,23,1.2,0.1,0,432.9,18.4,1,0,0,0,0,0,0,0,856.1,2.9,1.2,0.4,0.4,0.2,0.1,0,0,56.6,0,889.5,28.3,0.1,0,0,3.98,0.9042,False
