date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,rpeTl
2017-10-18 00:00:00.000,Player2,91.45,2,0.8,2017-10-18 10:59:30.336,Session,2017-10-18 12:30:56.735,2.3244,0.0,3,120.8,24.5,3.7,14.9,0.0,19.3,9.883,62.4,11,10,0,0,110.917,25.4171,0,1.9014,0,45,35,8,2,43026,0,56,32,7,4,2.3244,25.4171,0.8874,0.1178,0.0392,0.005,0.0004,1.0799,0.15,0.0347,0.0081,0.0019,1.2193,0.2804,0.1883,0.0584,0.0219,0.0154,0.015,0.0027,0.0033,0.5155,0.0041,1.4416,0.8065,0.0664,0.0099,0,5487,256.8297,1,0,83,3,0,4,174.961,Bancu,0,2,1,0,0,3,1.9014,GD-2,43026.52149,Session,43026.45799,9.883, training,3455.3,102,24.2,2.9,0.3,1786.1,95.7,16.4,2.9,0.7,0,0,0,0,0,4935.4,106.7,56.2,15.9,6.5,4.8,3.8,1,1,354.1,1.1,5113.2,357.6,14,1.7,0,6.0356,4.8574,False,182.9
2017-10-18 00:00:00.000,Player5,91.45,2,1.2,2017-10-18 10:59:30.336,Session,2017-10-18 12:30:56.735,2.8638,0.7,15,378.59999999999997,24.5,13.4,37.0,15.6,23.9,80.31,182.59999999999997,21,20,0,0,298.28999999999996,31.316,0,2.3525,0,28,33,16,4,43026,0,33,27,13,8,2.8638,31.316,1.1021,0.1591,0.0538,0.0107,0.0018,1.2619,0.2035,0.0486,0.0163,0.0061,1.4125,0.2953,0.2738,0.196,0.074,0.038,0.0323,0.0157,0.0092,0.5035,0.0134,1.6669,0.8868,0.2299,0.0796,0.0007,5487,323.9071,0,0,82,1,0,1,198.3086,Briceag,0,5,7,2,1,15,2.3525,GD-2,43026.52149,Session,43026.45799,80.31, training,2969.7,115.8,27.9,6.3,1.1,2212.9,125.8,19.5,5.7,1.8,0,0,0,0,0,4883.2,104.6,74.9,46.9,17.9,9.9,7.8,3.8,2.5,331.3,3.7,5080.6,345.1,47,13.7,0.1,6.7601,5.2729,False,182.9
2017-10-18 00:00:00.000,Player6,91.43333333333334,2,1.1,2017-10-18 10:59:30.336,Session,2017-10-18 12:30:56.735,2.9468,19.2,14,333.1,24.5,12.3,29.9,16.5,24.6,98.61,198.2,17,17,0,0,234.49,32.2288,0,2.4391,0,53,32,14,3,43026,0,57,28,9,8,2.9468,32.2288,1.1592,0.1828,0.0457,0.0156,0.0018,1.2461,0.2155,0.0524,0.0228,0.0048,1.4831,0.3319,0.1962,0.1349,0.0784,0.0446,0.0198,0.0157,0.0144,0.6026,0.0253,1.7649,0.9307,0.1526,0.0794,0.0192,5486,334.5901,0,0,41,1,0,1,193.2068,Burlacu,0,6,7,0,1,14,2.4391,GD-2,43026.52149,Session,43026.45799,98.61, training,3364.9,111.8,26.1,6.6,0.8,1835,113.8,19.2,6.8,1.4,0,0,0,0,0,4829.6,123.8,58.7,33.4,18,9.7,4.9,3.7,3.1,395.4,6.1,5052.7,386.7,31.1,13.2,2.7,7.2067,5.5337,False,182.86666666666667
2017-10-18 00:00:00.000,Player7,91.43333333333334,3,1.1,2017-10-18 10:59:30.336,Session,2017-10-18 12:30:56.735,2.2412,16.299999999999997,8,219.2,36.8,8.3,21.9,12.1,18.7,71.408,143.6,12,20,0,0,147.79199999999997,24.5122,0,1.8452,0,28,13,13,7,43026,0,25,15,8,4,2.2412,24.5122,0.8812,0.096,0.0386,0.0136,0.0051,0.9986,0.1494,0.0411,0.0143,0.0034,1.2377,0.1581,0.1032,0.0756,0.0462,0.0211,0.015,0.0136,0.0154,0.523,0.0323,1.496,0.5728,0.101,0.0551,0.0163,5486,254.0504,1,0,36,3,0,4,163.6712,Buzan,0,4,2,2,0,8,1.8452,GD-2,43026.52149,Session,43026.45799,71.408, training,3548,80.1,21.4,6.3,3,1712.8,93,15.9,4.9,1,0,0,0,0,0,4999.9,58.2,28.7,18.3,9.9,4.7,3.2,3.6,3.7,347.7,8.5,5202.6,251.8,20.7,9,2.3,7.2534,2.9746,False,274.3
2017-10-18 00:00:00.000,Player9,105.31666666666666,2,1.2,2017-10-18 11:00:57.600,Session,2017-10-18 12:46:16.032,3.4667,10.5,6,228.10000000000005,26.4,10.2,32.0,21.1,24.9,50.043,137.6,16,21,0,0,178.05700000000004,32.9166,0,2.4235,0,66,32,19,2,43026,0,61,36,12,4,3.4667,32.9166,1.3376,0.1688,0.0582,0.0122,0.0011,1.5902,0.2359,0.0511,0.0088,0.0027,1.8446,0.3886,0.1614,0.0905,0.0488,0.0284,0.0193,0.013,0.009,0.8441,0.0191,2.2567,1.0907,0.0692,0.0395,0.0105,6319,384.1921,0,0,63,3,0,3,235.4612,Datkovic,0,5,1,0,0,6,2.4235,GD-2,43026.53213,Session,43026.459,50.043, training,3641.4,128.5,31.3,6.3,0.6,2360.7,126,19.9,3.3,0.9,0,0,0,0,0,5513.5,146.2,48.7,25.3,13.4,8.3,5,3,2.4,548.7,4.4,5835,461.6,14.4,6.5,1.4,7.5823,4.9661,True,210.63333333333333
2017-10-18 00:00:00.000,Player10,91.43333333333334,2,0.8,2017-10-18 10:59:30.336,Session,2017-10-18 12:30:56.735,2.3611,0.0,6,130.70000000000002,24.5,5.2,11.3,0.0,19.3,35.633,76.2,5,3,0,0,95.06700000000001,25.8232,0,1.8425,0,35,21,3,0,43026,0,44,15,4,1,2.3611,25.8232,0.9696,0.0973,0.0212,0.0026,0,1.1143,0.1281,0.0236,0.0032,0.0012,1.504,0.1787,0.1149,0.0545,0.0354,0.0187,0.0076,0.0075,0.0037,0.4327,0.0033,1.7222,0.5379,0.0653,0.0356,0,5486,252.4893,0,0,63,5,0,5,245.9582,Dimitrov,0,3,3,0,0,6,1.8425,GD-2,43026.52149,Session,43026.45799,35.633, training,3200,75.5,14.4,1.5,0,2104.4,78.6,10.4,1.2,0.4,0,0,0,0,0,5066.4,67.9,33.5,14.4,8.2,4.6,1.8,1.7,0.9,286.1,0.9,5237.6,229.3,13.5,6,0,6.2712,2.9856,False,182.86666666666667
2017-10-18 00:00:00.000,Player11,97.7,3,1.6,2017-10-18 11:08:22.560,Session,2017-10-18 12:46:03.936,3.2997,0.7,8,247.1,38.0,11.7,43.7,19.1,25.8,26.457,150.39999999999998,18,31,0,0,220.643,33.7743,0,2.5434,0,56,35,20,11,43026,0,51,40,12,6,3.2997,33.7743,1.192,0.1919,0.0604,0.0164,0.0048,1.5155,0.2444,0.0567,0.0143,0.0032,1.7367,0.4054,0.2476,0.0967,0.0504,0.0364,0.0194,0.0146,0.0093,0.663,0.0203,2.0434,1.1372,0.0926,0.0258,0.0007,5862,374.1129,0,0,74,1,0,1,218.7285,Ferreira,0,8,0,0,0,8,2.5434,GD-2,43026.53199,Session,43026.46415,26.457, training,3094,148.8,31.1,10,3.2,2405,141.9,21.5,4.8,1.2,0,0,0,0,0,5145.7,148.3,71.9,28.4,14.4,11,5.8,3.9,2.9,423.4,5.8,5385.8,451.9,19.4,4.3,0.1,6.7067,5.8108,True,293.1
2017-10-18 00:00:00.000,Player14,91.45,2,1.4,2017-10-18 10:59:30.336,Session,2017-10-18 12:30:56.735,3.7228,38.6,17,450.29999999999995,24.5,16.4,41.1,21.8,31.1,151.608,291.7,17,33,0,0,298.69199999999995,40.7084,0,3.0884,0,53,34,27,6,43026,0,43,54,16,1,3.7228,40.7084,1.4421,0.1935,0.0729,0.022,0.0035,1.6075,0.2741,0.0898,0.016,0.0014,1.986,0.4006,0.2526,0.1586,0.0896,0.075,0.0368,0.0312,0.0243,0.6332,0.0348,2.242,1.134,0.1951,0.113,0.0386,5487,425.2165,0,0,115,0,0,0,228.4731,Gustavo,0,11,5,0,1,17,3.0884,GD-2,43026.52149,Session,43026.45799,151.608, training,2786.8,123.6,35.9,12.3,1.9,2345.5,141.2,33.7,5.2,0.4,0,0,0,0,0,4769.4,149.7,73.6,36.9,21.3,16.6,9.9,7.1,5.2,387.9,8.9,4974.6,447.8,39.9,18.9,5.3,7.729,7.4383,False,182.9
2017-10-18 00:00:00.000,Player16,91.43333333333334,2,0.8,2017-10-18 10:59:30.336,Session,2017-10-18 12:30:56.735,2.249,0.0,2,68.6,24.5,3.2,10.7,0.0,18.3,5.869,42.800000000000004,3,7,0,0,62.730999999999995,24.5967,0,1.7426,0,30,16,7,0,43026,0,33,20,2,1,2.249,24.5967,0.893,0.0771,0.0333,0.0038,0,1.0967,0.1196,0.0203,0.0053,0,1.5862,0.1459,0.0697,0.0258,0.0144,0.0081,0.0088,0.0043,0.0037,0.3786,0.0035,1.7923,0.4312,0.0196,0.0059,0,5486,239.801,0,0,26,1,0,1,412.0943,Kelic,0,2,0,0,0,2,1.7426,GD-2,43026.52149,Session,43026.45799,5.869, training,3285.3,71.4,19.2,2.3,0,2025.1,72.1,9.2,1.8,0,0,0,0,0,0,5134,56.2,22.7,8.1,4.8,2.9,2.8,1.3,1.1,251.7,0.8,5297.2,184.1,4.1,1,0,5.8978,2.2255,False,182.86666666666667
2017-10-18 00:00:00.000,Player17,91.45,3,1.5,2017-10-18 10:59:30.336,Session,2017-10-18 12:30:56.735,3.5648,2.8,11,345.2,36.8,12.7,43.3,20.9,29.9,70.513,211.29999999999998,28,35,0,0,274.687,38.9813,0,2.987,0,61,48,27,8,43026,0,71,55,21,7,3.5648,38.9813,1.3192,0.2396,0.0732,0.0197,0.002,1.4973,0.2999,0.0864,0.0208,0.0067,1.7319,0.4575,0.2824,0.1339,0.0816,0.0392,0.0337,0.0207,0.015,0.7478,0.0211,2.0387,1.3324,0.1233,0.0677,0.0028,5487,411.2553,0,0,128,2,0,2,341.0728,Markovic,0,7,4,0,0,11,2.987,GD-2,43026.52149,Session,43026.45799,70.513, training,2711.9,165.8,41.1,12.1,1.4,2336,174.1,34.4,7.8,1.9,0,0,0,0,0,4664.6,169.6,84.6,37.8,21.8,11.1,8.4,5.5,3.7,473.4,6,4910.5,539.1,25.5,11,0.4,6.7689,7.3453,False,274.35
