date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,gdType,rpeTl
2018-05-05 00:00:00.000,Player2,47.233333333333334,,2.0,2018-05-05 20:45:00.473,1st.half,2018-05-05 21:32:14.187,5.1716,112.4,50,1363.6,0.0,52.0,42.5,41.1,96.0,447.009,803.2000000000002,57,33,0,0,356.19100000000014,109.4896,0,9.146,0,155,93,24,9,43225,0,151,88,32,25,5.1716,109.4896,1.7453,0.5991,0.1395,0.0242,0.0065,1.8323,0.5469,0.192,0.0575,0.0282,0.8698,1.0929,0.8794,0.5604,0.2906,0.2086,0.0961,0.0732,0.0453,0.9658,0.0894,1.2343,2.8446,0.6456,0.3346,0.1124,2834,668.9941,0,0,490,7,0,7,300.5409,Bancu,0,25,15,8,2,50,9.146,CFR Cluj,43225.897386435,1st.half, 43225.864588819,447.009, game,1125.8,242.3,58.3,10.3,2.9,1092,214.4,61.9,18.2,7.6,0,0,0,0,0,1303.6,391.3,244.5,133,65.7,44,21.5,15.6,9.8,586,18.7,1591.1,1039.3,132.3,55.7,15.3,8.2178,36.7611,False,GD,0.0
2018-05-05 00:00:00.000,Player2,45.9,,0.9,2018-05-05 21:50:01.281,2nd.half,2018-05-05 22:35:55.452,3.5115,0.0,15,450.3,0.0,16.0,27.7,0.0,65.1,55.384,234.79999999999998,24,29,0,0,179.416,76.5042,0,6.0379,0,133,63,25,4,43225,0,121,69,19,5,3.5115,76.5042,1.2883,0.3173,0.0694,0.0143,0.0012,1.345,0.3497,0.1009,0.0222,0.0033,0.9736,0.7341,0.4068,0.2155,0.0973,0.0613,0.0341,0.0126,0.0149,0.9469,0.0146,1.2503,1.9742,0.2317,0.0554,0,2754,429.2577,0,0,398,7,0,7,264.5164,Bancu,0,10,4,0,1,15,6.0379,CFR Cluj,43225.941614039,2nd.half, 43225.909737049,55.384, game,1190.6,161.5,34.4,8,0.9,1155.2,157.7,37.6,7.5,0.9,0,0,0,0,0,1683.2,275.1,119.9,57.1,25.7,16,8.6,3.4,3.7,557.5,4.1,1905.6,791.3,48,9.4,0,6.2712,23.3889,False,GD,0.0
2018-05-05 00:00:00.000,Player2,93.13333333333334,9.0,4.0,2018-05-05 20:45:00.473,game,2018-05-05 22:35:55.452,8.6831,112.4,65,1817.3000000000004,111.4,68.1,69.4,57.2,80.7,502.393,1039.5,81,62,0,0,537.107,93.233,0,7.614,0,288,156,49,13,43225,0,272,157,51,30,8.6831,93.233,3.1042,0.9212,0.2089,0.0385,0.0077,3.257,0.9006,0.2936,0.0797,0.0315,1.9087,1.8352,1.2898,0.7778,0.3894,0.2699,0.1302,0.0858,0.0602,1.9919,0.104,2.592,4.8713,0.8773,0.39,0.1124,5588,1098.2518,0,0,901,14,0,14,565.0573,Bancu,0,35,19,8,3,65,7.614,CFR Cluj,43225.941614039,game, 43225.864588819,502.393, game,3294.7,406.6,92.7,18.3,3.8,2330.2,374.6,99.9,25.7,8.5,0,0,0,0,0,3992.8,669.4,365.4,190.7,91.9,60,30.1,19,13.5,1199.4,22.8,4533.9,1860.4,180.3,65.1,15.3,8.2178,30.17,False,GD,838.2
2018-05-05 00:00:00.000,Player16,93.13333333333334,8.0,3.8,2018-05-05 20:45:00.473,game,2018-05-05 22:35:55.452,8.5017,82.69999999999999,40,1216.2,99.0,60.4,59.6,75.1,81.9,334.025,729.2000000000002,66,52,0,0,395.1750000000002,91.2848,0,7.2517,0,329,143,49,3,43225,0,281,146,49,17,8.5017,91.2848,3.1874,0.7831,0.176,0.0379,0.0012,3.3462,0.7967,0.2241,0.0649,0.0193,1.9527,1.9796,0.9677,0.487,0.2608,0.1809,0.0902,0.0611,0.063,2.5206,0.0732,2.6313,5.1568,0.5147,0.2514,0.0827,5588,1205.8075,1,0,272,11,0,12,491.6718,Kelic,0,22,14,3,1,40,7.2517,CFR Cluj,43225.941614039,game, 43225.864588819,334.025, game,3294.3,380.2,80.9,17,0.5,2432.6,345.8,78.1,20.7,4.9,0,0,0,0,0,3870.7,743,291.2,127.2,61.9,39,20.3,14.9,13.4,1456.8,16.6,4403.7,2093,105.8,41.1,11.4,7.5867,30.4653,False,GD,745.0666666666667
2018-05-05 00:00:00.000,Player16,45.9,,1.3,2018-05-05 21:50:01.281,2nd.half,2018-05-05 22:35:55.452,3.9517,48.4,18,527.1,0.0,27.1,24.4,39.5,76.7,183.265,336.8,27,22,0,0,153.53500000000003,86.0938,0,6.7538,0,147,57,21,1,43225,0,124,63,19,8,3.9517,86.0938,1.5174,0.3513,0.0702,0.0129,0.0006,1.5249,0.3351,0.0987,0.0284,0.0122,0.9885,0.899,0.4243,0.1903,0.1293,0.067,0.0436,0.031,0.0339,1.1129,0.032,1.2942,2.3108,0.1634,0.1349,0.0484,2754,553.5102,1,0,131,4,0,5,233.1727,Kelic,0,10,7,0,1,18,6.7538,CFR Cluj,43225.941614039,2nd.half, 43225.909737049,183.265, game,1182.5,166,32.8,6.4,0.2,1172.7,147.5,34.4,8.9,2.9,0,0,0,0,0,1518.2,336.7,127.6,51.9,29.9,13.8,9.1,7.2,6.5,646.4,7,1758.6,933.5,33.7,21.8,6.7,7.5378,27.6223,False,GD,0.0
2018-05-05 00:00:00.000,Player16,47.233333333333334,,1.5,2018-05-05 20:45:00.473,1st.half,2018-05-05 21:32:14.187,4.55,34.3,22,687.0,0.0,33.2,35.2,36.2,87.0,150.76,391.8,39,30,0,0,241.04000000000002,96.3292,0,7.7356,0,182,86,28,2,43225,0,157,83,30,9,4.55,96.3292,1.6089,0.4292,0.1047,0.0251,0.0006,1.7569,0.4556,0.1255,0.0364,0.0071,0.897,1.0655,0.5403,0.2952,0.1311,0.1137,0.0466,0.0301,0.0291,1.3601,0.0412,1.2562,2.7917,0.3512,0.1165,0.0343,2834,652.2973,0,0,136,7,0,7,258.4992,Kelic,0,12,7,3,0,22,7.7356,CFR Cluj,43225.897386435,1st.half, 43225.864588819,150.76, game,1136.5,211.6,47.5,10.6,0.3,1174.7,195,43.7,11.8,2,0,0,0,0,0,1322.2,400.7,162.5,74.7,31.8,25.1,11.2,7.7,6.9,781.3,9.6,1604.8,1132.8,72.1,19.3,4.7,7.5867,33.2286,False,GD,0.0
2018-05-05 00:00:00.000,Player28,70.51666666666667,6.0,4.2,2018-05-05 20:45:00.473,game,2018-05-05 22:13:23.266,9.0928,158.6,86,2372.6000000000004,66.0,90.8,94.5,83.9,113.5,764.648,1468.6999999999998,95,92,0,0,704.0519999999998,128.9456,0,10.8443,0,251,178,63,29,43225,0,247,154,57,38,9.0928,128.9456,3.1968,0.9758,0.2578,0.0621,0.0125,3.3299,0.9341,0.3119,0.1071,0.0422,0.9957,2.1828,1.5892,0.9039,0.5088,0.3536,0.1835,0.1316,0.0988,2.09,0.1924,1.574,5.8458,1.0457,0.6061,0.1586,4231,1151.5127,0,0,928,7,0,6,498.8283,Santos,0,48,25,9,4,86,10.8443,CFR Cluj,43225.925963727,game, 43225.864588819,764.648, game,2582.6,364.9,99,25.3,6.3,1750.4,339.4,93.4,30.1,11.4,0,0,0,0,0,2342.7,769.8,439.8,217.2,113,75.4,40.3,28.5,21.4,1210.4,44.3,2789.6,2176.1,215,100.5,21.6,8.2623,48.1956,True,GD,423.1
2018-05-05 00:00:00.000,Player28,47.233333333333334,,2.7,2018-05-05 20:45:00.473,1st.half,2018-05-05 21:32:14.187,6.102,123.2,60,1634.9999999999998,0.0,63.3,63.7,60.0,113.7,553.158,1032.4,70,60,0,0,479.2420000000001,129.1887,0,10.8716,0,173,122,41,19,43225,0,154,104,40,30,6.102,129.1887,2.1366,0.6578,0.1743,0.038,0.0075,2.1423,0.6148,0.222,0.071,0.0378,0.6282,1.4384,1.0301,0.6026,0.3612,0.2506,0.1301,0.0936,0.0733,1.3703,0.1236,1.0244,3.8324,0.692,0.4299,0.1232,2834,773.1287,0,0,583,7,0,6,330.7599,Santos,0,35,15,7,3,60,10.8716,CFR Cluj,43225.897386435,1st.half, 43225.864588819,553.158, game,1085.7,244.1,67.5,15.6,3.9,1099.2,222.5,65.5,19.8,10,0,0,0,0,0,868.8,507.9,284.7,145.5,79.5,52.2,28.2,20.3,15.4,803.2,28.1,1175.9,1427.8,142.1,71.2,16.8,8.2623,47.4981,False,GD,0.0
2018-05-05 00:00:00.000,Player28,23.283333333333335,,1.2,2018-05-05 21:50:05.669,2nd.half,2018-05-05 22:13:23.266,2.9908,35.3,26,733.7000000000002,0.0,27.4,30.9,24.2,112.9,211.49,434.20000000000005,25,32,0,0,222.71000000000004,128.4524,0,10.7889,0,78,56,22,10,43225,0,93,50,17,8,2.9908,128.4524,1.0067,0.3104,0.0819,0.0238,0.0044,1.1249,0.3127,0.0863,0.0353,0.0044,0.3075,0.7245,0.5529,0.2995,0.1469,0.1025,0.053,0.038,0.0255,0.6723,0.0683,0.4688,1.9568,0.3537,0.1762,0.0353,1397,378.3839,0,0,337,0,0,0,168.0684,Santos,0,13,10,2,1,26,10.7889,CFR Cluj,43225.925963727,2nd.half, 43225.909787847,211.49, game,526.9,114.5,30.5,9.3,2.1,564.5,112.2,26.3,9.8,1.4,0,0,0,0,0,443.7,254.5,152.9,70.9,33.3,23,12,8.2,6,377.1,15.9,567.5,723,72.9,29.3,4.8,7.829,49.61,False,GD,0.0
2018-05-05 00:00:00.000,Player32,93.13333333333334,8.0,4.4,2018-05-05 20:45:00.473,game,2018-05-05 22:35:55.452,10.2845,32.0,78,2017.9999999999998,99.0,76.6,102.3,64.9,95.5,383.921,1119.8999999999999,108,100,0,0,735.9789999999998,110.428,0,8.9938,0,312,202,74,26,43225,0,277,203,71,37,10.2845,110.428,3.8299,0.9674,0.253,0.049,0.0105,3.8683,1.0273,0.3365,0.0805,0.0341,1.619,2.402,1.7222,0.8981,0.484,0.2358,0.1511,0.0907,0.0586,2.6951,0.0997,2.5082,6.4664,1.0979,0.3519,0.032,5588,1243.211,0,0,567,3,0,2,603.2893,Zlatinski,0,47,22,7,2,78,8.9938,CFR Cluj,43225.941614039,game, 43225.864588819,383.921, game,3185.5,434.2,108.3,24.1,6.2,2328.7,413.9,116.3,27.3,10.5,0,0,0,0,0,3195.7,860.5,478.9,222.4,115.6,56.7,36.7,21.1,14.3,1627,26.1,3887.1,2478.3,226.9,58.2,4.5,7.4201,37.5286,False,GD,745.0666666666667
