date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,rpeTl
2017-10-26 00:00:00.000,Player1,110.3,3.0,2.4,2017-10-26 16:23:47.616,Session,2017-10-26 18:14:05.855,4.6441,55.1,32,842.4000000000001,40.6,30.2,74.4,28.6,32.7,246.114,516.0,44,36,0,0,596.2860000000001,42.1041,0,3.3023,0,92,58,24,12,43034,0,75,52,19,25,4.6441,42.1041,1.7535,0.3507,0.0954,0.0291,0.0041,1.8947,0.3296,0.1123,0.0474,0.0273,1.7421,0.6781,0.4775,0.3264,0.2001,0.1122,0.0661,0.0489,0.0267,0.9041,0.062,2.1811,1.7992,0.4177,0.191,0.0551,6618,548.4573,0,0,177,1,0,1,312.3871,Baluta,0,15,14,2,1,32,3.3023,GD 2,43034.75979,Session,43034.68319,246.114, training,3851,163.5,42.2,13,2.8,2344.9,139.7,38.4,15,7.7,0,0,0,0,0,5471.7,248.9,136.1,76.5,45.6,25.1,13.7,10.4,6.6,569.1,14.5,5809.6,684.3,85.3,31.6,7.4,8.2178,9.9393,False,330.9
2017-10-26 00:00:00.000,Player1,90.35,0.0,2.3234646535818966,2017-10-26 16:43:45.120,10v11-plus-10v1,2017-10-26 18:14:05.855,3.9237,55.1,30,769.2,0.0,28.12609360244208,69.43849360155599,29.417750776472815,33.74530809749766,237.668,480.59999999999997,36,27,0,0,531.532,43.428,0,3.422,0,79,47,21,6,43034,0,58,44,16,20,3.9237,43.428,1.4828,0.3121,0.0841,0.0247,0.0026,1.5807,0.2674,0.1026,0.0429,0.0238,1.3754,0.5647,0.4296,0.2886,0.1805,0.1044,0.0622,0.0487,0.0257,0.7847,0.0591,1.7696,1.5488,0.3676,0.1826,0.0551,5421,465.5489,0,0,134,1,0,1,254.0651,Baluta,0,15,12,2,1,30,3.422,GD 2,43034.75979,10v11-plus-10v1,43034.69705,237.668, training,3256.2,130.1,34.1,9.8,1.5,1830.9,105.5,33.9,12.7,6.5,0,0,0,0,0,4423.9,206,120.7,67.5,40.7,22.8,12.6,10.3,6.2,497.2,13.3,4722.9,585.5,75.3,30.1,7.4,8.2178,10.3999,False,
2017-10-26 00:00:00.000,Player1,14.116666666666667,0.0,0.41284435857749013,2017-10-26 16:24:27.360,Warm-up,2017-10-26 16:38:33.216,0.6152,0.0,2,73.0,0.0,2.295722269949207,11.449106112997061,0.0,33.765102784835506,8.447,35.2,8,9,0,0,64.553,43.5825,0,3.4102,0,12,10,3,6,43034,0,17,7,3,5,0.6152,43.5825,0.2249,0.0369,0.0111,0.0043,0.0015,0.2597,0.0594,0.0094,0.0046,0.0035,0.27,0.1129,0.0478,0.0378,0.0196,0.0078,0.0038,0.0002,0.0009,0.1115,0.0029,0.3081,0.2486,0.0501,0.0084,0,847,72.4518,0,0,42,0,0,0,49.5534,Baluta,0,0,2,0,0,2,3.4102,GD 2,43034.69344,Warm-up,43034.68365,8.447, training,373.5,30,7.9,3.2,1.3,391.8,31.1,4.3,2.3,1.2,0,0,0,0,0,703.6,42.5,15.4,9,4.9,2.3,1.1,0.1,0.4,66.1,1.2,737.3,97.8,10,1.5,0,5.6667,11.056,False,
2017-10-26 00:00:00.000,Player2,14.116666666666667,0.0,0.3281980189893268,2017-10-26 16:24:27.360,Warm-up,2017-10-26 16:38:33.216,0.5762,0.0,3,75.80000000000001,0.0,2.3702228055919443,8.975143207028324,0.0,31.222992688293402,15.313,28.7,5,6,0,0,60.48700000000001,40.8144,0,3.0975,0,16,6,5,1,43034,0,9,10,4,1,0.5762,40.8144,0.2181,0.0386,0.0058,0.0037,0.0001,0.2462,0.0454,0.0156,0.0027,0,0.2627,0.1124,0.0441,0.0471,0.0208,0.004,0.0022,0.0007,0.0004,0.0811,0.0006,0.2905,0.2299,0.0404,0.0153,0,847,65.8077,0,0,39,0,0,0,49.9076,Bancu,0,1,2,0,0,3,3.0975,GD 2,43034.69344,Warm-up,43034.68365,15.313, training,376,27.5,5.3,2.9,0.1,401,25.3,7.4,1.1,0,0,0,0,0,0,722.2,42.1,14.6,10.8,4.9,1.3,0.7,0.2,0.2,49.4,0.2,746.4,89.4,8.1,2.7,0,5.8,9.7212,False,
2017-10-26 00:00:00.000,Player2,110.3,3.0,2.3,2017-10-26 16:23:47.616,Session,2017-10-26 18:14:05.855,4.7326,51.2,33,904.5999999999999,40.6,32.3,70.6,30.9,33.5,340.901,572.7,40,36,0,0,563.6989999999998,42.9067,0,3.4203,0,107,69,25,11,43034,0,93,72,27,13,4.7326,42.9067,1.7036,0.3796,0.1176,0.0259,0.0069,1.8892,0.4149,0.1488,0.0353,0.0108,1.518,0.8756,0.4239,0.3319,0.2272,0.1183,0.0538,0.051,0.0381,1.0105,0.0843,1.8993,2.1271,0.3653,0.2897,0.0512,6618,567.2244,0,0,274,0,0,0,295.5246,Bancu,0,12,16,3,2,33,3.4203,GD 2,43034.75979,Session,43034.68319,340.901, training,3876.5,180.8,52.6,12.9,3.8,2258.8,165,52.9,11.6,3.4,0,0,0,0,0,5343.6,324.4,125.7,78.2,47.3,25.4,12.3,11.1,8.5,622.1,19.7,5646.5,843.7,73.6,47.4,7.1,7.8223,11.2295,False,330.9
2017-10-26 00:00:00.000,Player2,90.35,0.0,2.318832463943741,2017-10-26 16:43:45.120,10v11-plus-10v1,2017-10-26 18:14:05.855,4.0829,51.2,30,828.7999999999998,0.0,30.63119224533009,66.9557196405704,32.10984995371744,35.444821822826405,325.588,544.1,35,30,0,0,503.2119999999998,45.1899,0,3.6392,0,91,63,20,10,43034,0,84,62,23,12,4.0829,45.1899,1.4504,0.3407,0.1118,0.0223,0.0068,1.606,0.3684,0.1332,0.0326,0.0108,1.1843,0.7632,0.3798,0.2847,0.2064,0.1144,0.0516,0.0503,0.0377,0.9268,0.0837,1.5352,1.8973,0.3249,0.2744,0.0512,5421,494.2379,0,0,235,0,0,0,240.3156,Bancu,0,11,14,3,2,30,3.6392,GD 2,43034.75979,10v11-plus-10v1,43034.69705,325.588, training,3233.5,152.6,47.3,10,3.7,1776.4,138.2,45.5,10.5,3.4,0,0,0,0,0,4272.8,282.3,111.1,67.4,42.4,24.1,11.6,10.9,8.3,570.7,19.5,4549.5,754.3,65.5,44.7,7.1,7.8223,12.1913,False,
2017-10-26 00:00:00.000,Player3,14.116666666666667,0.0,0.33042674967100977,2017-10-26 16:24:27.360,Warm-up,2017-10-26 16:38:33.216,0.6539,0.0,1,63.8,0.0,1.7771381071407621,9.175361010154678,0.0,35.64799281892229,9.085,23.799999999999997,7,6,0,0,54.714999999999996,46.3211,0,3.567,0,12,11,2,4,43034,0,13,8,5,2,0.6539,46.3211,0.2427,0.0401,0.0101,0.0023,0.0017,0.2912,0.0499,0.0107,0.004,0.0012,0.2866,0.12,0.0638,0.04,0.0124,0.0034,0.0026,0.0026,0,0.1198,0.0028,0.3232,0.2858,0.0358,0.0091,0,847,75.7814,0,0,32,0,0,0,69.4177,Barbut,0,0,1,0,0,1,3.567,GD 2,43034.69344,Warm-up,43034.68365,9.085, training,376.3,30.3,7.6,1.9,1,392.6,28.4,6.2,1.9,0.4,0,0,0,0,0,694.7,44.2,19.1,10.9,3,1,0.8,0.7,0,71.2,1,726.8,110.8,7.4,1.6,0,5.7067,11.7175,False,
2017-10-26 00:00:00.000,Player3,90.35,0.0,1.478574046941361,2017-10-26 16:43:45.120,10v11-plus-10v1,2017-10-26 18:14:05.855,3.5064,66.5,15,447.3,0.0,16.251731960123625,39.8440287569752,27.780425400916652,29.84452012438086,139.137,289.4,16,19,0,0,308.163,38.8093,0,2.9831,0,62,58,11,8,43034,0,71,46,11,5,3.5064,38.8093,1.3278,0.2432,0.0717,0.0149,0.0038,1.4468,0.3097,0.0691,0.0137,0.0057,1.6054,0.4622,0.2862,0.1579,0.083,0.0705,0.0377,0.026,0.0219,0.7054,0.0503,1.8864,1.3057,0.1752,0.0726,0.0665,5421,405.8296,0,0,96,2,0,2,305.3638,Barbut,0,12,2,1,0,15,2.9831,GD 2,43034.75979,10v11-plus-10v1,43034.69705,139.137, training,2858.2,121,30.4,6,1.6,2245.6,129.9,23.4,3.7,1.4,0,0,0,0,0,4625.8,171.4,85.4,40.1,20.3,14.3,8.6,5.6,4.5,434.3,10.9,4844.1,520.3,35.9,12.1,8.8,8.089,8.1347,False,
2017-10-26 00:00:00.000,Player3,110.3,2.0,1.5,2017-10-26 16:23:47.616,Session,2017-10-26 18:14:05.855,4.2707,66.5,16,511.2,27.1,17.3,45.7,26.0,29.7,148.222,313.3,23,25,0,0,362.97799999999995,38.7189,0,2.9645,0,74,69,13,12,43034,0,84,54,16,7,4.2707,38.7189,1.6187,0.2834,0.0818,0.0172,0.0055,1.7992,0.3604,0.0799,0.0177,0.0069,1.9737,0.5822,0.3499,0.1979,0.0954,0.0739,0.0403,0.0286,0.0219,0.8539,0.0532,2.3146,1.5969,0.211,0.0817,0.0665,6618,492.3531,0,0,128,2,0,2,395.0915,Barbut,0,12,3,1,0,16,2.9645,GD 2,43034.75979,Session,43034.68319,148.222, training,3427.8,151.8,38,7.9,2.6,2793.6,159.4,29.7,5.6,1.8,0,0,0,0,0,5650.7,215.6,104.5,51,23.3,15.3,9.4,6.3,4.5,525.7,11.9,5917.8,634.6,43.3,13.7,8.8,8.089,8.1623,False,220.6
2017-10-26 00:00:00.000,Player5,14.116666666666667,0.0,0.4196266843984772,2017-10-26 16:24:27.360,Warm-up,2017-10-26 16:38:33.216,0.5924,0.0,2,80.8,0.0,2.6127664918129865,11.577680884644673,0.0,32.66953042367315,20.41,43.099999999999994,10,8,0,0,60.39,41.9628,0,3.3215,0,10,9,4,4,43034,0,11,9,6,4,0.5924,41.9628,0.2013,0.0411,0.0125,0.0033,0.0026,0.2627,0.05,0.0119,0.0043,0.0028,0.2595,0.09,0.0594,0.0377,0.0176,0.0134,0.0052,0.0033,0,0.1027,0.0036,0.294,0.2422,0.0358,0.0204,0,847,70.5662,0,0,49,0,0,0,49.0166,Briceag,0,0,2,0,0,2,3.3215,GD 2,43034.69344,Warm-up,43034.68365,20.41, training,369.4,26.3,7.7,2.6,1.7,405,25.1,5.9,2,0.9,0,0,0,0,0,712.9,33.8,17.8,9.5,4.5,3.2,1.3,0.9,0,61.3,1.4,742.4,93.5,7.2,3.5,0,6.1467,10.1937,False,
