date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,rpeTl
2017-09-28 00:00:00.000,Player1,52.53333333333333,3,2.4,2017-09-28 16:50:21.695,Session,2017-09-28 17:42:52.703,3.6416,30.4,36,893.6,30.3,32.5,80.2,23.1,55.0,247.414,534.9000000000001,50,36,0,0,646.186,69.3193,0,5.7221,0,88,61,26,10,43006,0,72,47,30,20,3.6416,69.3193,1.2886,0.3841,0.1029,0.0218,0.0033,1.2982,0.3284,0.1391,0.0549,0.0203,0.8224,0.6418,0.52,0.3587,0.2184,0.1205,0.0618,0.0462,0.0269,0.7638,0.0611,1.1742,1.7832,0.4368,0.217,0.0304,3152,452.5605,0,0,200,3,0,3,213.4038,Baluta,0,23,10,3,0,36,5.7221,GD-1,43006.73811,Session,43006.70164,247.414, training,1667.8,150.6,43.2,9.6,1.6,1093.1,120.4,43.1,16.3,5.9,0,0,0,0,0,2087.5,230.4,145.7,84.3,49.6,27.3,15.2,11.1,5.8,480.8,13.9,2357,664.5,89.7,36.2,4.2,7.5867,20.212,False,157.6
2017-09-28 00:00:00.000,Player1,12.216666666666667,0,0.4440848591412665,2017-09-28 16:50:31.200,Warm-up,2017-09-28 17:02:44.736,0.793,0.0,3,114.49999999999999,0.0,3.641119079094797,12.021287017065461,0.0,50.395253060102156,22.546,57.699999999999996,6,5,0,0,91.95399999999998,64.908,0,5.1048,0,19,19,4,1,43006,0,16,13,4,2,0.793,64.908,0.2892,0.0653,0.0194,0.0027,0.0002,0.3212,0.063,0.0236,0.0053,0.003,0.2463,0.1311,0.0895,0.0568,0.0299,0.0122,0.0075,0.0061,0.0004,0.2115,0.0016,0.332,0.3873,0.0511,0.0225,0,733,93.8794,0,0,56,0,0,0,53.7619,Baluta,0,1,2,0,0,3,5.1048,GD-1,43006.71024,Warm-up,43006.70175,22.546, training,329.9,35.4,10.5,1.3,0.1,315,29.6,8.3,1.7,1,0,0,0,0,0,495.7,50.2,26.8,13.6,7.5,3.5,2.2,1.8,0.1,130.8,0.6,562.7,155.7,10.5,3.9,0,5.9023,17.3035,False,
2017-09-28 00:00:00.000,Player1,37.81666666666667,0,2.3396325015367077,2017-09-28 17:04:52.608,10v11,2017-09-28 17:42:40.608,2.7599,30.4,31,765.5999999999999,0.0,27.980995126983892,73.00903216488582,21.340136474415214,58.310484840407106,224.868,470.50000000000006,43,30,0,0,540.732,72.9798,0,6.1261,0,68,42,21,9,43006,0,56,31,25,18,2.7599,72.9798,0.9666,0.3146,0.0818,0.0187,0.0031,0.9364,0.2622,0.1104,0.0488,0.0173,0.5314,0.5054,0.4244,0.2951,0.1862,0.1067,0.0538,0.0401,0.026,0.5331,0.0577,0.7811,1.3783,0.3757,0.1945,0.0304,2269,348.7626,0,0,141,3,0,3,152.7232,Baluta,0,20,8,3,0,31,6.1261,GD-1,43006.73797,10v11,43006.71172,224.868, training,1266,113.6,32.2,8.2,1.5,704.7,89.7,33.4,14.4,4.9,0,0,0,0,0,1461.7,178.5,117.3,69.2,41.5,23.4,12.9,9.3,5.6,336.4,12.8,1652.2,502.7,77.2,32.3,4.2,7.5867,22.1855,False,
2017-09-28 00:00:00.000,Player2,37.81666666666667,0,1.8233083324739825,2017-09-28 17:04:52.608,10v11,2017-09-28 17:42:40.608,2.3577,73.7,18,574.1,0.0,20.60385802060705,53.2548916719081,26.99521213109586,50.1377889396122,192.068,368.1,35,22,0,0,382.03200000000004,62.3454,0,5.3078,0,51,54,18,4,43006,0,62,37,24,11,2.3577,62.3454,0.7831,0.2625,0.0886,0.0186,0.0017,0.8166,0.2431,0.0902,0.0383,0.0149,0.4977,0.4678,0.3662,0.206,0.1174,0.0745,0.0509,0.0237,0.027,0.452,0.0746,0.6525,1.2847,0.2285,0.1184,0.0737,2269,302.1752,0,0,175,0,0,0,137.0864,Bancu,0,10,7,0,1,18,5.3078,GD-1,43006.73797,10v11,43006.71172,192.068, training,1268.5,106.2,38.5,9,0.7,707.6,92.5,29.7,11.9,4,0,0,0,0,0,1591.6,171.2,105.7,51.8,28.5,15.8,10.3,5,5.6,268,15.1,1715.1,477.2,47,19.6,9.7,8.5023,19.9815,False,
2017-09-28 00:00:00.000,Player2,52.53333333333333,2,1.7,2017-09-28 16:50:21.695,Session,2017-09-28 17:42:52.703,3.154,73.7,21,641.3,20.2,22.0,55.8,22.7,47.6,201.41,398.80000000000007,40,28,0,0,439.89,60.0382,0,4.9562,0,71,65,24,4,43006,0,82,44,28,12,3.154,60.0382,1.0848,0.3151,0.1005,0.0215,0.0017,1.1557,0.3129,0.1025,0.0439,0.0154,0.8016,0.6331,0.4417,0.2425,0.1358,0.0807,0.0534,0.026,0.0283,0.6364,0.0746,1.0343,1.6599,0.2584,0.1277,0.0737,3152,391.9861,0,0,239,0,0,0,193.9357,Bancu,0,13,7,0,1,21,4.9562,GD-1,43006.73811,Session,43006.70164,201.41, training,1678.1,138.8,45.1,10.5,0.7,1101.3,125.1,34.2,13.6,4.2,0,0,0,0,0,2257.3,233.2,127.7,61.5,33.5,17.5,11,5.8,6.1,382.9,15.1,2441.6,625.9,53.3,21.1,9.7,8.5023,18.1178,False,105.06666666666666
2017-09-28 00:00:00.000,Player2,12.216666666666667,0,0.28069051132545997,2017-09-28 16:50:31.200,Warm-up,2017-09-28 17:02:44.736,0.7019,0.0,2,53.90000000000001,0.0,1.7144767477334066,7.751793340898609,0.0,43.83823201984153,0.0,23.2,4,5,0,0,53.90000000000001,57.4562,0,4.3322,0,20,9,5,0,43006,0,20,6,4,0,0.7019,57.4562,0.2653,0.0494,0.0106,0.0029,0,0.3017,0.0587,0.0107,0.0026,0,0.252,0.1477,0.0707,0.0307,0.014,0.0037,0.0019,0.0023,0.0013,0.1777,0,0.326,0.3486,0.0273,0,0,733,79.6895,0,0,58,0,0,0,50.3699,Bancu,0,2,0,0,0,2,4.3322,GD-1,43006.71024,Warm-up,43006.70175,0, training,339.1,30.2,5.9,1.5,0,322.7,28.7,4,0.9,0,0,0,0,0,0,530.4,56,20.5,8.3,4.2,1.3,0.6,0.8,0.5,110.4,0,588,139.2,5.8,0,0,4.9823,14.6248,False,
2017-09-28 00:00:00.000,Player3,12.216666666666667,0,0.5871026967723854,2017-09-28 16:50:31.200,Warm-up,2017-09-28 17:02:44.736,0.8488,0.0,3,123.60000000000001,0.0,3.778558533699405,16.17016254257617,0.0,54.66992119469902,9.543,56.900000000000006,5,12,0,0,114.05700000000002,69.4793,0,5.6361,0,23,17,10,2,43006,0,26,14,2,3,0.8488,69.4793,0.293,0.0736,0.0215,0.0065,0.0012,0.3444,0.0843,0.0149,0.0072,0.0023,0.2137,0.1559,0.1131,0.0667,0.0165,0.0099,0.0088,0.0049,0.0059,0.2424,0.0109,0.2689,0.4906,0.0797,0.0095,0,733,103.6736,0,0,76,0,0,0,65.3236,Barbut,0,1,2,0,0,3,5.6361,GD-1,43006.71024,Warm-up,43006.70175,9.543, training,321.2,36.2,9.9,2.6,0.4,317,37.1,5.7,2.2,0.7,0,0,0,0,0,469.6,59.7,33.3,16.5,4.8,2.5,2.4,1.5,1.4,138.2,3.1,513.3,201.5,16.5,1.7,0,5.5156,22.4147,False,
2017-09-28 00:00:00.000,Player3,52.53333333333333,2,1.8,2017-09-28 16:50:21.695,Session,2017-09-28 17:42:52.703,3.2754,114.7,21,707.1,20.2,24.3,60.2,28.4,49.7,258.079,469.9,31,44,0,0,449.021,62.3497,0,5.2063,0,76,63,31,13,43006,0,78,55,19,12,3.2754,62.3497,1.0776,0.3304,0.1,0.0277,0.0072,1.2392,0.3402,0.1054,0.036,0.0118,0.8072,0.6258,0.4112,0.2372,0.1357,0.0924,0.067,0.0483,0.0271,0.7241,0.0994,1.0262,1.7374,0.2538,0.1433,0.1147,3152,411.7616,0,0,197,1,0,1,242.5631,Barbut,0,13,5,2,1,21,5.2063,GD-1,43006.73811,Session,43006.70164,258.079, training,1563.5,138.5,38.5,11.2,3.1,1219.4,130.3,34.1,9.9,3.1,0,0,0,0,0,2221.3,226.2,119.6,60.3,31.8,19.8,14,10,5.6,422.8,20.2,2394,666.9,52.2,23.7,14.8,9.169,19.4504,False,105.06666666666666
2017-09-28 00:00:00.000,Player3,37.8,0,1.892615392687346,2017-09-28 17:04:52.608,10v11,2017-09-28 17:42:40.608,2.3545,114.7,18,581.5,0.0,21.904682739677515,48.61704437691237,38.14393136125196,49.99556740015999,248.536,412.00000000000006,26,32,0,0,332.964,62.2883,0,5.2809,0,53,44,21,11,43006,0,52,40,17,9,2.3545,62.2883,0.7536,0.2554,0.0781,0.0211,0.006,0.8602,0.2521,0.0899,0.0285,0.0096,0.5457,0.459,0.2946,0.1695,0.1186,0.0826,0.0581,0.0431,0.0212,0.4735,0.0884,0.703,1.2289,0.174,0.1338,0.1147,2268,300.6323,0,0,120,1,0,1,170.0245,Barbut,0,12,3,2,1,18,5.2809,GD-1,43006.73797,10v11,43006.71172,248.536, training,1171,101.3,28.4,8.6,2.7,827.4,91,28.1,7.6,2.4,0,0,0,0,0,1612.6,163,85.3,43.5,26.8,17.3,11.6,8.4,4.2,278.7,17.1,1736.6,459.4,35.7,22,14.8,9.169,19.5415,False,
2017-09-28 00:00:00.000,Player5,37.8,0,1.1377311306513107,2017-09-28 17:04:52.608,10v11,2017-09-28 17:42:40.608,2.1198,7.1000000000000005,13,344.09999999999997,0.0,12.337725440170772,35.21882500803607,12.678069521817095,43.9904878713231,99.111,207.9,22,19,0,0,244.98899999999998,56.0784,0,4.5173,0,52,34,11,8,43006,0,39,34,15,7,2.1198,56.0784,0.7626,0.169,0.0613,0.0112,0.0036,0.8354,0.1946,0.0561,0.0169,0.009,0.6022,0.3969,0.2437,0.1362,0.0732,0.0398,0.0221,0.0207,0.0168,0.5328,0.0353,0.8358,1.0374,0.1475,0.0921,0.0071,2268,256.2846,0,0,72,0,0,0,117.8717,Briceag,0,6,5,2,0,13,4.5173,GD-1,43006.73797,10v11,43006.71172,99.111, training,1284.7,83.6,25.1,5.1,1.9,753.8,86.9,19.9,4.9,2.5,0,0,0,0,0,1635.9,143.7,71.2,33.2,17,9.5,6,4.6,4.1,334.8,8.4,1814.8,407,30.1,15.5,1,7.1334,14.8916,False,
