date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,gdType,rpeTl
2018-04-22 00:00:00.000,Player1,12.283333333333333,,0.4,2018-04-22 17:39:42.624,Offensive-phase 11v1,2018-04-22 17:51:59.616,1.1109,19.8,11,258.79999999999995,0.0,8.9,8.3,8.2,74.3,89.208,152.39999999999998,11,5,0,0,63.19199999999998,90.4396,0,7.0979,0,21,12,2,3,43212,0,13,14,5,6,1.1109,90.4396,0.4528,0.0903,0.0165,0.0028,0.0016,0.434,0.0637,0.0272,0.0102,0.0117,0.2185,0.1738,0.1438,0.1064,0.0571,0.0312,0.0212,0.012,0.0085,0.316,0.0224,0.3407,0.5459,0.1351,0.0694,0.0198,737,121.9487,0,0,46,1,0,1,60.7724,Baluta,0,4,6,1,0,11,7.0979,GD-1,43212.74444,Offensive-phase 11v1,43212.73591,89.208, training,329.7,32.8,7.2,1.6,1,325.2,24.7,9.1,3.2,2.8,0,0,0,0,0,385.7,63.6,39.8,23.7,12.4,6.4,3.8,2.3,1.8,193.3,4.5,476.4,219.4,27.6,11.4,2.5,8.2778,25.9053,False,GD+3-1,0.0
2018-04-22 00:00:00.000,Player1,38.61666666666667,,1.3,2018-04-22 17:52:11.712,10v11,2018-04-22 18:30:48.959,3.2262,103.5,34,924.5000000000001,0.0,30.9,27.1,32.9,69.7,375.623,600.0,34,16,0,0,224.377,83.545,0,6.7726,0,71,45,11,5,43212,0,44,48,21,13,3.2262,83.545,1.254,0.33,0.0655,0.0132,0.0022,1.1184,0.2511,0.1186,0.0557,0.0175,0.8928,0.4717,0.3816,0.3245,0.2167,0.142,0.088,0.0481,0.045,0.5555,0.0602,1.1668,1.2791,0.4047,0.2721,0.1035,2317,365.7134,0,0,123,3,0,3,164.988,Baluta,0,16,15,2,1,34,6.7726,GD-1,43212.7714,10v11,43212.74458,375.623, training,1074.7,117.9,25.5,5.7,1.2,947,88.3,37.1,14.7,5.2,0,0,0,0,0,1495.2,172.7,107.7,75.1,43.8,26.4,17.9,9.6,8.2,348.5,12.2,1704.5,471.5,82.5,44.8,14,8.3912,22.3536,False,GD+3-1,0.0
2018-04-22 00:00:00.000,Player1,16.233333333333334,,0.3,2018-04-22 17:23:20.256,Boxes-5v2,2018-04-22 17:39:33.984,0.691,0.0,0,27.7,0.0,0.0,9.0,0.0,34.9,0.0,20.299999999999997,13,8,0,0,20.299999999999997,42.5657,0,3.3375,0,18,13,4,4,43212,0,19,6,9,4,0.691,42.5657,0.2621,0.0383,0.0128,0.0054,0.0038,0.2778,0.0572,0.0199,0.011,0.0027,0.3918,0.05,0.0373,0.0074,0.005,0.005,0.0018,0.0013,0.0013,0.1841,0.0059,0.4807,0.2029,0.0074,0,0,974,75.7338,0,0,51,0,0,0,65.9596,Baluta,0,0,0,0,0,0,3.3375,GD-1,43212.73581,Boxes-5v2,43212.72454,0, training,453.5,39.1,10.2,3.8,1.8,405.9,44.5,9.4,4.5,1.1,0,0,0,0,0,806.6,21.8,12,2.9,2.2,1.7,0.6,0.5,0.5,123,2,880,92.2,1.6,0,0,4.7645,5.0626,False,GD+3-1,0.0
2018-04-22 00:00:00.000,Player1,67.61666666666666,4.0,2.1,2018-04-22 17:23:17.664,Session,2018-04-22 18:30:55.008,5.0494,123.30000000000001,45,1211.2,43.4,40.4,43.4,42.9,61.9,464.831,772.8999999999999,58,29,0,0,308.06899999999985,74.6767,0,5.9797,0,110,70,17,12,43212,0,76,68,35,23,5.0494,74.6767,1.9796,0.4587,0.0948,0.0214,0.0077,1.8406,0.372,0.1658,0.0769,0.0319,1.5239,0.6954,0.5628,0.4383,0.2789,0.1782,0.111,0.0614,0.0549,1.0561,0.0885,2.0095,2.0278,0.5473,0.3415,0.1233,4057,565.3001,0,0,220,4,0,4,292.8712,Baluta,0,20,21,3,1,45,5.9797,GD-1,43212.77147,Session,43212.72451,464.831, training,1873.1,190,42.9,11.1,4,1691,157.7,55.6,22.4,9.1,0,0,0,0,0,2715.6,258.1,159.5,101.7,58.4,34.5,22.3,12.4,10.5,665.2,18.7,3089.4,783.1,111.7,56.2,16.5,8.3912,18.6916,False,GD+3-1,270.46666666666664
2018-04-22 00:00:00.000,Player2,12.283333333333333,,0.5,2018-04-22 17:39:42.624,Offensive-phase 11v1,2018-04-22 17:51:59.616,1.0871,43.3,10,236.89999999999998,0.0,10.2,10.4,11.1,76.3,116.111,171.8,11,11,0,0,55.68900000000001,88.5024,0,7.1751,0,27,9,9,2,43212,0,25,8,7,4,1.0871,88.5024,0.4171,0.0927,0.0261,0.0086,0.0004,0.3996,0.0873,0.0344,0.015,0.0059,0.2594,0.2873,0.0794,0.0651,0.0468,0.0351,0.021,0.0265,0.0107,0.224,0.0317,0.3456,0.5397,0.0857,0.0728,0.0433,737,136.5314,0,0,63,0,0,0,60.0164,Bancu,0,5,5,0,0,10,7.1751,GD-1,43212.74444,Offensive-phase 11v1,43212.73591,116.111, training,353.8,36.2,9.6,3.3,0.2,286.6,31.8,10,4.1,1.5,0,0,0,0,0,425.2,102.8,25.1,14.8,9.5,5.8,4.2,5.2,2,135.8,6.7,491.6,210.4,17.2,12.1,5.8,7.8378,27.2283,False,GD+3-1,0.0
2018-04-22 00:00:00.000,Player2,38.61666666666667,,0.9,2018-04-22 17:52:11.712,10v11,2018-04-22 18:30:48.959,2.5935,32.9,21,502.2,0.0,20.3,27.0,16.7,57.8,135.624,296.6,28,28,0,0,160.97600000000003,67.161,0,5.424,0,56,31,23,5,43212,0,56,35,18,10,2.5935,67.161,0.932,0.2393,0.0581,0.0223,0.0024,0.969,0.2555,0.0761,0.03,0.0089,0.8601,0.4354,0.303,0.2056,0.1021,0.0671,0.0381,0.0269,0.0201,0.4929,0.0423,1.07,1.1426,0.2453,0.1027,0.0329,2317,324.4348,0,0,180,0,0,0,150.3386,Bancu,0,14,7,0,0,21,5.424,GD-1,43212.7714,10v11,43212.74458,135.624, training,1083.5,106.9,26.3,10.5,1.3,948.9,101.9,26.1,9.3,2.6,0,0,0,0,0,1644.4,159.9,86.4,48.5,24.7,15.3,9.1,5.7,4.5,308.2,10.6,1808.9,436.3,50.3,17.3,4.5,7.5912,17.3478,False,GD+3-1,0.0
2018-04-22 00:00:00.000,Player2,16.233333333333334,,0.2,2018-04-22 17:23:20.256,Boxes-5v2,2018-04-22 17:39:33.984,0.7151,0.0,1,30.8,0.0,1.1,8.4,0.0,37.1,0.0,19.599999999999998,7,10,0,0,19.599999999999998,44.0529,0,3.4084,0,29,22,8,2,43212,0,18,22,6,1,0.7151,44.0529,0.2523,0.0487,0.0171,0.0043,0.0003,0.2918,0.0754,0.0198,0.0044,0.0012,0.3731,0.0659,0.0289,0.0112,0.0089,0.0051,0.0027,0.0013,0.001,0.2163,0.0006,0.4695,0.2399,0.0057,0,0,974,85.6821,0,0,52,1,0,1,68.377,Bancu,0,1,0,0,0,1,3.4084,GD-1,43212.73581,Boxes-5v2,43212.72454,0, training,434.8,49,14.9,3,0.2,405.8,52.5,11.3,2,0.4,0,0,0,0,0,780.4,29.5,11.3,3.8,3.2,2,1,0.5,0.4,141.5,0.3,861,111.7,1.2,0,0,4.8956,6.3354,False,GD+3-1,0.0
2018-04-22 00:00:00.000,Player2,67.61666666666666,3.0,1.8,2018-04-22 17:23:17.664,Session,2018-04-22 18:30:55.008,4.4006,76.2,32,770.1999999999999,32.5,31.7,45.5,30.1,55.8,251.735,488.20000000000005,46,49,0,0,236.46500000000003,65.0811,0,5.2246,0,112,62,40,9,43212,0,99,65,31,15,4.4006,65.0811,1.6044,0.3806,0.1013,0.0352,0.0032,1.6622,0.4182,0.1302,0.0493,0.0159,1.4973,0.7886,0.4113,0.282,0.1578,0.1073,0.0618,0.0548,0.0318,0.9332,0.0747,1.8899,1.9222,0.3368,0.1755,0.0762,4057,547.1306,0,0,295,1,0,1,279.2849,Bancu,0,20,12,0,0,32,5.2246,GD-1,43212.77147,Session,43212.72451,251.735, training,1889.4,192.1,50.8,16.8,1.7,1652.8,186.2,47.4,15.4,4.5,0,0,0,0,0,2878.8,292.2,122.8,67.1,37.4,23.1,14.3,11.4,6.9,585.5,17.6,3190.3,758.4,68.7,29.4,10.3,7.8378,16.3762,False,GD+3-1,202.84999999999997
2018-04-22 00:00:00.000,Player3,67.61666666666666,3.0,1.8,2018-04-22 17:23:17.664,Session,2018-04-22 18:30:55.008,4.522,149.5,39,1072.7,32.5,36.1,36.1,40.1,55.6,451.529,727.3000000000001,49,38,0,0,275.7710000000001,66.8767,0,5.3874,0,98,50,32,6,43212,0,74,58,33,16,4.522,66.8767,1.696,0.4093,0.1071,0.0277,0.0026,1.688,0.3504,0.1681,0.0484,0.0244,1.4641,0.617,0.4802,0.3454,0.233,0.1677,0.1031,0.0836,0.0433,0.888,0.0966,1.8576,1.7696,0.4433,0.302,0.1495,4057,493.6439,0,0,240,1,0,1,278.6967,Barbut,0,18,14,5,2,39,5.3874,GD-1,43212.77147,Session,43212.72451,451.529, training,1827.4,175.1,42,12.6,1.5,1780.8,147,50.9,13.4,6.3,0,0,0,0,0,2909.8,227.9,134.9,79.2,48.6,33.8,19.5,17,9.1,558.4,18.8,3214.6,682.7,90.8,49.3,19.6,9.1023,16.2115,False,GD+3-1,202.84999999999997
2018-04-22 00:00:00.000,Player3,16.233333333333334,,0.2,2018-04-22 17:23:20.256,Boxes-5v2,2018-04-22 17:39:33.984,0.6577,0.0,1,23.299999999999997,0.0,0.8,6.3,0.0,32.6,0.0,15.600000000000001,6,9,0,0,15.600000000000001,40.5131,0,3.0423,0,22,3,6,3,43212,0,15,10,3,3,0.6577,40.5131,0.2563,0.0357,0.0093,0.0031,0.0012,0.2799,0.0506,0.0149,0.0046,0.0021,0.4048,0.037,0.0242,0.0077,0.0036,0.0066,0.0022,0.0011,0.0007,0.1684,0.0014,0.4956,0.1512,0.0109,0,0,974,66.9192,0,0,47,0,0,0,67.7139,Barbut,0,1,0,0,0,1,3.0423,GD-1,43212.73581,Boxes-5v2,43212.72454,0, training,437.8,40.2,6.9,2.2,0.8,433.8,42.6,7.3,1.6,0.7,0,0,0,0,0,826,15.7,7.7,2,1.1,2.4,0.8,0.5,0.3,116.8,0.6,900.6,71,2.3,0,0,4.9378,3.4398,False,GD+3-1,0.0
