date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty
2017-06-19 00:00:00.000,Player1,68.03333333333333,4.0,2.229643392151929,2017-06-19 10:29:18.831,Session,2017-06-19 11:37:20.389,3.4518,105.89999999999999,20,707.5999999999999,44.78480872986421,26.518213268675606,59.85653803954919,40.7724855245953,39.36095549608587,346.234,504.4000000000001,44,40,0,0,361.36599999999993,50.737,0,3.9827,0,46,33,31,9,42905,0,31,43,26,18,3.4518,50.737,1.3808,0.2174,0.0761,0.027,0.0071,1.3615,0.2162,0.1069,0.0356,0.0232,1.5124,0.2797,0.1925,0.2032,0.1711,0.1147,0.0685,0.0427,0.0326,0.7596,0.0748,1.9672,0.9032,0.2352,0.2403,0.1059,4082,407.9436,0,0,191,2,0,2,199.2453,Baluta,0,7,6,5,2,20,3.9827,GD-4 (morning),42905.484263773,Session, 42905.437023507,346.234, training,2107.2,98.1,32,13.9,3.8,1672.9,100.6,35.4,11.7,6,0,0,0,0,0,3266,105.1,56.9,46.1,34.8,22.1,13.8,8.8,6.6,505.4,16,3610.2,370.4,47.5,39.4,14.1,8.2934,8.3693,False
2017-06-19 00:00:00.000,Player1,24.433333333333334,0.0,0.5967296130728297,2017-06-19 10:29:27.004,Warm-up plus mov. ,2017-06-19 10:53:53.057,0.9572,8.6,4,158.1,0.0,5.77086162127042,18.552816668815186,7.05645995830349,30.53921587092789,74.276,109.0,15,16,0,0,83.824,39.1766,0,3.1102,0,19,11,12,4,42905,0,14,21,10,5,0.9572,39.1766,0.3488,0.0683,0.0213,0.0089,0.0019,0.3745,0.0852,0.0391,0.0077,0.0017,0.4638,0.0775,0.0546,0.0491,0.0442,0.0271,0.0142,0.0066,0.0043,0.2032,0.0126,0.5606,0.2727,0.0497,0.0657,0.0086,1466,114.431,0,0,85,0,0,0,74.6201,Baluta,0,1,2,1,0,4,3.1102,GD-4 (morning),42905.454086319,Warm-up plus mov. , 42905.437118102,74.276, training,725.7,44.3,12.3,6.1,1.7,608,49.6,14.6,3.1,0.7,0,0,0,0,0,1248.7,31.6,18.1,11.8,9.1,6.1,3.4,1.5,1,131.5,3.3,1327.1,117,10.2,10.6,1.2,7.1689,6.5821,False
2017-06-19 00:00:00.000,Player1,39.36666666666667,0.0,1.6792203220340383,2017-06-19 10:57:56.189,1vs1-2vs2 4vs4 4vs,2017-06-19 11:37:18.191,2.3606,97.3,16,549.4000000000001,0.0,20.74624891038985,42.004067400510955,34.481713209758006,46.62825720626595,271.958,395.30000000000007,29,24,0,0,277.44200000000006,59.9645,0,4.733,0,27,22,19,5,42905,0,17,22,16,13,2.3606,59.9645,0.9687,0.1489,0.0548,0.0181,0.0053,0.9176,0.13,0.0678,0.028,0.0215,0.9297,0.2022,0.1379,0.1541,0.1269,0.0876,0.0543,0.0361,0.0282,0.5413,0.0622,1.2736,0.6296,0.1855,0.1746,0.0973,2362,280.5461,0,0,106,2,0,2,116.9051,Baluta,0,6,4,4,2,16,4.733,GD-4 (morning),42905.484238322,1vs1-2vs2 4vs4 4vs, 42905.456900347,271.958, training,1255.8,53,19.7,7.8,2.1,939.5,49.4,20.8,8.6,5.3,0,0,0,0,0,1774.8,73.5,38.8,34.3,25.7,16,10.4,7.3,5.6,362.9,12.7,2030.2,252.8,37.3,28.8,12.9,8.2934,10.3768,False
2017-06-19 00:00:00.000,Player2,39.36666666666667,0.0,1.1338506702263442,2017-06-19 10:57:56.189,1vs1-2vs2 4vs4 4vs,2017-06-19 11:37:18.191,1.7222,67.0,15,388.5,0.0,15.143180839107943,27.01783752733245,24.154944426928754,34.14522254984845,195.707,279.2,15,15,0,0,192.793,43.7471,0,3.4833,0,25,12,12,3,42905,0,23,20,8,7,1.7222,43.7471,0.6571,0.1132,0.0404,0.0189,0.0025,0.6782,0.1395,0.0485,0.0172,0.0066,0.6428,0.1853,0.1177,0.1093,0.0843,0.0633,0.0355,0.016,0.0202,0.3878,0.0599,0.8451,0.5317,0.1497,0.1287,0.067,2362,206.4768,0,0,105,4,0,4,115.6217,Bancu,0,8,5,1,1,15,3.4833,GD-4 (morning),42905.484238322,1vs1-2vs2 4vs4 4vs, 42905.456900347,195.707, training,1309.6,43.4,13.7,6.2,1,921.7,46.7,13.4,4.5,1.9,0,0,0,0,0,1931,70.7,31.9,23.8,16.6,11.8,6.6,3.2,3.6,250.8,12.1,2082.1,219.9,30.3,21.2,8.6,8.9467,8.4459,False
2017-06-19 00:00:00.000,Player2,24.433333333333334,0.0,0.541302968327692,2017-06-19 10:29:27.004,Warm-up plus mov. ,2017-06-19 10:53:53.057,0.8823,0.0,5,138.49999999999997,0.0,5.182473312003606,14.406564239493974,0.0,27.69635386736261,61.067,93.39999999999999,14,7,0,0,77.43299999999996,36.1087,0,2.7582,0,15,12,7,0,42905,0,10,16,11,3,0.8823,36.1087,0.3317,0.0612,0.0197,0.0039,0,0.3589,0.0686,0.0289,0.0081,0.0012,0.4499,0.0625,0.0566,0.0451,0.0533,0.0091,0.0149,0.0113,0.0031,0.1747,0.0017,0.5267,0.2386,0.0558,0.0611,0,1466,101.4749,0,0,98,0,0,0,87.3367,Bancu,0,1,3,1,0,5,2.7582,GD-4 (morning),42905.454086319,Warm-up plus mov. , 42905.437118102,61.067, training,711.2,42.4,13.1,2.6,0,642.9,38.1,12,3.2,0.5,0,0,0,0,0,1278.5,27,17.8,10.7,10.6,2.4,3.2,2.3,0.7,112.3,0.5,1342,102.8,11.3,9.9,0,6.6712,5.8799,False
2017-06-19 00:00:00.000,Player2,68.01666666666667,3.0,1.6420460923656588,2017-06-19 10:29:18.831,Session,2017-06-19 11:37:20.389,2.7861,67.0,21,554.4,33.585506546723394,21.375422702339797,43.63722129573941,28.722857848903054,31.77421973767845,266.691,392.0,31,24,0,0,287.709,40.9617,0,3.2146,0,43,27,20,4,42905,0,35,39,20,11,2.7861,40.9617,1.0609,0.1859,0.066,0.024,0.0027,1.107,0.2214,0.0809,0.0279,0.0094,1.1717,0.2627,0.1809,0.1624,0.1433,0.0754,0.052,0.0311,0.0258,0.6164,0.0644,1.4862,0.8189,0.2143,0.1997,0.067,4081,329.2583,0,0,227,4,0,4,217.5819,Bancu,0,9,9,2,1,21,3.2146,GD-4 (morning),42905.484263773,Session, 42905.437023507,266.691, training,2144.2,91,28.9,9.3,1.1,1679.2,90.3,26.5,8.3,2.7,0,0,0,0,0,3412.9,103.4,52,36.1,28.4,14.8,10.2,6.5,4.9,398.9,13.4,3653.4,343.3,43.4,32.8,8.6,8.9467,7.3821,False
2017-06-19 00:00:00.000,Player5,68.03333333333333,3.5,1.7019617369618267,2017-06-19 10:29:18.831,Session,2017-06-19 11:37:20.389,2.8459,71.5,15,474.5,39.186707638631184,17.826725670973573,44.63727026435794,28.085617425549906,32.38064448543491,204.693,333.1,39,21,0,0,269.807,41.8306,0,3.2666,0,42,40,13,8,42905,0,36,38,21,18,2.8459,41.8306,1.0813,0.1964,0.079,0.012,0.0035,1.1475,0.1808,0.0949,0.0314,0.019,1.3511,0.2243,0.1936,0.1414,0.1022,0.0963,0.0295,0.0249,0.0194,0.6024,0.0608,1.6705,0.81,0.1607,0.1331,0.0715,4082,334.5901,0,0,182,1,0,1,222.6615,Briceag,0,7,6,2,0,15,3.2666,GD-4 (morning),42905.484263773,Session, 42905.437023507,204.693, training,1938.5,98.9,33.4,6.3,1.6,1864.3,92.3,31.2,9.9,5.2,0,0,0,0,0,3435.9,87.3,57.2,35.4,22.4,18.6,7.2,5.1,4.1,395.3,13.1,3682.5,334.5,32.8,21.9,9.9,7.6401,6.7033,False
2017-06-19 00:00:00.000,Player5,39.36666666666667,0.0,1.0642381616976544,2017-06-19 10:57:56.189,1vs1-2vs2 4vs4 4vs,2017-06-19 11:37:18.191,1.7643,34.2,11,332.9,0.0,12.270766681954433,31.256972603458145,15.216878342157683,35.02335048967328,120.415,222.8,24,12,0,0,212.48499999999996,44.816,0,3.5788,0,26,25,5,7,42905,0,22,20,11,13,1.7643,44.816,0.6629,0.1306,0.0594,0.0083,0.0033,0.6867,0.1135,0.0584,0.0241,0.0172,0.7325,0.1355,0.149,0.1101,0.0679,0.0547,0.0185,0.0185,0.0157,0.4143,0.0475,0.9543,0.5582,0.1314,0.0862,0.0342,2362,212.1396,0,0,70,1,0,1,132.4237,Briceag,0,6,4,1,0,11,3.5788,GD-4 (morning),42905.484238322,1vs1-2vs2 4vs4 4vs, 42905.456900347,120.415, training,1139,56.8,21.6,3.4,1.5,1059.2,51.4,17.8,6.9,4.5,0,0,0,0,0,1920.2,52.7,41.5,26.5,15,11.2,5,4,3.5,272,10.5,2088.2,228.1,26.9,14.2,4.7,7.6401,7.76,False
2017-06-19 00:00:00.000,Player5,24.433333333333334,0.0,0.5770037150516447,2017-06-19 10:29:27.004,Warm-up plus mov. ,2017-06-19 10:53:53.057,0.9677,37.3,4,141.50000000000003,0.0,5.574292846697305,14.248968282651203,12.861341561413367,30.373253908708392,84.278,110.30000000000001,15,9,0,0,57.22200000000002,39.6058,0,3.024,0,15,15,8,1,42905,0,12,18,10,5,0.9677,39.6058,0.3664,0.0656,0.0197,0.0037,0.0003,0.4011,0.0654,0.0365,0.0073,0.0018,0.5139,0.0883,0.0446,0.0312,0.0342,0.0416,0.0111,0.0064,0.0037,0.1795,0.0133,0.6054,0.2487,0.0293,0.047,0.0373,1466,111.2565,0,0,111,0,0,0,80.214,Briceag,0,1,2,1,0,4,3.024,GD-4 (morning),42905.454086319,Warm-up plus mov. , 42905.437118102,84.278, training,672.4,41.9,11.8,2.9,0.1,681,38.9,13.4,3,0.7,0,0,0,0,0,1268.7,34.3,15.7,8.9,7.4,7.4,2.2,1.1,0.6,117.2,2.6,1342.6,104.7,5.9,7.7,5.2,7.3423,6.1046,False
2017-06-19 00:00:00.000,Player6,24.433333333333334,0.0,0.5178525722278137,2017-06-19 10:29:27.004,Warm-up plus mov. ,2017-06-19 10:53:53.057,1.0302,0.0,4,134.09999999999997,0.0,5.232068014055599,13.680734393542863,0.0,32.12962180037889,63.846,102.00000000000001,13,8,0,0,70.25399999999996,42.1653,0,3.169,0,24,13,6,2,42905,0,14,13,8,5,1.0302,42.1653,0.3883,0.0672,0.0163,0.0036,0.0005,0.4444,0.0747,0.0266,0.0067,0.0019,0.5237,0.0867,0.0527,0.0321,0.0516,0.0249,0.0129,0.0074,0.0041,0.2331,0.0011,0.6451,0.2707,0.0506,0.0638,0,1466,116.5838,0,0,70,0,0,0,82.3629,Burlacu,0,1,1,2,0,4,3.169,GD-4 (morning),42905.454086319,Warm-up plus mov. , 42905.437118102,63.846, training,667.9,44.9,12.3,3.5,0.5,680.5,41.8,11,2.9,0.7,0,0,0,0,0,1232,34,17.1,7.8,11.2,5.6,2.7,1.6,0.8,152.9,0.3,1327.4,117.9,10.4,10.3,0,6.6712,6.3779,False
