date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty
2017-07-10 00:00:00.000,Player1,18.05,0.0,1.1308745249037269,2017-07-10 20:08:28.613,Game-11vs11,2017-07-10 20:26:31.675,1.9304,22.4,13,324.9,0.0,12.13127232800815,34.8667851925965,13.106950496912408,83.99403139288609,90.535,210.79999999999998,28,12,0,0,234.36499999999998,106.9494,0,8.6382,0,44,34,8,4,42926,0,43,23,17,11,1.9304,106.9494,0.7559,0.1739,0.0483,0.011,0.0021,0.6771,0.157,0.0669,0.0308,0.0074,0.3218,0.3641,0.2422,0.1141,0.0596,0.0412,0.0351,0.0261,0.0155,0.6774,0.0333,0.5925,1.1212,0.1262,0.0681,0.0224,1083,234.7908,0,0,78,2,0,2,91.8955,Baluta,0,10,3,0,0,13,8.6382,General,42926.851755498,Game-11vs11, 42926.839220069,90.535, training,475.5,69.7,18,4.4,0.9,419.2,63.2,21.3,9.1,1.8,0,0,0,0,0,376.7,129.6,69.7,30.3,14,9.7,7.4,5.6,3.4,429,7.7,578.1,464.9,25.9,11.2,3,8.0978,28.6492,False
2017-07-10 00:00:00.000,Player1,20.633333333333333,0.0,1.426911095078509,2017-07-10 19:45:00.488,10vs10-conquer lin,2017-07-10 20:05:38.689,2.1928,10.1,21,439.00000000000006,0.0,16.65296370019463,44.44241489463267,13.814517228014626,83.56302682253576,122.325,271.5,28,21,0,0,316.67500000000007,106.2733,0,8.6071,0,42,42,17,4,42926,0,38,33,17,11,2.1928,106.2733,0.8519,0.1841,0.0554,0.0175,0.0015,0.7869,0.1705,0.0879,0.0294,0.0076,0.3683,0.3975,0.3108,0.1675,0.1103,0.0618,0.0292,0.0192,0.0119,0.6772,0.0391,0.6507,1.2229,0.1968,0.1122,0.0101,1238,267.4653,0,0,86,0,0,0,104.7284,Baluta,0,17,4,0,0,21,8.6071,General,42926.837253345,10vs10-conquer lin, 42926.822922326,122.325, training,550.4,72.6,21.6,6.5,0.8,483.6,64.4,27.5,8.5,2.4,0,0,0,0,0,478.5,142.7,87.5,40.5,24.5,14.5,6.9,4.7,2.8,426.8,8.9,688.5,489.1,40.7,18.6,1.4,7.4534,30.0412,False
2017-07-10 00:00:00.000,Player1,10.716666666666667,0.0,0.6300363746112865,2017-07-10 19:31:38.522,Passing-drill squa,2017-07-10 19:42:21.177,0.7924,0.0,0,55.49999999999999,0.0,0.0,12.60072749222573,0.0,58.22923185115292,0.0,26.6,1,15,0,0,55.49999999999999,73.9394,0,6.0096,0,18,29,11,4,42926,0,34,24,1,0,0.7924,73.9394,0.2373,0.0711,0.0256,0.006,0.0009,0.3282,0.1049,0.0169,0.0015,0,0.2302,0.2149,0.0653,0.0289,0.0105,0.0066,0.0026,0.0011,0.0011,0.2265,0.0047,0.2967,0.4911,0.0045,0,0,643,96.9255,0,0,52,0,0,0,53.9965,Baluta,0,0,0,0,0,0,6.0096,General,42926.821078449,Passing-drill squa, 42926.813640301,0, training,228.4,48.7,16.7,3.7,0.5,278,58.6,7.7,0.4,0,0,0,0,0,0,385.5,81.7,24.8,10.5,4.3,2.3,1,0.4,0.5,130.2,1.5,441.4,200.4,0.9,0,0,5.0578,24.3348,False
2017-07-10 00:00:00.000,Player1,65.6,4.0,2.599321160458936,2017-07-10 19:21:04.875,Session,2017-07-10 20:26:41.174,5.5859,32.5,34,859.1,42.96548895331264,31.134203625737968,83.67669739429262,31.514936603350144,66.43643636158569,212.86,522.2,57,49,0,0,646.24,85.1507,0,6.7741,0,110,108,37,12,42926,0,119,84,35,22,5.5859,85.1507,2.1487,0.4475,0.1318,0.0349,0.0044,2.108,0.459,0.1749,0.0617,0.015,1.2604,1.0243,0.6852,0.3369,0.1897,0.1119,0.0684,0.0465,0.0285,1.7568,0.0772,1.9998,3.0143,0.3589,0.1803,0.0325,3936,669.1675,0,0,229,2,0,2,297.1591,Baluta,0,27,7,0,0,34,6.7741,General,42926.85186544,Session, 42926.806306435,212.86, training,1735.2,205,58.1,14.9,2.2,1636.2,204.5,58.1,18,4.2,0,0,0,0,0,2049,369.9,199.2,87.9,45.1,27.2,15.7,10.7,6.7,1106.9,18.1,2606.2,1221.8,74.2,29.8,4.4,8.0978,22.5841,False
2017-07-10 00:00:00.000,Player2,65.6,4.0,2.8316817179231806,2017-07-10 19:21:04.875,Session,2017-07-10 20:26:41.174,5.1769,46.699999999999996,42,925.6,42.96548895331264,35.569508981388665,93.77356083672953,30.410035192654263,62.72216351612649,234.347,571.1,64,67,0,0,691.253,78.9164,0,6.5478,0,128,122,51,16,42926,0,152,104,37,27,5.1769,78.9164,1.7001,0.5217,0.1714,0.0378,0.0075,1.9175,0.5655,0.171,0.0552,0.0293,1.2339,1.161,0.6714,0.3545,0.2029,0.1259,0.0725,0.0523,0.0346,1.1852,0.0829,1.6546,2.8616,0.4264,0.1877,0.0467,3936,646.8015,0,0,470,6,0,6,350.7099,Bancu,0,33,6,2,1,42,6.5478,General,42926.85186544,Session, 42926.806306435,234.347, training,1648.9,247.9,84.5,19.6,3.6,1598.3,245.1,62.5,17,8.9,0,0,0,0,0,2369.5,430,199.6,92.8,50.8,29.9,17.7,12.5,8.4,705,20.1,2705.6,1104.9,88.3,31.1,6.4,7.5867,25.1734,False
2017-07-10 00:00:00.000,Player2,18.05,0.0,1.5275501796939517,2017-07-10 20:08:28.613,Game-11vs11,2017-07-10 20:26:31.675,1.8667,10.7,23,437.3,0.0,16.8803964496186,48.70090632818517,11.973529149614437,83.73558836767687,106.533,265.70000000000005,32,27,0,0,330.767,103.4195,0,8.9336,0,58,39,21,6,42926,0,55,32,18,14,1.8667,103.4195,0.58,0.2198,0.0746,0.0172,0.0044,0.6291,0.2146,0.0836,0.0279,0.0155,0.352,0.4007,0.3067,0.1716,0.0955,0.0484,0.0362,0.0299,0.013,0.3701,0.0427,0.4777,1.0614,0.2211,0.0958,0.0107,1083,242.7958,0,0,213,4,0,4,116.4163,Bancu,0,20,2,1,0,23,8.9336,General,42926.851755498,Game-11vs11, 42926.839220069,106.533, training,410.6,92.6,30.5,8,2,413.6,84.7,28.2,8.3,4.5,0,0,0,0,0,523.8,146.2,86.2,42.8,22.6,12.3,9.1,7.3,3.2,219.2,10.3,624.6,395.1,45.8,16,1.5,7.3112,35.0139,False
2017-07-10 00:00:00.000,Player2,10.716666666666667,0.0,0.5909451469186177,2017-07-10 19:31:38.522,Passing-drill squa,2017-07-10 19:42:21.177,0.7714,0.0,0,40.6,0.0,0.0,11.818902938372354,0.0,56.9535938659171,0.0,21.2,1,15,0,0,40.6,71.9797,0,5.9129,0,19,32,11,4,42926,0,37,31,1,0,0.7714,71.9797,0.2118,0.0735,0.0249,0.0072,0.0012,0.3222,0.1122,0.0179,0.0004,0,0.1692,0.2671,0.0677,0.0194,0.0108,0.0051,0.0013,0.0006,0.0013,0.2268,0.0021,0.221,0.5504,0,0,0,643,95.3524,0,0,67,0,0,0,64.3104,Bancu,0,0,0,0,0,0,5.9129,General,42926.821078449,Passing-drill squa, 42926.813640301,0, training,214.5,51.6,20.2,5.1,0.6,280.8,59.9,9.6,0.3,0,0,0,0,0,0,370.8,101.2,27.2,8.5,4.8,2,0.6,0.2,0.6,125.9,0.8,416.3,226.3,0,0,0,4.1045,27.8245,False
2017-07-10 00:00:00.000,Player2,20.633333333333333,0.0,1.4089139898312757,2017-07-10 19:45:00.488,10vs10-conquer lin,2017-07-10 20:05:38.689,2.0317,35.9,17,405.5,0.0,15.415341084151878,43.25188436264945,16.54352185086356,78.57308555099178,125.587,268.90000000000003,31,25,0,0,279.913,98.4655,0,8.2423,0,48,49,19,6,42926,0,56,40,18,13,2.0317,98.4655,0.681,0.2133,0.0697,0.0134,0.002,0.7263,0.217,0.0684,0.0268,0.0138,0.3704,0.4749,0.2695,0.1366,0.0867,0.0676,0.0345,0.0217,0.0203,0.5114,0.0381,0.5499,1.1831,0.1731,0.0896,0.0359,1238,256.1293,0,0,180,2,0,2,122.1844,Bancu,0,12,3,1,1,17,8.2423,General,42926.837253345,10vs10-conquer lin, 42926.822922326,125.587, training,501.7,93.9,32.1,6.5,1,477.2,88.8,24.3,8.4,4.4,0,0,0,0,0,582.7,176,78.9,35.3,21.1,14.5,7.9,5,4.6,303.3,9,723.4,459.3,36,14.7,4.9,7.5867,33.1018,False
2017-07-10 00:00:00.000,Player3,65.6,5.0,3.161255615166319,2017-07-10 19:21:04.875,Session,2017-07-10 20:26:41.174,5.4802,25.9,36,956.1999999999999,53.7068611916408,34.77984072724668,104.49188564021584,31.257653116543583,66.35563095454698,238.293,622.1999999999999,70,90,0,0,717.9069999999999,83.5404,0,6.9218,0,128,106,67,23,42926,0,156,101,45,25,5.4802,83.5404,1.9253,0.4946,0.16,0.0517,0.012,1.9883,0.5872,0.1704,0.0643,0.0265,1.3252,1.1664,0.6051,0.334,0.2289,0.1258,0.0802,0.0546,0.0409,1.4274,0.0918,1.8118,3.032,0.3982,0.2124,0.0259,3936,683.7432,0,0,286,2,0,2,344.5398,Barbut,0,30,6,0,0,36,6.9218,General,42926.85186544,Session, 42926.806306435,238.293, training,1661.9,218.6,69.3,24.1,5.4,1625.9,243.1,61.1,19.6,7.3,0,0,0,0,0,2237.5,427.1,180,87.7,54.8,31.1,20.9,13.3,10,851,22.9,2619.3,1196.6,81.9,34.9,3.6,7.4334,26.027,False
2017-07-10 00:00:00.000,Player3,18.05,0.0,1.283741401884192,2017-07-10 20:08:28.613,Game-11vs11,2017-07-10 20:26:31.675,1.8333,18.9,11,331.9,0.0,12.149084989169927,41.08440745522158,11.918958942507018,80.9570840251399,76.886,218.79999999999998,30,26,0,0,255.01399999999998,101.5653,0,8.4811,0,52,36,18,8,42926,0,56,32,19,11,1.8333,101.5653,0.6696,0.1719,0.0557,0.0159,0.0042,0.6274,0.1836,0.0634,0.0302,0.0114,0.3557,0.3869,0.2255,0.1131,0.0701,0.0547,0.0258,0.0201,0.0157,0.5334,0.0324,0.5512,1.062,0.1432,0.058,0.0189,1083,230.5201,0,0,104,1,0,1,101.7548,Barbut,0,9,2,0,0,11,8.4811,General,42926.851755498,Game-11vs11, 42926.839220069,76.886, training,454.3,75.5,21.4,6.7,1.7,414,74.2,23,9.2,3.1,0,0,0,0,0,468.9,142.1,65.8,29.7,16.5,12.9,6.6,4.7,3.8,323.8,8.3,618.4,422.9,29.6,9.6,2.6,7.4334,31.9269,False
