date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,rpeTl
2017-09-13 00:00:00.000,Player1,8.883333333333333,0.0,0.4902379381967425,2017-09-13 11:40:09.408,5v7-plus 1 per 2,2017-09-13 11:49:02.496,0.7077,4.2,5,107.69999999999999,0.0,4.214640163015545,15.906907068314695,4.196069479068244,63.32335538852482,26.494,72.9,14,11,0,0,81.20599999999999,79.6665,0,6.6112,0,19,6,8,3,42991,0,11,10,8,6,0.7077,79.6665,0.272,0.0549,0.0233,0.0092,0.0007,0.245,0.052,0.0291,0.0131,0.0083,0.22,0.1095,0.0766,0.0348,0.0201,0.0142,0.0088,0.0042,0.0034,0.1938,0.0222,0.3233,0.3099,0.048,0.0223,0.0042,533,88.4463,0,0,43,3,0,3,46.0774,Baluta,0,4,1,0,0,5,6.6112,GD-3,42991.49239,5v7-plus 1 per 2,42991.48622,26.494, training,239.6,24.9,8.2,3.6,0.3,217,22.8,10.3,4.1,2.3,0,0,0,0,0,316.9,41.1,21.8,9.2,4.8,3.7,2.2,1.3,0.8,126.1,5.2,395.4,123.5,10,3.6,0.6,6.9489,19.1146,False,
2017-09-13 00:00:00.000,Player1,13.283333333333333,0.0,0.48974729878445145,2017-09-13 10:44:06.720,Boxes-6v2,2017-09-13 10:57:23.328,0.5795,0.0,0,32.599999999999994,0.0,0.0,9.794945975689028,0.0,33.86148544484205,0.0,18.700000000000003,11,6,0,0,32.599999999999994,43.6251,0,3.4287,0,13,15,2,4,42991,0,10,13,6,5,0.5795,43.6251,0.2126,0.0357,0.0147,0.0051,0.002,0.2292,0.0469,0.0224,0.0079,0.003,0.329,0.0531,0.0291,0.0139,0.0053,0.004,0.0019,0.002,0.0016,0.1358,0.0039,0.3914,0.1816,0.0066,0,0,797,68.6027,0,0,38,0,0,0,55.7609,Baluta,0,0,0,0,0,0,3.4287,GD-3,42991.45652,Boxes-6v2,42991.4473,0, training,355.9,34.7,10.2,3.1,1.4,341.8,35,10.7,3.4,1.1,0,0,0,0,0,665.4,21.7,10.1,5.2,2.1,1.7,0.6,0.7,0.5,87.9,1.4,717.1,78.8,1.4,0,0,4.8578,6.384,False,
2017-09-13 00:00:00.000,Player1,7.933333333333334,0.0,0.37435401637761717,2017-09-13 11:20:35.231,5v5-plus 3 per 2 2,2017-09-13 11:28:31.296,0.6139,2.1,3,88.7,0.0,3.328398213355287,11.978768030144002,3.6878174177956864,62.10073319593321,29.242,61.2,11,8,0,0,59.458,77.3803,0,6.5585,0,13,21,4,4,42991,0,15,15,8,3,0.6139,77.3803,0.2032,0.0506,0.0235,0.0052,0.0062,0.2185,0.0658,0.0277,0.0108,0.0025,0.2089,0.1123,0.059,0.0275,0.0238,0.006,0.0056,0.0063,0.0006,0.145,0.0189,0.2817,0.2806,0.0224,0.0272,0.0021,476,78.4089,0,0,39,1,0,1,41.5189,Baluta,0,3,0,0,0,3,6.5585,GD-3,42991.47814,5v5-plus 3 per 2 2,42991.47263,29.242, training,197.9,26,10.3,2.2,1.9,194.6,30.1,9.6,3.1,0.7,0,0,0,0,0,298.7,42.1,19.1,8.2,5.2,1.7,1.6,1.6,0.2,93.5,4.5,355.6,111.5,4.6,4.4,0.3,6.6889,18.9757,False,
2017-09-13 00:00:00.000,Player1,72.08333333333333,3.0,3.2,2017-09-13 10:44:06.720,Session,2017-09-13 11:59:16.800,5.4552,9.799999999999999,32,1670.9,33.3,49.5,100.6,50.2,58.6,856.592,921.3000000000001,52,47,0,0,814.3080000000001,75.6795,0,5.9155,0,74,70,32,15,42991,0,91,59,31,21,5.4552,75.6795,2.1063,0.31,0.1206,0.0336,0.0113,2.3363,0.3497,0.1193,0.0464,0.0217,1.7562,0.5203,0.3982,0.7496,0.5274,0.1837,0.0752,0.0419,0.0238,1.1097,0.0693,2.3997,1.5326,0.6663,0.8468,0.0098,4325,641.9907,0,0,228,5,0,5,325.9602,Baluta,0,16,1,0,15,32,5.9155,GD-3,42991.4995,Session,42991.4473,856.592, training,2008.1,147.4,53.7,16.2,4.6,1872.9,156.8,43.8,15.1,6.2,0,0,0,0,0,2948.6,194.4,112.9,151.9,98.8,38.4,17.5,10.3,5.5,729.4,17.1,3438,611.5,132,141.9,1.4,6.9489,16.2574,False,216.25
2017-09-13 00:00:00.000,Player1,7.983333333333333,0.0,0.6852461294822252,2017-09-13 11:02:26.592,5v5-plus 3 per 2 1,2017-09-13 11:10:25.248,0.7425,0.0,8,130.3,0.0,5.338346588251488,18.6320117561148,0.0,74.96318086372565,17.016,82.0,13,13,0,0,113.28400000000002,93.0114,0,7.956,0,18,18,10,3,42991,0,27,15,8,5,0.7425,93.0114,0.2415,0.0751,0.0253,0.0104,0.002,0.2608,0.0796,0.0306,0.0115,0.0059,0.1569,0.1697,0.0804,0.0483,0.0256,0.0156,0.01,0.0096,0.0077,0.2053,0.0135,0.2307,0.4288,0.066,0.017,0,479,95.5316,0,0,60,1,0,1,44.7643,Baluta,0,8,0,0,0,8,7.956,GD-3,42991.46557,5v5-plus 3 per 2 1,42991.46003,17.016, training,182.3,32.2,11.2,4.8,0.8,197.4,34.5,10.3,3.6,1.5,0,0,0,0,0,234.9,63.6,24.7,11.9,7.2,4.4,2.7,2.6,1.8,121.2,3.6,291.8,170.5,13.4,2.9,0,6.1867,30.9026,False,
2017-09-13 00:00:00.000,Player1,4.65,0.0,0.541651686630467,2017-09-13 11:12:14.111,Int-run 20 40 1,2017-09-13 11:16:52.320,0.7094,0.0,5,398.70000000000005,0.0,10.83303373260934,0.0,0.0,115.85337252718766,153.27,139.6,0,2,0,0,245.43000000000004,152.5684,0,11.3675,0,3,4,2,0,42991,0,12,1,0,0,0.7094,152.5684,0.3019,0.0204,0.0086,0.0016,0,0.3429,0.0337,0.0003,0,0,0.1003,0.0242,0.0681,0.2591,0.0948,0.032,0.0094,0.0006,0.0019,0.1182,0.0009,0.1886,0.1098,0.2577,0.1533,0,279,79.5611,0,0,15,0,0,0,29.0498,Baluta,0,0,0,0,5,5,11.3675,GD-3,42991.47005,Int-run 20 40 1,42991.46683,153.27, training,123.9,5.9,3.7,1,0,133.6,10.7,0.1,0,0,0,0,0,0,0,96.1,8.1,15.9,49,18.3,6.4,2.3,0.1,0.5,81.9,0.3,161,40.8,50.4,26.7,0,6.0889,36.7515,False,
2017-09-13 00:00:00.000,Player1,5.016666666666667,0.0,0.8246484729555048,2017-09-13 11:50:12.479,Int-run 20 40 3,2017-09-13 11:55:14.016,0.7305,2.1,5,432.90000000000003,0.0,14.40051581380694,0.0,18.348330372395548,111.37709513131622,310.609,264.6,0,1,0,0,122.29100000000005,145.6204,0,11.046,0,4,4,1,0,42991,0,8,2,0,0,0.7305,145.6204,0.2883,0.0374,0.0105,0.0003,0,0.3573,0.035,0.0017,0,0,0.1417,0.0204,0.0418,0.1683,0.1633,0.0587,0.0225,0.0121,0.005,0.0937,0.003,0.2105,0.0909,0.1186,0.3085,0.0021,301,83.4371,0,0,13,0,0,0,30.0361,Baluta,0,0,0,0,5,5,11.046,GD-3,42991.49669,Int-run 20 40 3,42991.4932,310.609, training,128.4,9.9,4.2,0.2,0,149.4,8.5,0.4,0,0,0,0,0,0,0,141.4,6.9,10.3,30.9,28.2,10.5,4.6,2.3,0.9,64.4,0.6,192,33.9,23.2,51.6,0.3,6.8067,32.2924,False,
2017-09-13 00:00:00.000,Player1,4.566666666666666,0.0,0.829878626414655,2017-09-13 11:30:08.928,Int-run 20 40 2,2017-09-13 11:34:43.680,0.716,1.4,5,446.2000000000001,0.0,14.620788771345284,0.0,18.362771124413747,119.46305526725821,311.242,264.80000000000007,0,3,0,0,134.95800000000008,156.7822,0,11.7823,0,1,2,3,0,42991,0,5,1,0,0,0.716,156.7822,0.2855,0.0238,0.0111,0.0008,0,0.3635,0.0273,0.0038,0,0,0.1066,0.0227,0.0318,0.1814,0.1865,0.049,0.0164,0.0058,0.0028,0.1088,0.0043,0.1882,0.0859,0.1306,0.3099,0.0014,274,81.1635,0,0,12,0,0,0,27.9507,Baluta,0,0,0,0,5,5,11.7823,GD-3,42991.48245,Int-run 20 40 2,42991.47927,311.242, training,113.3,7.4,4.6,0.5,0,139.4,8.1,1.2,0,0,0,0,0,0,0,103,7.5,7.9,33.8,31,9,3.3,1.4,0.6,76.1,0.9,163.8,33.7,25.6,51.2,0.2,6.7601,35.4098,False,
2017-09-13 00:00:00.000,Player2,75.16666666666667,2.0,2.9,2017-09-13 10:44:06.720,Session,2017-09-13 11:59:16.800,4.9598,26.200000000000003,27,1487.5000000000002,22.5,40.4,100.8,40.1,50.7,627.532,631.7,28,22,0,0,859.9680000000002,65.9845,0,5.0731,0,107,67,10,12,42991,0,109,59,17,11,4.9598,65.9845,1.9346,0.2896,0.0939,0.0173,0.0063,2.1484,0.3383,0.0969,0.0214,0.0132,1.6477,0.3819,0.3516,0.8558,0.3496,0.1179,0.0597,0.0251,0.0192,1.0911,0.0602,2.2074,1.2969,0.828,0.6013,0.0262,4510,574.1834,0,0,245,3,0,3,281.5819,Bancu,0,10,2,0,15,27,5.0731,GD-3,42991.4995,Session,42991.4473,627.532, training,2252.5,171.5,47.3,8.1,2.8,1813.7,166.5,36.6,7.2,3.9,0,0,0,0,0,3253.3,153.1,96.4,169.3,68.1,24.6,12.4,5.7,4.4,709,13.8,3687.8,552,163.7,103,3.6,7.6934,13.6117,False,150.33333333333334
2017-09-13 00:00:00.000,Player2,7.933333333333334,0.0,0.26663361583030143,2017-09-13 11:20:35.231,5v5-plus 3 per 2 2,2017-09-13 11:28:31.296,0.4893,0.0,3,50.10000000000001,0.0,2.0606951721670512,7.254538130025923,0.0,48.2110007922922,1.669,32.6,4,5,0,0,48.43100000000001,61.682,0,4.9273,0,19,11,2,3,42991,0,18,9,3,1,0.4893,61.682,0.1751,0.0329,0.0151,0.0028,0.0014,0.1926,0.0459,0.0194,0.0035,0.0006,0.2123,0.0551,0.0215,0.0175,0.0091,0.0069,0.0037,0.0038,0.0035,0.1504,0.0056,0.2669,0.1879,0.0329,0.0017,0,476,58.9065,0,0,26,0,0,0,32.6079,Bancu,0,3,0,0,0,3,4.9273,GD-3,42991.47814,5v5-plus 3 per 2 2,42991.47263,1.669, training,205.5,22.4,6.8,1.6,0.9,206.1,24.9,6.8,1.2,0.2,0,0,0,0,0,340.5,24,5.9,4.3,2.5,2,1,1.2,1,92.3,1.7,385.1,84.3,6.7,0.3,0,5.4467,12.6574,False,
