date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty
2017-08-18 00:00:00.000,Player1,15.566666666666666,0,0.6859427232864488,2017-08-18 18:40:08.832,Tactic-warm up,2017-08-18 18:55:42.816,1.2897,0.0,5,165.5,0.0,5.123472491423211,18.71266857862163,0.0,64.18417896556542,14.68,73.19999999999999,9,3,0,0,150.82,82.8513,0,6.4819,0,33,28,2,1,42965,0,37,24,7,2,1.2897,82.8513,0.4898,0.1201,0.021,0.0019,0.0001,0.4969,0.118,0.0326,0.0087,0.0006,0.2859,0.3624,0.2296,0.0923,0.0338,0.0176,0.0114,0.0052,0.0027,0.2463,0.0025,0.3661,0.8442,0.0647,0.0147,0,934,151.8467,0,0,57,0,0,0,82.2398,Baluta,0,4,1,0,0,5,6.4819,GD-2,42965.78869,Tactic-warm up,42965.77788,14.68, training,427.3,54.6,9.8,1.4,0.1,375.7,50,11.6,2.8,0.2,0,0,0,0,0,552,127.5,66.5,26.1,8.8,4.6,2.9,1.5,0.6,142.3,0.7,615,302.5,13.6,2.4,0,6.5267,29.5983,False
2017-08-18 00:00:00.000,Player1,31.95,0,0.3316886584110445,2017-08-18 18:59:41.279,Core-and set piece,2017-08-18 19:31:37.631,0.8827,0.0,3,61.69999999999999,0.0,2.280195053385013,9.100252931283467,0.0,20.79292387389193,7.934,35.2,6,7,0,0,53.76599999999999,27.6261,0,2.0124,0,11,7,6,1,42965,0,7,11,3,3,0.8827,27.6261,0.3675,0.0357,0.0105,0.0042,0.0009,0.3944,0.0428,0.0182,0.007,0.0015,0.5771,0.0463,0.0347,0.0265,0.0134,0.007,0.005,0.0032,0.0011,0.1628,0.0055,0.6759,0.1621,0.0367,0.0079,0,1917,96.7883,0,0,16,1,0,1,89.7097,Baluta,0,2,1,0,0,3,2.0124,GD-2,42965.81363,Core-and set piece,42965.79145,7.934, training,1074.3,24.9,5.9,2.1,0.5,772,27.5,6.7,2.3,0.5,0,0,0,0,0,1759.9,19.8,10,6.3,3.5,2.1,1.2,0.9,0.4,111,1.6,1837.5,70.3,7.5,1.4,0,5.6845,2.7026,False
2017-08-18 00:00:00.000,Player1,75.48333333333333,5,inf,2017-08-18 18:40:14.880,Session,2017-08-18 19:55:43.104,4.7517,22.1,26,704.6000000000001,inf,inf,inf,inf,inf,119.448,398.09999999999997,52,40,0,0,585.1520000000002,62.95,0,5.0134,0,115,79,29,11,42965,0,97,85,31,21,4.7517,62.95,1.8132,0.4135,0.0998,0.0251,0.0064,1.7573,0.4049,0.161,0.0517,0.0187,1.3765,0.9041,0.5961,0.3065,0.1462,0.0957,0.0484,0.0309,0.0179,1.1704,0.059,1.9105,2.4119,0.3098,0.0974,0.0221,4529,569.7389,0,0,206,3,0,3,326.5582,Baluta,0,21,5,0,0,26,5.0134,GD-2,42965.83036,Session,42965.77795,119.448, training,2249.1,186.1,43.4,12.3,2.9,1782.2,175.7,54.7,16.5,5.7,0,0,0,0,0,3109,323.2,173.4,80.7,38.3,23.7,12.5,7.3,4.2,741.9,14.4,3517.1,928.2,64,16.3,3,7.669,16.6939,False
2017-08-18 00:00:00.000,Player1,23.333333333333332,0,1.742361520119899,2017-08-18 19:32:21.696,Game-11v11,2017-08-18 19:55:42.239,2.4762,22.1,18,477.00000000000006,0.0,17.127189992437085,55.756403485758185,15.520026850805525,84.55228437943738,96.835,289.3,37,30,0,0,380.1650000000001,106.1247,0,8.8528,0,71,44,21,9,42965,0,53,50,21,16,2.4762,106.1247,0.9048,0.2575,0.0683,0.019,0.0053,0.8157,0.2428,0.1102,0.036,0.0167,0.4293,0.4955,0.3319,0.1877,0.0989,0.0711,0.032,0.0224,0.014,0.7424,0.0509,0.7712,1.3998,0.2084,0.0748,0.0221,1400,311.0464,0,0,133,2,0,2,143.0627,Baluta,0,15,3,0,0,18,8.8528,GD-2,42965.83035,Game-11v11,42965.81414,96.835, training,588,105.9,27.7,8.8,2.3,517.9,96.7,36.4,11.4,5,0,0,0,0,0,532.2,175.9,96.9,48.3,26,17,8.4,4.9,3.2,475.2,12.1,789.9,551.8,42.9,12.5,3,7.669,30.5621,False
2017-08-18 00:00:00.000,Player2,23.333333333333332,0,1.8497580194259522,2017-08-18 19:32:21.696,Game-11v11,2017-08-18 19:55:42.239,2.5408,43.6,28,629.8000000000002,0.0,23.9193625085372,55.105644155688225,22.297034688240384,87.72709115955215,219.706,406.2,30,25,0,0,410.09400000000016,108.8907,0,9.3065,0,72,47,12,13,42965,0,80,42,18,12,2.5408,108.8907,0.8701,0.2798,0.0745,0.0211,0.0084,0.8421,0.3005,0.0955,0.0318,0.0171,0.4074,0.5831,0.3925,0.2236,0.1458,0.08,0.0554,0.0348,0.028,0.528,0.0622,0.5908,1.4568,0.2735,0.1761,0.0436,1400,326.9895,0,0,197,2,0,2,147.228,Bancu,0,22,5,1,0,28,9.3065,GD-2,42965.83035,Game-11v11,42965.81414,219.706, training,594.2,115.6,29.6,8,3.5,488.1,115,32.8,9,4.3,0,0,0,0,0,620.3,210.8,113.1,54.7,30.7,17,11.7,7.6,5.5,313.5,15.2,764.9,544.4,56.1,28.7,6,7.789,38.0259,False
2017-08-18 00:00:00.000,Player2,75.48333333333333,4,inf,2017-08-18 18:40:14.880,Session,2017-08-18 19:55:43.104,4.4101,45.699999999999996,32,779.2,inf,inf,inf,inf,inf,241.295,486.9,45,35,0,0,537.9050000000001,58.4244,0,4.7457,0,116,77,21,14,42965,0,125,72,29,16,4.4101,58.4244,1.607,0.4054,0.1078,0.0248,0.0087,1.609,0.4535,0.1324,0.0421,0.0193,1.2512,0.8854,0.5324,0.2923,0.1866,0.0992,0.0625,0.0362,0.0353,0.962,0.0671,1.6176,2.224,0.3272,0.1956,0.0457,4529,539.329,0,0,283,4,0,4,272.0536,Bancu,0,25,5,2,0,32,4.7457,GD-2,42965.83036,Session,42965.77795,241.295, training,2576.2,189.6,48.5,10.8,3.7,1441.4,191.4,48.8,13,5.2,0,0,0,0,0,3278.8,324,156.2,75.6,41.9,22.7,13.7,8,7.3,584.1,16.3,3566.2,856.9,67.4,31.8,6.3,7.789,16.9898,False
2017-08-18 00:00:00.000,Player2,15.566666666666666,0,0.3115797635824157,2017-08-18 18:40:08.832,Tactic-warm up,2017-08-18 18:55:42.816,0.7806,0.0,2,52.5,0.0,1.701389410430759,8.647012971733842,0.0,38.62324631959959,0.0,23.7,8,3,0,0,52.5,50.1432,0,3.8695,0,35,13,3,0,42965,0,27,15,7,1,0.7806,50.1432,0.2974,0.0718,0.0104,0.0012,0,0.2999,0.077,0.0172,0.0052,0.0004,0.2659,0.1679,0.0712,0.0288,0.0139,0.0062,0.0011,0.0006,0.0007,0.2232,0.0012,0.3385,0.4234,0.0187,0,0,934,90.6583,0,0,44,0,0,0,54.5256,Bancu,0,2,0,0,0,2,3.8695,GD-2,42965.78869,Tactic-warm up,42965.77788,0, training,516.9,44,6.5,0.6,0,313.6,41.1,8.6,2.1,0.2,0,0,0,0,0,697.3,64.3,22.1,9,4.4,1.8,0.4,0.2,0.2,133.6,0.3,755.4,174.2,4,0,0,4.8845,14.096,False
2017-08-18 00:00:00.000,Player2,31.95,0,0.35721687862239915,2017-08-18 18:59:41.279,Core-and set piece,2017-08-18 19:31:37.631,0.9156,2.1,2,95.89999999999999,0.0,3.195323341895036,10.858138097605254,5.0015421463134615,21.8728793351075,21.589,56.4,7,6,0,0,74.31099999999999,28.6588,0,2.1625,0,8,17,5,1,42965,0,14,15,4,3,0.9156,28.6588,0.3569,0.0526,0.0219,0.0024,0.0003,0.3851,0.0698,0.0197,0.0052,0.0018,0.4792,0.1184,0.066,0.0395,0.0266,0.0126,0.0061,0.0009,0.0065,0.1561,0.0037,0.5618,0.2973,0.035,0.0195,0.0021,1917,104.015,0,0,40,2,0,2,60.3514,Bancu,0,1,0,1,0,2,2.1625,GD-2,42965.81363,Core-and set piece,42965.79145,21.589, training,1291.4,28.2,11.8,2.1,0.2,542.2,30.8,7.4,1.9,0.7,0,0,0,0,0,1726.5,43.1,20,11.7,6.7,3.7,1.6,0.2,1.6,100.8,0.8,1790.6,115.4,7.3,3.1,0.3,6.8756,5.019,False
2017-08-18 00:00:00.000,Player3,23.333333333333332,0,2.0550673458816835,2017-08-18 19:32:21.696,Game-11v11,2017-08-18 19:55:42.239,2.7162,40.4,25,641.0000000000001,0.0,23.74473540091065,63.46101659664775,21.836874057240042,93.77775114128477,203.169,412.5,35,40,0,0,437.83100000000013,116.409,0,9.9476,0,68,55,31,9,42965,0,69,53,18,17,2.7162,116.409,0.907,0.2896,0.1001,0.023,0.0056,0.9503,0.2761,0.1051,0.0399,0.0196,0.3995,0.6719,0.3922,0.2285,0.1413,0.0831,0.0504,0.0361,0.0242,0.6115,0.0774,0.6121,1.6222,0.2787,0.1627,0.0404,1400,349.5139,0,0,172,2,0,2,162.5517,Barbut,0,19,2,4,0,25,9.9476,GD-2,42965.83035,Game-11v11,42965.81414,203.169, training,544.6,115.3,35.1,9.3,2.3,538.2,105.6,34,10.5,5.2,0,0,0,0,0,534,238.9,114.3,56.3,30.5,19.1,11.7,8.3,5.4,364.2,17.4,698,612.6,57.2,26.8,5.5,8.169,41.0828,False
2017-08-18 00:00:00.000,Player3,75.46666666666667,3,inf,2017-08-18 18:40:14.880,Session,2017-08-18 19:55:43.104,5.0766,49.0,37,970.8,inf,inf,inf,inf,inf,280.811,617.1000000000001,53,67,0,0,689.989,67.2694,0,5.5511,0,111,99,50,17,42965,0,131,91,29,24,5.0766,67.2694,1.7609,0.4834,0.1525,0.0381,0.0101,1.9037,0.4836,0.1575,0.0558,0.0311,1.2209,1.1258,0.6453,0.3537,0.2167,0.1262,0.0822,0.0497,0.0379,1.1138,0.1044,1.6213,2.7488,0.4257,0.2318,0.049,4528,630.839,0,0,296,3,0,3,329.3957,Barbut,0,25,7,4,1,37,5.5511,GD-2,42965.83036,Session,42965.77795,280.811, training,2373.2,213.6,59.9,16.3,3.9,1581.1,204.5,52.6,15.4,8,0,0,0,0,0,3039.2,406.2,186,88.6,49.4,29.7,19.8,11.7,8.6,665.7,23.6,3350.3,1045.7,87.6,38.2,6.7,8.169,21.1991,False
