date,playerName,duration,rpe,workload,splitStartTime,splitName,complete,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,,85-89%,90-100%,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,DRILL,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,PLAYER NAME,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Sec 85-89%,Sec 90-100%,Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 89% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 90% - 100% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,_$visited,gdType,rpeTl
2018-02-14 00:00:00.000,Player1,16.933333333333334,0.0,0.5,2018-02-14 12:00:54.432,Boxes-5v2,True,2018-02-14 12:17:50.496,0.7089,0.0,0,27.299999999999997,0.0,0.0,10.8,0.0,34.3,0.0,18.9,15,10,0.0,0.0,18.9,41.8628,0,3.2723,,,,0,18,24,10,0,,43145,0,16,23,12,3,0.7089,41.8628,0.2388,0.0463,0.0206,0.0074,0.0004,0.2854,0.0762,0.0251,0.0073,0.0015,0.4271,0.0599,0.0225,0.0084,0.0058,0.0054,0.0036,0.0021,0.0008,0.1721,0.0012,0.4981,0.209,0.0018,0,0,1016,77.4565,0,0,55,0,0,0,,76.4539,Baluta,0,0,0,0,0,0,3.2723,,,GD-2,43145.51239,Boxes-5v2,43145.50063,0, training,425.4,53.4,15.1,5.9,0.4,438.7,59.1,13.8,3.4,0.6,0,0,0,,0,,0,857,26.3,9.7,4.2,2.4,2.3,1.4,0.9,0.3,110.9,0.4,919,96.4,0.4,0,0,4.2889,5.6803,,GD+3-2,
2018-02-14 00:00:00.000,Player1,18.033333333333335,0.0,1.0,2018-02-14 12:38:37.248,Game-11v11,True,2018-02-14 12:56:38.976,2.0932,20.2,19,434.49999999999994,0.0,15.4,26.9,12.6,98.1,116.612,269.3,31,24,0.0,0.0,152.68800000000002,116.0742,0,9.6446,,,,0,36,38,19,5,,43145,0,39,34,21,10,2.0932,116.0742,0.7736,0.1975,0.0655,0.0149,0.0039,0.7121,0.1952,0.0866,0.036,0.0079,0.3568,0.4205,0.3239,0.1652,0.0993,0.0561,0.0263,0.0272,0.0093,0.5576,0.0511,0.6428,1.1464,0.1874,0.0964,0.0202,1082,243.1045,0,0,101,1,0,1,,113.6124,Baluta,0,15,4,0,0,19,9.6446,,,GD-2,43145.53934,Game-11v11,43145.52682,116.612, training,450.5,77.4,26.1,6.8,1.6,402.9,73.6,29.6,10.7,2.5,0,0,0,,0,,0,378.1,147.7,92.5,42.5,22.1,13.1,6.8,6.4,2.1,359,11.4,593,431.5,39,15.5,2.7,7.9756,34.5197,,GD+3-2,
2018-02-14 00:00:00.000,Player1,55.86666666666667,4.0,1.9,2018-02-14 12:00:50.112,Session,True,2018-02-14 12:56:42.432,4.4193,35.1,39,873.1000000000001,41.0,31.1,51.6,26.6,66.3,266.321,536.1,64,45,0.0,0.0,269.779,79.1037,0,6.4593,,,,0,85,88,39,6,,43145,0,82,72,41,23,4.4193,79.1037,1.5972,0.3909,0.1335,0.0293,0.0051,1.6164,0.4054,0.1574,0.0629,0.0211,1.1922,0.7292,0.5659,0.337,0.1958,0.1085,0.0626,0.054,0.0287,1.0589,0.0865,1.6694,2.0819,0.4016,0.2312,0.0351,3352,504.5883,0,0,230,2,0,2,,289.5667,Baluta,0,30,8,1,0,39,6.4593,,,GD-2,43145.53938,Session,43145.50058,266.321, training,1426.3,187.5,58.1,15.9,2.7,1396.9,180.3,57.8,19.8,7,0,0,0,,0,,0,2054.1,267.2,160.9,83.8,42.4,26,15,12.6,6.6,664.9,18.8,2423.5,803.4,83,37.6,4.8,7.9756,21.433,,GD+3-2,223.46666666666667
2018-02-14 00:00:00.000,Player1,15.583333333333334,0.0,0.7,2018-02-14 12:20:09.600,Offensive-phase 11v11,True,2018-02-14 12:35:45.312,1.4111,14.9,20,404.2,0.0,15.1,14.4,10.7,76.6,149.709,246.00000000000003,18,11,0.0,0.0,96.29100000000003,90.5548,0,7.5327,,,,0,29,25,10,1,,43145,0,26,15,8,10,1.4111,90.5548,0.4951,0.1398,0.0462,0.007,0.0009,0.5206,0.1254,0.0449,0.0195,0.0118,0.2666,0.2337,0.2095,0.1582,0.0905,0.046,0.032,0.0247,0.0186,0.2971,0.0342,0.3709,0.6822,0.2083,0.1348,0.0149,935,164.1556,0,0,72,1,0,1,,84.2886,Baluta,0,15,4,1,0,20,7.5327,,,GD-2,43145.52483,Offensive-phase 11v11,43145.514,149.709, training,394.4,52.7,16.5,3.2,0.7,400.8,43.1,14.2,5.7,3.9,0,0,0,,0,,0,530.5,87.4,55.7,35.7,17.8,10.3,6.6,5.3,4.2,174.7,7,611.1,257.2,42.7,22.1,2.1,7.3512,29.2344,,GD+3-2,
2018-02-14 00:00:00.000,Player2,55.86666666666667,4.0,2.2,2018-02-14 12:00:50.112,Session,True,2018-02-14 12:56:42.432,5.1287,161.1,41,1234.3000000000002,41.0,46.6,43.0,46.6,80.0,499.949,795.1999999999999,50,41,0.0,0.0,295.2509999999999,91.8022,0,7.583,,,,0,166,79,36,5,,43145,0,133,95,32,18,5.1287,91.8022,1.7542,0.5164,0.1529,0.03,0.0025,1.8918,0.53,0.1784,0.0536,0.0189,1.0171,1.0455,0.7527,0.4391,0.2723,0.1672,0.1016,0.071,0.0578,1.0791,0.1253,1.4557,2.6741,0.4989,0.3389,0.1611,3352,656.1727,0,0,317,1,0,1,,308.644,Bancu,0,18,19,3,1,41,7.583,,,GD-2,43145.53938,Session,43145.50058,499.949, training,1368,232.6,66.7,13.5,1.6,1373.9,215.9,59.4,15.1,5.7,0,0,0,,0,,0,1822.8,379,212.5,104,57.7,34.2,20.2,14.8,11.3,670.5,25.4,2167.4,1005,102.8,55.9,21.3,8.8934,28.2812,,GD+3-2,223.46666666666667
2018-02-14 00:00:00.000,Player2,15.583333333333334,0.0,1.0,2018-02-14 12:20:09.600,Offensive-phase 11v11,True,2018-02-14 12:35:45.312,1.8674,100.3,21,554.9000000000001,0.0,22.2,11.5,23.5,104.4,254.833,366.20000000000005,11,9,0.0,0.0,111.36700000000005,119.832,0,9.9004,,,,0,50,30,9,0,,43145,0,38,25,6,5,1.8674,119.832,0.6136,0.1947,0.0569,0.0085,0,0.7281,0.1826,0.0607,0.0156,0.0066,0.2124,0.478,0.2849,0.1887,0.1282,0.081,0.0307,0.0346,0.0287,0.3371,0.063,0.3391,1.0443,0.2291,0.1546,0.1003,935,239.0989,0,0,103,1,0,1,,99.2132,Bancu,0,8,11,2,0,21,9.9004,,,GD-2,43145.52483,Offensive-phase 11v11,43145.514,254.833, training,344.7,68.7,21.8,2.8,0,419.8,55,16.4,4,1.9,0,0,0,,0,,0,371.7,168.2,80.2,43.5,25.3,15.3,5.7,6.5,5,202,11.7,467.4,381.8,47.1,25.4,13.4,8.4578,42.4767,,GD+3-2,
2018-02-14 00:00:00.000,Player2,16.933333333333334,0.0,0.3,2018-02-14 12:00:54.432,Boxes-5v2,True,2018-02-14 12:17:50.496,0.7341,0.0,0,9.299999999999999,0.0,0.0,5.9,0.0,36.2,0.0,4.7,6,7,0.0,0.0,4.7,43.3547,0,3.3065,,,,0,39,14,6,1,,43145,0,38,26,5,1,0.7341,43.3547,0.2552,0.0538,0.014,0.004,0.0004,0.3036,0.0838,0.0157,0.0029,0.0007,0.3943,0.0711,0.016,0.0046,0.0011,0.0017,0.0012,0,0.0003,0.2434,0.0004,0.5072,0.2269,0,0,0,1016,86.6971,0,0,38,0,0,0,,72.9412,Bancu,0,0,0,0,0,0,3.3065,,,GD-2,43145.51239,Boxes-5v2,43145.50063,0, training,436.6,58.6,14.3,3.6,0.4,426.4,64.9,9.3,1.4,0.3,0,0,0,,0,,0,807.3,35,7.8,2.5,0.7,0.9,0.6,0,0.1,160.7,0.2,902.7,113.1,0,0,0,3.34,5.6212,,GD+3-2,
2018-02-14 00:00:00.000,Player2,18.033333333333335,0.0,1.2,2018-02-14 12:38:37.248,Game-11v11,True,2018-02-14 12:56:38.976,2.2868,60.8,19,646.5,0.0,23.4,25.7,20.5,112.7,245.116,413.2,33,24,0.0,0.0,168.08399999999997,126.8087,0,10.8547,,,,0,73,34,20,4,,43145,0,54,41,21,12,2.2868,126.8087,0.782,0.2532,0.0789,0.0172,0.0021,0.7587,0.2501,0.098,0.0351,0.0116,0.2889,0.4786,0.4393,0.2333,0.1423,0.0821,0.0639,0.0345,0.0285,0.4334,0.0619,0.4543,1.3344,0.2529,0.1843,0.0608,1082,303.0728,0,0,170,0,0,0,,121.2459,Bancu,0,9,8,1,1,19,10.8547,,,GD-2,43145.53934,Game-11v11,43145.52682,245.116, training,419.8,97.8,29.2,6.9,1.2,391.6,89.7,32.3,9.7,3.5,0,0,0,,0,,0,383,168.1,120.7,55.2,31.3,17.5,12.5,7.8,6.1,266,13.5,511.3,479.7,52.3,30.5,7.9,8.8934,43.6628,,GD+3-2,
2018-02-14 00:00:00.000,Player3,55.86666666666667,3.0,1.5,2018-02-14 12:00:50.112,Session,True,2018-02-14 12:56:42.432,4.5907,69.7,35,841.3,30.8,29.4,25.6,30.4,68.0,327.33,544.9,42,21,0.0,0.0,217.57,82.1723,0,6.546,,,,0,143,75,16,5,,43145,0,113,75,29,13,4.5907,82.1723,1.709,0.4377,0.0975,0.0159,0.0015,1.6997,0.4327,0.1476,0.0328,0.0161,1.1363,0.8986,0.4232,0.2964,0.1963,0.1385,0.0697,0.0393,0.0265,1.2913,0.0746,1.6352,2.2931,0.3351,0.2577,0.0697,3352,495.6236,0,0,166,1,0,1,,263.1002,Barbut,0,19,14,2,0,35,6.546,,,GD-2,43145.53938,Session,43145.50058,327.33, training,1465.8,210,40.1,7.7,1,1370.8,190.7,50.8,11.1,4.3,0,0,0,,0,,0,1910.1,339.2,125.4,70.6,42.5,27.9,15.1,8.4,6.2,792.3,14.6,2296.7,935.1,68.6,42.5,9.4,7.9578,23.4168,,GD+3-2,167.6
2018-02-14 00:00:00.000,Player3,15.583333333333334,0.0,0.6,2018-02-14 12:20:09.600,Offensive-phase 11v11,True,2018-02-14 12:35:45.312,1.6846,28.400000000000002,15,363.40000000000003,0.0,12.7,7.8,13.0,89.2,179.719,240.19999999999996,11,8,0.0,0.0,60.480999999999966,108.1043,0,8.5746,,,,0,46,17,8,0,,43145,0,35,21,9,2,1.6846,108.1043,0.6296,0.1516,0.0312,0.0057,0,0.655,0.1453,0.0557,0.0081,0.0025,0.257,0.4134,0.1417,0.1232,0.0928,0.0551,0.0306,0.0152,0.0094,0.5092,0.0371,0.4213,0.9583,0.1253,0.1513,0.0284,935,181.1132,0,0,31,0,0,0,,82.0651,Barbut,0,6,9,0,0,15,8.5746,,,GD-2,43145.52483,Offensive-phase 11v11,43145.514,179.719, training,392.2,60.9,9.9,2.5,0,399.5,50.2,16.2,3,0.8,0,0,0,,0,,0,366.9,153.9,42.4,27.1,18.4,10.3,6.2,3.2,2,297.9,6.9,491.8,389.2,25.3,25.1,3.8,7.9578,37.3717,,GD+3-2,
