date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty
2017-07-12 00:00:00.000,Player1,10.116666666666667,0.0,0.31190757177941886,2017-07-12 20:51:29.376,Reactive-shoots,2017-07-12 21:01:35.903,0.237,0.0,0,10.3,0.0,0.0,6.238151435588377,0.0,18.11189769539786,0.0,6.699999999999999,6,6,0,0,10.3,23.4232,0,1.8244,0,5,3,4,2,42928,0,1,4,5,1,0.237,23.4232,0.0853,0.0134,0.0035,0.0025,0.0011,0.102,0.0151,0.0096,0.0042,0.0003,0.161,0.0184,0.0074,0.0036,0.0024,0.0006,0.0003,0.0016,0,0.04,0.0018,0.1816,0.0535,0.0019,0,0,607,27.7678,0,0,18,0,0,0,22.1585,Baluta,0,0,0,0,0,0,1.8244,GD-2,42928.87611,Reactive-shoots,42928.86909,0, training,344.5,12.2,3.1,1.8,0.7,226.6,10.9,4.7,1.9,0.1,0,0,0,0,0,565.2,7.7,2.5,1.5,0.9,0.3,0.2,0.5,0,27,0.7,582.8,23.3,0.4,0,0,4.3423,2.4567,False
2017-07-12 00:00:00.000,Player1,64.08333333333333,3.0,1.6799021824154488,2017-07-12 19:57:39.744,Session,2017-07-12 21:01:45.407,4.0389,111.60000000000001,20,640.9,31.985467627811946,21.9689048118892,45.139751946702745,31.177139448018504,48.07326893486314,281.728,411.59999999999997,27,23,0,0,359.17199999999997,63.0258,0,4.7486,0,60,35,15,8,42928,0,44,37,18,9,4.0389,63.0258,1.6352,0.2423,0.0471,0.0147,0.0043,1.7584,0.2023,0.0879,0.0332,0.0134,1.277,0.5247,0.2944,0.2293,0.1368,0.104,0.0506,0.0288,0.0263,1.3019,0.0651,1.9139,1.5657,0.2776,0.1701,0.1116,3845,458.2485,0,0,132,0,0,0,217.748,Baluta,0,5,12,3,0,20,4.7486,GD-2,42928.87622,Session,42928.83171,281.728, training,1895.3,113.2,22.1,7,2,1669,94.4,28.3,10.6,3.6,0,0,0,0,0,2595.9,196,85.6,53.3,28.1,18.8,9.7,5.4,4.4,835,13.3,3068.9,677.1,56.5,28.1,14.9,8.4001,12.9944,False
2017-07-12 00:00:00.000,Player1,34.71666666666667,0.0,1.6005068310195378,2017-07-12 20:14:26.304,11vs1,2017-07-12 20:49:09.407,2.7752,111.60000000000001,17,548.1,0.0,20.178402080405636,34.05077582845947,38.82426167140496,61.05710314232645,277.817,371.2,16,10,0,0,270.283,79.9396,0,6.0432,0,38,18,7,3,42928,0,27,21,9,7,2.7752,79.9396,1.1449,0.184,0.031,0.0074,0.0022,1.176,0.1312,0.0623,0.0241,0.0122,0.7246,0.3552,0.2207,0.1769,0.1208,0.0938,0.0483,0.0257,0.0259,0.9268,0.0567,1.1972,1.0799,0.2203,0.1662,0.1116,2083,315.8978,0,0,65,0,0,0,131.3787,Baluta,0,4,10,3,0,17,6.0432,GD-2,42928.86747,11vs1,42928.84336,277.817, training,1004.3,69.1,12,2.6,0.6,916.4,50.6,17.5,6.7,3.2,0,0,0,0,0,1181.9,129.8,61.7,40.2,23.9,15.8,8.8,4.4,4.3,601.7,10.5,1528.7,467,45,27.4,14.9,8.4001,16.6587,False
2017-07-12 00:00:00.000,Player1,8.983333333333333,0.0,0.27079703209709033,2017-07-12 19:57:44.064,Warm-up,2017-07-12 20:06:43.200,0.6442,0.0,2,64.6,0.0,1.8907563056637964,7.422254823614362,0.0,54.57300820002741,2.8,22.600000000000005,2,2,0,0,61.8,71.7129,0,5.3721,0,15,14,2,0,42928,0,16,9,2,0,0.6442,71.7129,0.2497,0.0405,0.0074,0.0006,0.0001,0.2915,0.0431,0.0106,0.0008,0,0.1679,0.1403,0.0582,0.042,0.0136,0.0075,0.0004,0.0003,0.0004,0.2132,0.0004,0.2285,0.3635,0.0494,0.0028,0,539,72.678,0,0,40,0,0,0,41.0454,Baluta,0,0,2,0,0,2,5.3721,GD-2,42928.838,Warm-up,42928.83176,2.8, training,222,27.8,4.9,0.5,0.1,254.5,24.4,4.4,0.5,0,0,0,0,0,0,328.1,54.8,19.1,9.6,3.2,1.9,0.2,0.1,0.1,121.9,0.1,375.6,153.1,9.9,0.5,0,5.4423,23.3166,False
2017-07-12 00:00:00.000,Player2,10.1,0.0,0.21204578908025187,2017-07-12 20:51:29.376,Reactive-shoots,2017-07-12 21:01:35.903,0.2658,0.0,0,14.700000000000001,0.0,0.0,4.240915781605038,0.0,20.23568637757356,0.0,10.600000000000001,2,5,0,0,14.700000000000001,26.3201,0,2.022,0,4,4,4,1,42928,0,6,7,1,1,0.2658,26.3201,0.0892,0.01,0.009,0.0032,0.0004,0.126,0.02,0.0068,0.0008,0.0004,0.1559,0.022,0.012,0.0041,0.0025,0.002,0.0017,0.0009,0.0013,0.0611,0.0022,0.1823,0.0774,0.0062,0,0,606,30.7698,0,0,27,0,0,0,33.0213,Bancu,0,0,0,0,0,0,2.022,GD-2,42928.87611,Reactive-shoots,42928.86909,0, training,294.2,7.5,6.2,2,0.4,281.6,11.2,2.8,0.3,0.2,0,0,0,0,0,549.4,8.8,4.2,1.5,1.1,0.8,0.5,0.4,0.4,38.6,0.7,570.8,34.3,1.3,0,0,4.8423,3.7929,False
2017-07-12 00:00:00.000,Player2,8.983333333333333,0.0,0.08558464729057338,2017-07-12 19:57:44.064,Warm-up,2017-07-12 20:06:43.200,0.6223,0.0,1,57.9,0.0,1.7116929458114678,0.0,0.0,52.39140341366464,18.406,25.9,0,1,0,0,39.494,69.2764,0,5.1087,0,23,7,1,0,42928,0,16,7,0,0,0.6223,69.2764,0.2555,0.036,0.0039,0.0002,0,0.282,0.0415,0.0033,0,0,0.1378,0.1473,0.0261,0.032,0.013,0.0076,0.0043,0.001,0,0.2534,0,0.1973,0.3767,0.03,0.0184,0,539,69.1137,0,0,48,0,0,0,49.9043,Bancu,0,0,1,0,0,1,5.1087,GD-2,42928.838,Warm-up,42928.83176,18.406, training,240.2,24.1,2.7,0.1,0,250,20.1,1.9,0,0,0,0,0,0,0,316.8,59.7,7.9,6.8,3,1.6,0.9,0.2,0,142.2,0,363.7,166.3,5.9,3.2,0,6.0534,24.1885,False
2017-07-12 00:00:00.000,Player2,64.08333333333333,2.0,1.701813583479932,2017-07-12 19:57:39.744,Session,2017-07-12 21:01:45.407,4.1479,164.5,23,832.4999999999999,21.323645085207964,30.491013836357336,36.555258629920225,43.739964090951034,49.922047904660396,551.04,664.6,17,24,0,0,281.4599999999999,64.7263,0,5.0108,0,85,32,19,5,42928,0,81,41,13,4,4.1479,64.7263,1.6144,0.2592,0.0886,0.017,0.0015,1.7614,0.2841,0.0931,0.0229,0.0056,1.1408,0.6232,0.2189,0.1679,0.2206,0.1802,0.0871,0.0527,0.0334,1.3325,0.0906,1.6411,1.7464,0.2093,0.3866,0.1645,3845,483.553,0,0,284,1,0,1,284.2016,Bancu,0,1,15,7,0,23,5.0108,GD-2,42928.87622,Session,42928.83171,551.04, training,1853.5,121.2,34.2,7.7,0.8,1686.7,104.1,29.5,6.2,1.6,0,0,0,0,0,2568.9,242.8,65.1,35.7,38.8,30.5,16.3,9.9,6.9,812,18.6,2949.4,769.1,42.2,62.3,22.5,8.0845,16.2528,False
2017-07-12 00:00:00.000,Player2,34.71666666666667,0.0,2.078290124890182,2017-07-12 20:14:26.304,11vs1,2017-07-12 20:49:09.407,2.9018,164.5,21,749.4999999999999,0.0,30.550176092115397,28.58640106903979,58.58884046062015,65.03981178154301,532.634,619.3999999999999,14,13,0,0,216.86599999999987,83.5843,0,6.608,0,56,20,10,3,42928,0,55,23,11,3,2.9018,83.5843,1.122,0.2064,0.0713,0.011,0.0009,1.1792,0.2081,0.0762,0.0215,0.0052,0.6115,0.4326,0.171,0.1301,0.2016,0.1697,0.0799,0.0497,0.0314,0.9372,0.0871,0.972,1.2244,0.1727,0.3682,0.1645,2083,345.4193,0,0,190,1,0,1,174.2046,Bancu,0,1,13,7,0,21,6.608,GD-2,42928.86747,11vs1,42928.84336,532.634, training,969.2,84.3,22.9,4,0.3,907.6,65.6,22.1,5.6,1.4,0,0,0,0,0,1156,166.9,49.9,26.7,33.3,27.8,14.3,8.9,6.3,575.5,17.4,1427.1,539.4,34.9,59.1,22.5,8.0845,21.8243,False
2017-07-12 00:00:00.000,Player3,64.08333333333333,3.0,1.5127656635564513,2017-07-12 19:57:39.744,Session,2017-07-12 21:01:45.407,3.8159,45.900000000000006,19,573.3999999999999,31.985467627811946,20.69555924294505,39.74796560744551,25.104956539653653,45.584710094110456,272.428,405.19999999999993,18,28,0,0,300.97199999999987,59.546,0,4.5269,0,67,37,15,13,42928,0,65,24,13,5,3.8159,59.546,1.4562,0.2274,0.0636,0.0147,0.0062,1.721,0.2328,0.07,0.0214,0.0025,1.2391,0.5174,0.2433,0.1682,0.163,0.0756,0.0499,0.0354,0.0224,1.2428,0.0589,1.715,1.6286,0.1999,0.2266,0.0459,3845,436.858,0,0,114,2,0,2,260.8897,Barbut,0,7,10,2,0,19,4.5269,GD-2,42928.87622,Session,42928.83171,272.428, training,1778.8,104.1,27.3,7.2,3.5,1803.4,94.9,19.7,5.8,0.8,0,0,0,0,0,2703,196.4,71.3,38.4,33,16,9.5,7.8,4.7,752.3,13.1,3059.5,702,40.4,37.5,6.1,8.6978,14.1854,False
2017-07-12 00:00:00.000,Player3,10.116666666666667,0.0,0.23051771443137872,2017-07-12 20:51:29.376,Reactive-shoots,2017-07-12 21:01:35.903,0.2752,0.0,0,12.200000000000001,0.0,0.0,4.610354288627574,0.0,20.892138974306718,0.0,8.6,1,6,0,0,12.200000000000001,27.2031,0,2.0844,0,2,6,3,3,42928,0,7,5,1,0,0.2752,27.2031,0.0929,0.0092,0.0069,0.0029,0.0009,0.1366,0.0218,0.0036,0.0003,0,0.1835,0.0306,0.0124,0.0036,0.0032,0.0008,0,0.0006,0.0011,0.0366,0.0029,0.1955,0.0797,0,0,0,607,31.7241,0,0,12,0,0,0,29.291,Barbut,0,0,0,0,0,0,2.0844,GD-2,42928.87611,Reactive-shoots,42928.86909,0, training,286.1,7.6,5,1.7,0.6,291.5,12.2,1.7,0.1,0,0,0,0,0,0,564.2,11.5,4.5,1.6,1.2,0.5,0,0.3,0.4,21.3,1,574.6,31.9,0,0,0,4.1489,4.0396,False
