date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty
2017-12-01 00:00:00.000,Player1,66.58333333333333,2,1.9095470265296866,2017-12-01 15:19:37.632,Session,2017-12-01 16:26:12.767,3.6058,71.8,23,693.9999999999999,22.21379446197999,24.313152057332317,61.72401349285921,30.65543810511712,42.109774403360454,213.525,415.59999999999997,27,26,0,0,480.4749999999999,54.1551,0,4.2742,0,71,53,24,2,43070,0,66,54,10,17,3.6058,54.1551,1.4053,0.2766,0.0793,0.0194,0.0016,1.3791,0.2907,0.1026,0.0256,0.0256,1.2886,0.578,0.437,0.2784,0.1453,0.1022,0.0619,0.0317,0.0208,0.6081,0.0537,1.5704,1.5044,0.3176,0.1417,0.0718,3995,428.5029,0,0,141,1,0,1,207.9118,Baluta,0,12,9,1,1,23,4.2742,GD-1,43070.68487,Session,43070.63863,213.525, training,2202.8,124.4,34,7.7,0.7,1461.9,115.1,34,7.4,7,0,0,0,0,0,3127.9,207,123.8,67,32.9,21.5,13.2,6.6,4.2,379.2,11.7,3345.8,550.9,65.1,23.6,9.6,8.329,13.622,False
2017-12-01 00:00:00.000,Player1,52.71666666666667,0,1.7520791732468564,2017-12-01 15:33:22.751,10v11,2017-12-01 16:26:04.992,2.9118,55.9,19,587.2,0.0,20.77296613567918,51.412639007024985,24.677158334170578,42.97684633520867,185.735,362.0,25,18,0,0,401.46500000000003,55.2355,0,4.3659,0,54,43,18,0,43070,0,44,45,10,15,2.9118,55.2355,1.1441,0.2343,0.0662,0.0141,0,1.0956,0.2201,0.0894,0.024,0.024,1.0342,0.4573,0.3607,0.2252,0.1293,0.0905,0.0536,0.0276,0.0189,0.4725,0.0421,1.2639,1.2137,0.2485,0.1299,0.0559,3163,346.5309,0,0,88,0,0,0,160.1949,Baluta,0,10,8,0,1,19,4.3659,GD-1,43070.68478,10v11,43070.64818,185.735, training,1759.3,100.2,27,5.8,0,1144.2,83.1,29.9,6.9,6.5,0,0,0,0,0,2468.3,162.9,102,54.1,29.1,19,11.8,5.9,3.9,297.2,8.7,2644.8,438.2,50.8,21.7,7.4,8.329,13.8923,False
2017-12-01 00:00:00.000,Player1,10.4,0,0.37261821162659575,2017-12-01 15:20:03.552,Warm-up,2017-12-01 15:30:27.360,0.6281,16.0,4,107.00000000000001,0.0,3.572752855007321,10.912057001317397,5.897088010196219,47.21902696466434,27.79,53.8,2,8,0,0,79.21000000000001,60.3959,0,4.8277,0,17,10,6,2,43070,0,22,9,0,2,0.6281,60.3959,0.2299,0.0422,0.0131,0.0053,0.0016,0.25,0.0697,0.0132,0.0016,0.0016,0.1928,0.1208,0.0763,0.0532,0.0161,0.0118,0.0083,0.0041,0.0019,0.1314,0.0116,0.2406,0.2907,0.0691,0.0118,0.016,624,75.5504,0,0,52,0,0,0,41.5357,Baluta,0,2,1,1,0,4,4.8277,GD-1,43070.64615,Warm-up,43070.63893,27.79, training,308.8,23.6,7,1.9,0.7,245.9,30.6,4.1,0.5,0.5,0,0,0,0,0,454.2,44.1,21.8,12.9,3.8,2.5,1.4,0.7,0.3,78.9,3,492.5,112.7,14.3,1.9,2.2,7.4778,16.8056,False
2017-12-01 00:00:00.000,Player2,10.383333333333333,0,0.2719154001775253,2017-12-01 15:20:03.552,Warm-up,2017-12-01 15:30:27.360,0.6051,0.0,1,67.4,0.0,2.116672300954881,7.393922250966218,0.0,44.97364023185488,7.463,35.9,2,3,0,0,59.937000000000005,58.2728,0,4.5182,0,22,8,3,0,43070,0,15,12,2,0,0.6051,58.2728,0.2313,0.0494,0.012,0.0014,0,0.2323,0.0644,0.0128,0.0014,0,0.1865,0.1249,0.0885,0.0315,0.0153,0.0096,0.0064,0.0019,0.0012,0.1377,0.0015,0.2423,0.3061,0.0492,0.0075,0,623,70.6854,0,0,75,1,0,1,49.4326,Bancu,0,0,0,1,0,1,4.5182,GD-1,43070.64615,Warm-up,43070.63893,7.463, training,278,29.5,6.3,0.5,0,272.3,31.5,4.9,0.4,0,0,0,0,0,0,448.7,47.1,25.1,7.7,3.7,2.7,1.6,0.6,0.4,85.4,0.4,493.3,118.6,10.2,1.3,0,5.88,16.3298,False
2017-12-01 00:00:00.000,Player2,52.71666666666667,0,1.771090871566793,2017-12-01 15:33:22.751,10v11,2017-12-01 16:26:04.992,2.6653,23.400000000000002,18,494.5,0.0,18.17180966955869,55.850765440890186,17.736763611681432,39.97562927415095,148.255,320.1,42,34,0,0,346.245,50.5591,0,4.1465,0,64,56,26,8,43070,0,57,39,30,12,2.6653,50.5591,0.9195,0.2294,0.0853,0.0182,0.0042,1.0276,0.2396,0.0876,0.0428,0.0111,0.7894,0.4826,0.2796,0.1744,0.1175,0.0696,0.0501,0.031,0.0162,0.6192,0.0357,1.0493,1.2564,0.2114,0.1249,0.0234,3163,327.4996,0,0,182,1,0,1,176.9152,Bancu,0,9,7,2,0,18,4.1465,GD-1,43070.68478,10v11,43070.64818,148.255, training,1779.6,111.9,40.2,10.6,2.2,1067.4,102.2,31.6,14.2,3.1,0,0,0,0,0,2389.1,179.2,82.4,45.3,27.6,16.1,11.9,7.4,3.7,391.4,8.9,2597.3,498.6,43.4,20.4,3.3,7.4045,14.2396,False
2017-12-01 00:00:00.000,Player2,66.58333333333333,2,1.813415055056545,2017-12-01 15:19:37.632,Session,2017-12-01 16:26:12.767,3.3277,23.400000000000002,19,562.4,22.21379446197999,20.24929678157116,62.66224930785681,20.772926760134894,39.2992103775061,155.718,356.09999999999997,44,37,0,0,406.682,49.9775,0,4.0481,0,88,65,29,8,43070,0,72,53,32,12,3.3277,49.9775,1.1751,0.2811,0.0983,0.0196,0.0042,1.2857,0.3063,0.1021,0.0443,0.0111,1.019,0.612,0.369,0.2063,0.1327,0.0793,0.0565,0.033,0.0174,0.7654,0.0372,1.3409,1.5704,0.2606,0.1323,0.0234,3995,404.2149,0,0,260,2,0,2,231.1953,Bancu,0,9,7,3,0,19,4.0481,GD-1,43070.68487,Session,43070.63863,155.718, training,2214.5,143.5,47.2,11.1,2.2,1386.4,134.9,37.5,14.6,3.1,0,0,0,0,0,3037.7,228.3,108,53.2,31.3,18.8,13.5,8,4.1,482.8,9.3,3295.6,620.8,53.6,21.7,3.3,7.4045,13.8824,False
2017-12-01 00:00:00.000,Player3,66.58333333333333,1,1.0822328277753042,2017-12-01 15:19:37.632,Session,2017-12-01 16:26:12.767,3.1007,5.7,10,339.49999999999994,11.106897230989995,11.114998208960053,36.695982362469415,16.74703426853917,35.739865820473824,62.204,178.6,19,16,0,0,277.29599999999994,46.5692,0,3.5621,0,61,71,8,8,43070,0,73,52,16,3,3.1007,46.5692,1.1684,0.2113,0.0642,0.0073,0.0051,1.3241,0.2448,0.0565,0.0155,0.0036,1.2564,0.5211,0.2988,0.1609,0.0716,0.0383,0.0223,0.011,0.0086,0.685,0.0268,1.5141,1.3631,0.1612,0.0565,0.0057,3995,357.1192,0,0,99,1,0,1,258.3483,Barbut,0,4,4,2,0,10,3.5621,GD-1,43070.68487,Session,43070.63863,62.204, training,2064.2,112.2,31.5,3.9,1.9,1638.4,116.9,20.1,4.8,1.1,0,0,0,0,0,3217.4,191.7,88.8,41.6,18.1,10,5.8,2.6,2.2,410.4,6.4,3419,532.5,33.2,9.5,0.8,7.0956,11.597,False
2017-12-01 00:00:00.000,Player3,10.4,0,0.3526110139374549,2017-12-01 15:20:03.552,Warm-up,2017-12-01 15:30:27.360,0.6639,0.0,3,97.60000000000001,0.0,2.9860127260278047,9.515847293856707,0.0,49.51172502881051,19.323,41.099999999999994,1,4,0,0,78.27700000000002,63.8383,0,5.008,0,22,13,1,3,43070,0,21,12,1,0,0.6639,63.8383,0.2399,0.0468,0.0132,0.0019,0.0032,0.2835,0.0655,0.0094,0.0005,0,0.1945,0.1285,0.0859,0.0565,0.0193,0.0079,0.0019,0.001,0.0019,0.1574,0.0091,0.2419,0.344,0.0587,0.0193,0,624,78.3721,0,0,57,0,0,0,56.822,Barbut,0,1,0,2,0,3,5.008,GD-1,43070.64615,Warm-up,43070.63893,19.323, training,276.3,25.6,6.2,0.6,0.9,282.6,27.8,3.4,0.1,0,0,0,0,0,0,436.5,47.5,24.6,12.9,4.7,2,0.5,0.3,0.6,91.7,2.2,473.8,134.4,11.9,3.4,0,5.8534,19.599,False
2017-12-01 00:00:00.000,Player3,52.71666666666667,0,0.9146333732117629,2017-12-01 15:33:22.751,10v11,2017-12-01 16:26:04.992,2.3849,5.7,7,241.90000000000003,0.0,8.153333296992823,27.78244346369364,12.865614645483836,34.66411066588117,42.881,137.49999999999997,18,12,0,0,199.01900000000003,45.2391,0,3.447,0,39,58,7,5,43070,0,52,40,15,3,2.3849,45.2391,0.9052,0.1643,0.0509,0.0054,0.0019,1.0132,0.1783,0.0471,0.015,0.0036,1.0107,0.3926,0.2129,0.1044,0.0523,0.0304,0.0204,0.01,0.0067,0.5267,0.0177,1.2204,1.019,0.1026,0.0372,0.0057,3163,273.5956,0,0,42,1,0,1,189.1385,Barbut,0,3,4,0,0,7,3.447,GD-1,43070.68478,10v11,43070.64818,42.881, training,1681.3,86,25.1,3.3,1,1255.8,87.9,16.7,4.7,1.1,0,0,0,0,0,2573,144.2,64.2,28.7,13.4,8,5.3,2.3,1.6,318,4.2,2736.7,398,21.3,6.1,0.8,7.0956,10.7844,False
2017-12-01 00:00:00.000,Player5,52.71666666666667,0,0.9303460830753485,2017-12-01 15:33:22.751,10v11,2017-12-01 16:26:04.992,2.5988,4.8999999999999995,12,263.4,0.0,9.833084863150829,27.15891309165372,14.29533080787032,37.536335469781804,69.932,160.9,13,17,0,0,193.46799999999996,49.2972,0,3.6982,0,48,38,14,3,43070,0,60,30,8,5,2.5988,49.2972,1.0186,0.168,0.0419,0.007,0.0005,1.1195,0.186,0.0426,0.0104,0.0043,0.9953,0.4319,0.2022,0.1025,0.0651,0.0331,0.0189,0.0201,0.0066,0.706,0.0171,1.346,1.0656,0.1173,0.065,0.0049,3163,293.5197,0,0,53,1,0,1,151.0772,Briceag,0,9,3,0,0,12,3.6982,GD-1,43070.68478,10v11,43070.64818,69.932, training,1788.3,88.7,20.7,4,0.4,1150.1,90.7,15.4,3.3,1.4,0,0,0,0,0,2430.5,158,59.5,26.3,15.8,8.2,4.8,4.5,1.9,449.7,3.8,2697.9,429.3,24.3,10.8,0.7,6.9023,10.8726,False
