date,playerName,duration,rpe,workload,splitStartTime,splitName,complete,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,,85-89%,90-100%,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,DRILL,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,PLAYER NAME,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Sec 85-89%,Sec 90-100%,Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 89% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 90% - 100% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,_$visited,gdType,rpeTl
2017-12-10 00:00:00.000,Player2,108.1,8.0,4.7,2017-12-10 16:58:54.912,game,True,2017-12-10 18:59:03.264,10.6393,194.0,84,2660.0,107.1,96.0,93.2,80.7,86.0,881.778,1574.1,119,82,0.0,0.0,692.3219999999999,98.421,0,8.1677,,,,0,316,177,64,18,,43079,0,279,167,65,54,10.6393,98.421,3.8084,1.0582,0.2821,0.0687,0.0095,3.8863,1.032,0.3284,0.1108,0.0735,1.637,2.3685,1.8958,1.0859,0.6108,0.3492,0.1913,0.1399,0.0849,2.0965,0.198,2.3507,6.2251,1.2003,0.6878,0.194,6486,1329.0955,0,0,626,6,0,6,,610.1002,Bancu,0,44,24,10,6,84,8.1677,,,Gaz Metal Medias,43079.79101,game,43079.70758,881.778, game,3698.1,440.2,120.4,28.9,4.4,2359.9,391.5,109.5,35.2,19.7,0,0,0,,0,,0,3974,847.3,526.4,256.4,136,74.6,41.1,30.2,17.8,1260.9,43.1,4535.8,2286.2,246.1,114,25.7,9.3401,34.0364,,,
2017-12-10 00:00:00.000,Player2,52.68333333333333,0.0,2.2,2017-12-10 16:58:54.912,1st.half,True,2017-12-10 17:51:36.287,5.2389,102.8,37,1295.4,0.0,45.6,44.5,41.3,86.9,468.594,784.9,51,42,0.0,0.0,316.306,99.4404,0,8.2649,,,,0,169,87,31,11,,43079,0,148,87,26,25,5.2389,99.4404,1.8554,0.5314,0.1277,0.0376,0.005,1.9185,0.5277,0.1524,0.0464,0.0369,0.792,1.2197,0.8506,0.5105,0.3021,0.1671,0.1026,0.0697,0.0421,1.0813,0.1013,1.1595,3.0808,0.5299,0.3658,0.1028,3161,655.2295,0,0,310,2,0,2,,304.0629,Bancu,0,18,11,6,2,37,8.2649,,,Gaz Metal Medias,43079.74417,1st.half,43079.70758,468.594, game,1470.2,223.9,53.9,15.6,2.7,1117.6,202.3,50.4,14.5,9.6,0,0,0,,0,,0,1544.7,435.8,240.5,121.1,66.5,35.2,21.5,14.9,8.8,650.3,21.4,1834.1,1144.1,108.7,60.4,13.4,9.3401,34.2772,,,
2017-12-10 00:00:00.000,Player2,55.416666666666664,0.0,2.3,2017-12-10 18:03:37.728,2nd.half,True,2017-12-10 18:59:03.264,5.4005,91.2,47,1364.7,0.0,50.5,48.9,39.5,85.1,413.183,789.2,68,40,0.0,0.0,376.01700000000005,97.4519,0,8.0752,,,,0,147,90,33,7,,43079,0,131,80,39,29,5.4005,97.4519,1.9429,0.5262,0.1544,0.031,0.0045,1.9611,0.5035,0.1757,0.0644,0.0367,0.8412,1.1487,1.0452,0.5755,0.3087,0.182,0.0888,0.0702,0.0428,1.0007,0.0967,1.1812,3.1357,0.6704,0.322,0.0912,3325,673.866,0,0,313,4,0,4,,306.0373,Bancu,0,26,13,4,4,47,8.0752,,,Gaz Metal Medias,43079.79101,2nd.half,43079.75252,413.183, game,1512.3,215.8,66.5,13.3,1.7,1237.2,188.8,58.9,20.7,10.1,0,0,0,,0,,0,1721.2,411.4,285.9,135.3,69.5,39.4,19.6,15.3,9,597,21.7,1989.1,1132.9,137.4,53.6,12.3,7.8356,33.8075,,,
2017-12-10 00:00:00.000,Player14,79.11666666666666,7.0,3.3,2017-12-10 16:58:54.912,game,True,2017-12-10 18:33:14.112,8.2201,117.6,73,2068.7000000000003,80.5,66.3,59.7,57.1,87.6,700.752,1248.1,74,56,0.0,0.0,547.348,103.8982,0,8.5971,,,,0,245,137,37,19,,43079,0,252,126,44,30,8.2201,103.8982,2.9632,0.8795,0.1924,0.042,0.0112,3.0694,0.8354,0.2829,0.077,0.0311,1.2597,1.9826,1.3464,0.8206,0.5109,0.2986,0.1355,0.0886,0.0669,1.7268,0.1476,1.7625,4.9875,0.9332,0.5832,0.1176,4747,1024.2019,0,0,413,6,0,4,,448.5471,Gustavo,0,38,25,7,3,73,8.5971,,,Gaz Metal Medias,43079.77308,game,43079.70758,700.752, game,4057.9,353.2,78.9,17.1,5.1,2092.1,307.4,88.8,23.3,9,0,0,0,,0,,0,4476.1,713.8,378,194.2,108.2,63.4,29.7,18.8,13.5,1004.2,32.9,4872.7,1856.7,191.1,96.2,16.1,7.9578,37.7983,,,
2017-12-10 00:00:00.000,Player14,29.366666666666667,0.0,0.9,2017-12-10 18:03:52.416,2nd.half,True,2017-12-10 18:33:14.112,2.3372,55.5,22,610.6,0.0,20.4,15.1,20.0,67.0,273.315,407.3999999999999,18,15,0.0,0.0,134.08499999999992,79.5883,0,6.5604,,,,0,73,41,9,6,,43079,0,70,33,11,7,2.3372,79.5883,0.8265,0.2343,0.0566,0.0122,0.0046,0.8687,0.2163,0.0912,0.0181,0.0088,0.5025,0.478,0.3058,0.2032,0.1601,0.1052,0.0416,0.0273,0.0223,0.4405,0.0509,0.6533,1.1913,0.2193,0.2178,0.0555,1762,290.0185,0,0,122,1,0,1,,138.5375,Gustavo,0,12,5,4,1,22,6.5604,,,Gaz Metal Medias,43079.77308,2nd.half,43079.75269,273.315, game,797.7,93.1,24.3,5,1.8,722.5,81.4,28.2,5.4,2.2,0,0,0,,0,,0,1108.8,171,88.1,47.7,32.4,20.4,8.3,5.6,4,264.3,11,1228.5,445,44.7,35.7,7.7,7.4245,24.6991,,,
2017-12-10 00:00:00.000,Player14,49.766666666666666,0.0,2.1,2017-12-10 16:58:54.912,1st.half,True,2017-12-10 17:51:36.287,5.8828,62.0,51,1457.8999999999999,0.0,45.9,44.6,37.7,99.8,427.438,840.5,56,41,0.0,0.0,413.062,118.2084,0,9.7988,,,,0,172,96,28,13,,43079,0,182,93,33,23,5.8828,118.2084,2.0645,0.6439,0.1358,0.0298,0.0066,2.112,0.6173,0.1917,0.059,0.0222,0.5958,1.5046,1.0406,0.6174,0.3508,0.1934,0.0939,0.0612,0.0445,1.2838,0.0967,0.9459,3.7955,0.7139,0.3654,0.062,2986,734.1835,0,0,288,3,0,3,,310.0096,Gustavo,0,26,20,3,2,51,9.7988,,,Gaz Metal Medias,43079.74417,1st.half,43079.70758,427.438, game,1271.2,256.6,54.6,12.1,3.3,1079.4,223.2,60.6,17.9,6.8,0,0,0,,0,,0,1083.9,542.8,289.9,146.5,75.8,43,21.4,13.2,9.5,737.8,21.9,1359.1,1411.3,146.4,60.5,8.4,7.9578,45.527,,,
2017-12-10 00:00:00.000,Player16,52.68333333333333,0.0,1.5,2017-12-10 16:58:54.912,1st.half,True,2017-12-10 17:51:36.287,4.8763,0.0,19,622.3,0.0,28.7,32.0,0.0,83.0,111.64,320.6,32,30,0.0,0.0,208.96000000000004,92.559,0,7.3393,,,,0,149,78,23,7,,43079,0,142,82,21,11,4.8763,92.559,1.7921,0.3894,0.0927,0.0216,0.0024,2.0305,0.4096,0.1077,0.0192,0.0111,0.9365,1.215,0.6323,0.3017,0.1419,0.0717,0.0377,0.0231,0.0152,1.4702,0.031,1.3517,3.1593,0.2537,0.1116,0,3161,576.4323,0,0,116,2,0,2,,332.87,Kelic,0,14,3,1,1,19,7.3393,,,Gaz Metal Medias,43079.74417,1st.half,43079.70758,111.64, game,1399.6,189.4,43,10.8,1.4,1290.9,174.7,40.3,7.2,3.5,0,0,0,,0,,0,1487.9,444.5,183.2,79.3,35.4,19.6,10.1,6,4,882.4,8.4,1810.8,1279,52.3,18.7,0,6.6089,32.3051,,,
2017-12-10 00:00:00.000,Player16,4.983333333333333,0.0,0.3,2017-12-10 18:03:05.760,2nd.half,True,2017-12-10 18:08:04.704,0.5669,0.0,5,123.2,0.0,6.3,4.4,0.0,104.3,34.154,63.3,6,3,0.0,0.0,29.145999999999994,113.768,0,9.3746,,,,0,16,9,1,2,,43079,0,12,7,6,0,0.5669,113.768,0.1891,0.0533,0.0176,0.0026,0.0007,0.2175,0.0662,0.0148,0.0051,0,0.0795,0.1599,0.0865,0.0599,0.0248,0.0091,0.0099,0.0038,0.0053,0.1179,0.0104,0.1122,0.3574,0.0632,0.0342,0,299,70.412,0,0,25,2,0,2,,34.4438,Kelic,0,3,2,0,0,5,9.3746,,,Gaz Metal Medias,43079.75561,2nd.half,43079.75215,34.154, game,118.7,21.8,6.8,1,0.4,119.8,24.1,5,1.7,0,0,0,0,,0,,0,121.9,56.7,24,14.5,5.7,2.2,2.1,0.9,1.2,67.4,2.7,147.5,133.2,12.9,5.7,0,6.4801,42.566,,,
2017-12-10 00:00:00.000,Player16,57.666666666666664,5.0,2.1,2017-12-10 16:58:54.912,game,True,2017-12-10 18:08:04.704,5.4433,0.0,24,745.4999999999999,51.7,34.9,36.3,0.0,84.8,145.794,384.0,38,33,0.0,0.0,238.206,94.3918,0,7.5154,,,,0,165,87,24,9,,43079,0,154,89,27,11,5.4433,94.3918,2.0214,0.4427,0.1102,0.0242,0.003,2.3115,0.4759,0.1226,0.0243,0.0111,1.0936,1.3749,0.7188,0.3615,0.1668,0.0808,0.0476,0.0268,0.0205,1.6142,0.0415,1.556,3.5283,0.3169,0.1458,0,3460,646.8442,0,0,142,4,0,4,,367.3139,Kelic,0,17,5,1,1,24,7.5154,,,Gaz Metal Medias,43079.75561,game,43079.70758,145.794, game,2103.3,211.6,49.8,11.8,1.8,1514.7,198.8,45.3,8.9,3.5,0,0,0,,0,,0,2282.2,501.2,207.2,93.8,41.1,21.8,12.2,6.9,5.2,966.8,11.1,2640.9,1419,65.2,24.4,0,6.6089,33.1927,,,
2017-12-10 00:00:00.000,Player29,105.58333333333333,7.0,3.9,2017-12-10 16:58:54.912,game,True,2017-12-10 18:59:03.264,9.0192,65.4,56,1541.8,92.5,77.6,70.1,72.7,77.2,373.741,876.7,78,57,0.0,0.0,502.95900000000006,85.4226,0,6.8722,,,,0,306,160,46,11,,43079,0,295,154,53,25,9.0192,85.4226,3.3029,0.8552,0.1826,0.039,0.0096,3.4067,0.9094,0.2484,0.0627,0.0316,1.7849,2.0351,1.2839,0.6651,0.3597,0.1935,0.1181,0.0555,0.0566,2.4023,0.0933,2.5111,5.3528,0.8105,0.3083,0.0654,6335,1092.3192,0,0,539,14,0,13,,549.0114,Screciu,0,33,16,6,1,56,6.8722,,,Gaz Metal Medias,43079.79101,game,43079.70758,373.741, game,3581.3,408.1,85.5,18.2,4.1,2463,379.2,87.1,20.9,9,0,0,0,,0,,0,4145.5,752,369.1,163.5,84.5,44.5,26.2,13.8,12.8,1422.4,22.1,4720.5,2109.1,166.8,51.3,8.7,8.5112,28.2307,,,
