date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,gdType,rpeTl
2018-03-22 00:00:00.000,Player1,7.683333333333334,,0.0,2018-03-22 12:10:03.071,Boxes-5v2,2018-03-22 12:17:44.448,0.3254,0.0,0,5.8,0.0,0.0,0.0,0.0,33.2,0.0,3.1999999999999997,0,0,0,0,3.1999999999999997,42.3492,0,3.0052,0,6,6,0,0,43181,0,10,3,0,0,0.3254,42.3492,0.13,0.0152,0.0041,0,0,0.1527,0.0194,0.004,0,0,0.2246,0.0178,0.0067,0.0026,0.0016,0,0.001,0.0006,0,0.0704,0,0.2562,0.0691,0,0,0,461,32.3007,0,0,17,1,0,1,28.3559,Baluta,0,0,0,0,0,0,3.0052,GD-2,43181.51232,Boxes-5v2,43181.50698,0, training,207.2,15.7,2.4,0,0,219,15,1.7,0,0,0,0,0,0,0,402.1,7.8,2.8,1,0.5,0,0.3,0.2,0,46.3,0,428,33,0,0,0,4.0356,3.8612,False,GD+6-2,0.0
2018-03-22 00:00:00.000,Player1,9.4,,0.1,2018-03-22 12:19:24.672,Block-1,2018-03-22 12:28:48.864,0.7693,0.0,1,63.199999999999996,0.0,1.6,4.2,0.0,66.5,8.262,32.9,4,4,0,0,24.637999999999998,81.8388,0,6.2718,0,23,13,4,0,43181,0,21,13,3,1,0.7693,81.8388,0.2896,0.0581,0.0138,0.0022,0,0.3205,0.0728,0.01,0.0021,0.0002,0.2216,0.1777,0.0767,0.0303,0.0072,0.0109,0.0083,0.0039,0.0016,0.23,0.001,0.3197,0.4076,0.0338,0.0083,0,564,82.4169,0,0,25,0,0,0,42.2941,Baluta,0,0,1,0,0,1,6.2718,GD-2,43181.52001,Block-1,43181.51348,8.262, training,238.4,29.1,7.7,1,0,250.6,32.1,4.1,0.8,0.1,0,0,0,0,0,314.5,66.4,23.1,8.7,1.9,2.6,2.2,1.1,0.5,142.6,0.3,390.6,164.8,7.1,1.4,0,6.0267,23.2665,False,GD+6-2,0.0
2018-03-22 00:00:00.000,Player1,19.85,,0.5,2018-03-22 12:42:00.288,Offensive-phase 10v7 plus GK,2018-03-22 13:01:51.744,1.8246,26.5,11,308.20000000000005,0.0,10.5,12.5,12.5,76.7,133.008,215.10000000000002,15,10,0,0,82.09200000000001,91.9185,0,7.4447,0,57,30,9,1,43181,0,46,32,11,4,1.8246,91.9185,0.6837,0.1631,0.0547,0.0086,0.0003,0.6529,0.1699,0.0688,0.018,0.0046,0.424,0.3994,0.1943,0.0931,0.0699,0.041,0.0274,0.0198,0.0183,0.4987,0.0387,0.6163,0.9785,0.0968,0.1065,0.0265,1191,206.631,0,0,52,0,0,0,94.6532,Baluta,0,7,3,1,0,11,7.4447,GD-2,43181.54296,Offensive-phase 10v7 plus GK,43181.52917,133.008, training,525.5,72,20.1,3.8,0.2,471.4,69,22.4,5.3,1.4,0,0,0,0,0,613.9,146.8,58.7,24.6,15.2,9.3,5.6,4.5,3.8,301.3,7.4,762.1,388.1,20.1,17.3,3.5,8.3067,28.1253,False,GD+6-2,0.0
2018-03-22 00:00:00.000,Player1,19.25,,2.3,2018-03-22 13:03:10.368,Int-run 5 15,2018-03-22 13:22:25.536,2.456,214.5,48,1512.5000000000002,0.0,52.4,21.6,70.6,112.7,1057.586,1190.2,1,24,0,0,132.61400000000003,127.5853,0,11.5181,0,2,24,19,5,43181,0,23,36,1,0,2.456,127.5853,0.6651,0.2528,0.1389,0.0267,0.0044,0.8353,0.4678,0.0632,0.0018,0,0.3526,0.1477,0.1971,0.3223,0.4527,0.249,0.1668,0.1248,0.0619,0.2462,0.135,0.4438,0.5663,0.3884,0.843,0.2145,1155,310.0837,0,0,71,0,0,0,97.4449,Baluta,0,1,46,1,0,48,11.5181,GD-2,43181.55724,Int-run 5 15,43181.54387,1057.586, training,384.7,71.1,48.4,10.7,1.5,505.7,118.3,14.5,0.4,0,0,0,0,0,0,626.3,51.4,50.4,63.6,76.5,41,30.5,24.1,12.4,150.2,28.9,698.5,212.4,78.2,136.4,29.8,7.8223,34.0518,False,GD+6-2,0.0
2018-03-22 00:00:00.000,Player1,9.366666666666667,,0.3,2018-03-22 12:30:15.263,Block-2,2018-03-22 12:39:36.864,0.9167,18.5,8,162.10000000000002,0.0,6.1,7.7,6.6,81.8,57.195,103.7,10,6,0,0,46.505,97.8651,0,7.951,0,23,12,5,1,43181,0,19,12,6,4,0.9167,97.8651,0.3425,0.0776,0.0244,0.0059,0.0003,0.3271,0.0967,0.0282,0.0109,0.0031,0.2081,0.2065,0.1083,0.0584,0.031,0.0243,0.0159,0.0042,0.0084,0.2317,0.0199,0.3021,0.485,0.0724,0.0387,0.0185,562,104.1444,0,0,27,0,0,0,45.3077,Baluta,0,7,1,0,0,8,7.951,GD-2,43181.52751,Block-2,43181.52101,57.195, training,243.2,33.1,9.1,1.9,0.1,223.7,38,8.8,3.2,1,0,0,0,0,0,274.1,75.5,32.1,14.1,7.1,4.8,3.6,1,1.8,143.7,4.3,346.4,191.9,14.8,6.5,2.5,7.6445,29.4787,False,GD+6-2,0.0
2018-03-22 00:00:00.000,Player1,77.85,5.0,3.4,2018-03-22 12:04:45.984,Session,2018-03-22 13:22:36.768,7.0803,259.6,69,2085.0000000000005,57.1,71.4,45.1,90.6,76.6,1263.082,1560.3000000000002,31,45,0,0,297.2180000000001,90.9484,0,7.502,0,134,92,38,7,43181,0,141,104,22,9,7.0803,90.9484,2.4457,0.6079,0.2403,0.0438,0.005,2.6368,0.8784,0.1811,0.0334,0.0079,1.7068,1.101,0.6316,0.5247,0.569,0.3304,0.2227,0.1533,0.0903,1.5558,0.1946,2.3283,2.8866,0.6023,1.0035,0.2596,4671,815.2782,0,0,228,1,0,1,355.2745,Baluta,0,15,52,2,0,69,7.502,GD-2,43181.55737,Session,43181.50331,1263.082, training,1937.3,247.6,91,17.6,1.8,2006.6,301.2,55.1,10,2.5,0,0,0,0,0,2709.6,405.7,182.4,116.3,103.1,58.9,43.1,30.9,18.5,961.3,40.9,3191.6,1158.1,122.4,162.8,35.8,8.3067,25.007,False,GD+6-2,389.25
2018-03-22 00:00:00.000,Player1,21.833333333333332,,0.4,2018-03-22 12:19:19.488,Offensive-phase 11v7,2018-03-22 12:41:10.176,1.8226,18.5,9,225.4,0.0,7.6,11.8,10.3,68.5,65.457,136.7,14,10,0,0,71.243,83.4775,0,6.5377,0,49,25,9,1,43181,0,44,26,9,5,1.8226,83.4775,0.699,0.1392,0.0382,0.0081,0.0003,0.7074,0.1751,0.039,0.013,0.0033,0.5115,0.3918,0.1855,0.0887,0.0382,0.0352,0.0242,0.0081,0.0101,0.5085,0.0209,0.7232,0.9278,0.1062,0.047,0.0185,1310,199.6209,0,0,55,0,0,0,95.6356,Baluta,0,7,2,0,0,9,6.5377,GD-2,43181.52859,Offensive-phase 11v7,43181.51342,65.457, training,574.4,65.8,16.8,2.9,0.1,557.3,74.6,13.3,4,1.1,0,0,0,0,0,739.9,145.4,55.4,22.8,9,7.4,5.8,2.1,2.3,315.6,4.6,903.8,374.2,21.9,7.9,2.5,7.6445,23.529,False,GD+6-2,0.0
2018-03-22 00:00:00.000,Player1,4.25,,0.0,2018-03-22 12:05:04.992,Warm-up,2018-03-22 12:09:19.871,0.4345,0.0,1,33.199999999999996,0.0,0.9,1.1,0.0,84.2,7.03,15.2,1,1,0,0,8.169999999999998,102.2388,0,8.0678,0,20,6,1,0,43181,0,15,6,1,0,0.4345,102.2388,0.1648,0.0366,0.0044,0.0004,0,0.1791,0.0426,0.0059,0.0007,0,0.0563,0.1437,0.048,0.018,0.0066,0.0052,0.0034,0,0,0.1533,0,0.0928,0.3237,0.011,0.007,0,255,46.688,0,0,30,0,0,0,28.2137,Baluta,0,0,1,0,0,1,8.0678,GD-2,43181.50648,Warm-up,43181.50353,7.03, training,98.2,21.9,3.2,0.2,0,106.7,21.3,3.1,0.3,0,0,0,0,0,0,84.6,53.8,15.1,4.3,1.9,1.2,0.9,0,0,93.1,0,113.8,137.7,2.2,1.2,0,5.9334,43.8603,False,GD+6-2,0.0
2018-03-22 00:00:00.000,Player1,10.55,,0.3,2018-03-22 12:42:03.744,Block-3,2018-03-22 12:52:37.056,1.0247,15.0,5,141.7,0.0,4.8,6.8,6.5,80.9,52.794,96.69999999999997,7,6,0,0,43.90599999999998,97.1259,0,7.8428,0,40,16,5,1,43181,0,28,23,3,4,1.0247,97.1259,0.3945,0.0933,0.0267,0.0046,0.0003,0.3508,0.1034,0.0389,0.0076,0.0046,0.2261,0.2405,0.1216,0.045,0.0289,0.0169,0.014,0.0068,0.0109,0.2949,0.0192,0.336,0.5917,0.0441,0.0378,0.015,633,115.7253,0,0,31,0,0,0,54.3426,Baluta,0,4,1,0,0,5,7.8428,GD-2,43181.53654,Block-3,43181.52921,52.794, training,273.4,43.2,9.5,2.3,0.2,245.2,43.1,12.7,2.2,1.4,0,0,0,0,0,297.2,90.7,36.7,12.1,7.2,3.9,2.8,1.8,2.4,174.8,3.6,382.9,233,9.2,6.2,1.9,8.3067,31.8857,False,GD+6-2,0.0
2018-03-22 00:00:00.000,Player1,6.666666666666667,,0.3,2018-03-22 12:55:08.255,Block-4,2018-03-22 13:01:48.288,0.7361,11.6,6,166.7,0.0,5.7,5.8,5.9,93.0,80.214,118.60000000000001,8,4,0,0,38.38600000000001,110.4224,0,9.1155,0,16,14,4,0,43181,0,17,9,8,0,0.7361,110.4224,0.2603,0.069,0.028,0.004,0,0.2701,0.0646,0.0297,0.0105,0,0.1395,0.1584,0.0727,0.0481,0.041,0.0241,0.0135,0.0131,0.0074,0.199,0.0195,0.2201,0.3831,0.0527,0.0686,0.0116,400,85.029,0,0,20,0,0,0,35.8858,Baluta,0,3,2,1,0,6,9.1155,GD-2,43181.54292,Block-4,43181.53829,80.214, training,164.1,27.5,10.6,1.5,0,160,24,9.5,3.1,0,0,0,0,0,0,162.6,55.8,22,12.5,8,5.4,2.8,2.7,1.4,123.3,3.8,223.6,153.1,10.9,11.1,1.6,7.4889,33.0502,False,GD+6-2,0.0
