date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,rpeTl
2017-10-02 00:00:00.000,Player3,27.383333333333333,0.0,1.2899316844117725,2017-10-02 16:46:29.279,Cross-and finaliza,2017-10-02 17:13:52.607,1.3769,51.7,25,481.6,0.0,20.796078034803333,32.07931462775766,23.13329228456199,41.60492236664498,279.382,382.00000000000006,20,23,0,0,202.21800000000002,50.2827,0,4.5436,0,11,6,10,13,43010,0,19,9,8,12,1.3769,50.2827,0.4297,0.1275,0.0551,0.0353,0.0059,0.4963,0.1007,0.0759,0.0301,0.0205,0.4109,0.1111,0.0707,0.0996,0.1174,0.0594,0.0417,0.0381,0.0283,0.3025,0.0971,0.5474,0.4115,0.1386,0.2277,0.0517,1643,187.3505,0,0,70,0,0,0,95.1697,Barbut,0,22,3,0,0,25,4.5436,General,43010.71797,Cross-and finaliza,43010.69895,279.382, training,821.7,45.7,20.1,12.1,2.7,670.4,39.7,18.3,7.4,5,0,0,0,0,0,1293.1,42,20.2,21.2,21.2,10.3,8.3,7.8,6.1,191.6,21.3,1397.2,173.8,28.1,37.1,6.9,7.9956,11.1497,False,
2017-10-02 00:00:00.000,Player3,47.25,0.0,2.5803571952350985,2017-10-02 16:27:11.520,Role-specific dril,2017-10-02 17:14:26.304,2.7643,138.6,41,942.9000000000001,0.0,38.48922711424395,61.87992869086605,51.76239684716438,47.83791394370752,510.297,715.4000000000001,40,31,0,0,432.60300000000007,58.5041,0,5.1595,0,31,30,15,16,43010,0,42,19,21,19,2.7643,58.5041,0.8888,0.3045,0.1078,0.0405,0.0089,0.9556,0.2226,0.1522,0.0576,0.026,0.6857,0.3696,0.2032,0.2275,0.2112,0.1277,0.088,0.0674,0.0521,0.5629,0.169,0.9171,1.0646,0.2723,0.3717,0.1386,2835,367.1072,0,0,136,2,0,2,182.8793,Barbut,0,27,14,0,0,41,5.1595,General,43010.71836,Role-specific dril,43010.68555,510.297, training,1367,104.7,36.5,14,3.8,1165.4,83.4,38.9,15,6.6,0,0,0,0,0,2105,135,58.9,51.5,39.6,22.7,16.9,13.4,10.5,347.3,34.5,2281.4,419.9,55,60.6,18.4,8.6134,15.5857,False,
2017-10-02 00:00:00.000,Player3,71.21666666666667,3.0,2.6,2017-10-02 16:03:18.144,Session,2017-10-02 17:14:30.624,4.0481,148.9,50,1154.1,33.1,45.3,75.0,41.9,45.5,548.756,811.6,44,34,0,0,605.3439999999999,56.8417,0,4.7813,0,49,44,18,16,43010,0,63,29,24,20,4.0481,56.8417,1.387,0.3855,0.1284,0.0433,0.009,1.5138,0.3206,0.1744,0.0599,0.0262,1.1502,0.5398,0.3589,0.3425,0.2564,0.1463,0.1022,0.0716,0.0558,0.8449,0.1793,1.512,1.5505,0.4369,0.3998,0.1489,4273,512.7249,0,0,203,3,0,3,281.5357,Barbut,0,29,20,1,0,50,4.7813,General,43010.71841,Session,43010.66896,548.756, training,2052.3,157.6,49.3,16,3.9,1787.3,136.3,48,15.8,6.7,0,0,0,0,0,3211.7,197.3,100.9,77.3,50,26.7,20.1,14.5,11.3,526.9,36.5,3491.1,608.5,88.5,65.3,19.8,8.6134,14.6448,False,213.65
2017-10-02 00:00:00.000,Player3,13.7,0.0,0.6096635374456478,2017-10-02 16:03:25.056,Warm-up,2017-10-02 16:17:06.719,0.94,0.0,7,156.2,0.0,4.983482108518693,16.508077089311968,0.0,52.069188856189506,14.333,55.49999999999999,2,2,0,0,141.867,68.6166,0,5.1038,0,12,10,2,0,43010,0,16,5,2,0,0.94,68.6166,0.3721,0.0557,0.0129,0.0007,0,0.4155,0.0702,0.0119,0.001,0,0.3314,0.1349,0.1303,0.1007,0.0305,0.0096,0.0101,0.0023,0.0008,0.1873,0.0022,0.4269,0.358,0.1409,0.0143,0,822,105.2181,0,0,54,1,0,1,64.7641,Barbut,0,1,5,1,0,7,5.1038,General,43010.67855,Warm-up,43010.66904,14.333, training,356.8,38.3,8.5,0.5,0,374.2,38,4.9,0.3,0,0,0,0,0,0,581.2,48.8,34.1,22.5,7.2,2.4,2.4,0.6,0.2,121.6,0.5,656.5,133.8,28.7,2.5,0,5.7556,16.8716,False,
2017-10-02 00:00:00.000,Player5,13.7,0.0,0.6487156404145953,2017-10-02 16:03:25.056,Warm-up,2017-10-02 16:17:06.719,0.945,0.0,8,210.70000000000002,0.0,6.911344018940755,16.997026491320963,0.0,52.82000100177469,69.046,99.3,4,5,0,0,141.654,68.9766,0,5.2477,0,12,7,4,1,43010,0,11,4,3,1,0.945,68.9766,0.3678,0.0641,0.0123,0.0032,0.0002,0.4045,0.0716,0.0172,0.0038,0.0003,0.2979,0.1248,0.1201,0.1114,0.0489,0.0251,0.0128,0.0072,0.0036,0.1917,0.0017,0.4077,0.3531,0.1152,0.069,0,822,108.1966,0,0,93,0,0,0,52.787,Briceag,0,1,6,1,0,8,5.2477,General,43010.67855,Warm-up,43010.66904,69.046, training,363.7,36.1,8,1.6,0.1,371,32.9,6.8,1.3,0.1,0,0,0,0,0,570.8,44.4,32.2,24.1,10.2,5.6,3.1,1.5,0.8,128.4,0.5,656.7,129.7,23.4,11.8,0,6.3401,16.334,False,
2017-10-02 00:00:00.000,Player5,71.21666666666667,2.0,1.8,2017-10-02 16:03:18.144,Session,2017-10-02 17:14:30.624,3.3816,122.0,32,820.9,22.1,31.3,52.5,34.0,37.2,389.743,542.0,20,27,0,0,431.157,47.4834,0,3.8233,0,35,33,17,10,43010,0,41,34,14,6,3.3816,47.4834,1.2324,0.2389,0.0916,0.0259,0.0056,1.3472,0.3181,0.0882,0.0286,0.0052,1.0425,0.4473,0.3377,0.2789,0.1774,0.1278,0.0618,0.0365,0.0279,0.7333,0.1106,1.4343,1.2421,0.3154,0.2677,0.122,4273,409.9918,0,0,214,2,0,2,199.5994,Briceag,0,13,18,1,0,32,3.8233,General,43010.71841,Session,43010.66896,389.743, training,2297.5,118.7,38,10.9,3.4,1632.9,132.4,29.9,8.1,1.4,0,0,0,0,0,3371.7,161.2,93,61.8,34.7,23.8,12.7,7.3,5.6,479.4,22,3672,476.7,64.3,43.9,16.3,8.089,10.8397,False,142.43333333333334
2017-10-02 00:00:00.000,Player5,47.25,0.0,1.615023888004784,2017-10-02 16:27:11.520,Role-specific dril,2017-10-02 17:14:26.304,2.1075,103.0,22,561.9000000000001,0.0,21.94666327798003,36.85114864315631,35.92073781583933,35.49186765745794,291.818,403.8,16,22,0,0,270.0820000000001,44.6024,0,3.7105,0,22,22,13,9,43010,0,27,21,11,5,2.1075,44.6024,0.7319,0.1617,0.0698,0.0223,0.0054,0.8068,0.2198,0.0602,0.0248,0.0048,0.605,0.2873,0.1973,0.1581,0.1215,0.0874,0.0437,0.025,0.0229,0.4558,0.1033,0.857,0.7715,0.1871,0.1888,0.103,2835,264.0112,0,0,102,2,0,2,121.3587,Briceag,0,11,11,0,0,22,3.7105,General,43010.71836,Role-specific dril,43010.68555,291.818, training,1589.4,71,25.3,8.8,3.3,1027.6,82.3,19.5,6.8,1.3,0,0,0,0,0,2267.3,102.9,54.1,35,23.1,15.9,8.7,5,4.5,298.3,20.5,2458.2,294.7,38.2,30.5,13.7,8.089,10.2987,False,
2017-10-02 00:00:00.000,Player5,27.383333333333333,0.0,0.9444552928733613,2017-10-02 16:46:29.279,Cross-and finaliza,2017-10-02 17:13:52.607,0.9068,80.0,10,313.90000000000003,0.0,12.74731725443378,14.052820042492067,26.653688524329162,26.678657692148786,215.244,253.4,9,7,0,0,98.65600000000003,33.1157,0,2.8301,0,6,14,6,1,43010,0,7,6,7,2,0.9068,33.1157,0.2958,0.082,0.0454,0.0095,0.0002,0.3252,0.0987,0.0358,0.0125,0.0017,0.2666,0.0893,0.0475,0.0605,0.0715,0.0557,0.0286,0.0165,0.0133,0.1897,0.0678,0.3736,0.2497,0.0683,0.1353,0.08,1643,116.6941,0,0,33,0,0,0,54.1685,Briceag,0,4,6,0,0,10,2.8301,General,43010.71797,Cross-and finaliza,43010.69895,215.244, training,1021.7,36.6,15.4,3.3,0.1,513.6,36.9,11.6,3.4,0.5,0,0,0,0,0,1411.5,35.1,14.6,12,12.3,9.1,5.5,3,2.3,125.4,12.3,1493.1,104,13.6,21.8,10.6,8.009,6.8286,False,
2017-10-02 00:00:00.000,Player7,47.25,0.0,2.240464394561693,2017-10-02 16:27:11.520,Role-specific dril,2017-10-02 17:14:26.304,2.4393,166.1,33,695.1,0.0,29.251893350560962,46.80813966480617,54.561356659139626,41.59979475461738,392.654,542.9000000000001,29,32,0,0,302.446,51.6243,0,4.4142,0,26,17,20,12,43010,0,25,17,16,13,2.4393,51.6243,0.838,0.2113,0.0965,0.0272,0.009,0.8889,0.1969,0.1053,0.0533,0.013,0.5101,0.2953,0.1739,0.1522,0.1312,0.0856,0.0674,0.0543,0.0452,0.7648,0.1592,0.798,1.0316,0.217,0.2265,0.1661,2835,314.1719,0,0,59,0,0,0,155.405,Buzan,0,22,11,0,0,33,4.4142,General,43010.71836,Role-specific dril,43010.68555,392.654, training,1578.1,78.7,34,11.7,4.3,1004.4,80.2,28.3,12.3,3.2,0,0,0,0,0,2060.8,108.4,48.8,34,26.2,14.3,11.8,10.1,8.9,480.2,31.7,2277,455.5,44,36.9,21.8,8.6801,11.9357,False,
2017-10-02 00:00:00.000,Player7,71.21666666666667,3.0,2.4,2017-10-02 16:03:18.144,Session,2017-10-02 17:14:30.624,3.6744,166.1,41,924.3,33.1,38.7,63.1,49.4,40.9,442.241,656.5,35,41,0,0,482.05899999999997,51.5945,0,4.2615,0,43,27,29,12,43010,0,50,26,22,13,3.6744,51.5945,1.3089,0.2911,0.1164,0.0342,0.0098,1.4217,0.2927,0.1292,0.0573,0.013,0.9049,0.4483,0.3125,0.2678,0.1904,0.1088,0.0788,0.0654,0.049,1.0846,0.1641,1.3156,1.5552,0.3614,0.2761,0.1661,4273,456.9832,0,0,124,0,0,0,251.1343,Buzan,0,23,17,1,0,41,4.2615,General,43010.71841,Session,43010.66896,442.241, training,2276.3,131.3,50.2,15.6,5.2,1602.1,138.6,37.2,13.5,3.2,0,0,0,0,0,3149.7,163.2,86.7,59.6,39.3,19.9,14.7,13.2,9.9,683.9,33.1,3462.4,670.3,73.2,45.5,21.8,8.6801,11.7055,False,213.65
