date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,gdType,rpeTl
2018-03-01 00:00:00.000,Player1,75.53333333333333,4,2.4,2018-03-01 11:47:31.776,Session,2018-03-01 13:03:04.320,5.4652,72.8,45,1030.1,45.2,36.3,66.3,34.9,60.7,319.572,628.8000000000001,84,59,0,0,309.22800000000007,72.355,0,5.9279,0,115,90,45,14,43160,0,88,57,44,40,5.4652,72.355,2.0021,0.4506,0.1634,0.0538,0.0061,2.0413,0.4317,0.1754,0.0913,0.0495,1.6014,0.8813,0.5874,0.4013,0.1915,0.1349,0.0752,0.0559,0.0349,1.3649,0.1364,2.2933,2.4099,0.4425,0.2467,0.0728,4532,626.0949,0,0,207,0,0,0,307.1231,Baluta,0,35,8,2,0,45,5.9279,GD-5,43160.5438,Session,43160.49134,319.572, training,2114,206.7,66.7,20.7,2.9,1839.6,178.2,62.9,27.5,13.3,0,0,0,0,0,2912.8,325.5,171.4,99.3,43.7,30,17.5,13,7.9,881,30.4,3442.2,949.3,90.3,40.9,9.8,8.3378,17.9393,False,GD,302.1333333333333
2018-03-01 00:00:00.000,Player1,17.683333333333334,0,0.8,2018-03-01 12:45:22.464,Game-11v11,2018-03-01 13:03:03.456,1.9705,32.0,18,444.7,0.0,15.0,18.3,14.3,94.0,159.157,260.6,28,12,0,0,101.44300000000001,111.4327,0,9.2282,0,62,33,8,4,43160,0,43,21,13,15,1.9705,111.4327,0.7141,0.2019,0.0582,0.0085,0.002,0.6822,0.1921,0.0608,0.0294,0.0213,0.3385,0.358,0.2845,0.1841,0.0815,0.0556,0.0328,0.0246,0.017,0.5446,0.0491,0.5855,1.0403,0.1855,0.1271,0.032,1061,228.0937,0,0,65,0,0,0,101.9616,Baluta,0,12,5,1,0,18,9.2282,GD-5,43160.54379,Game-11v11,43160.53151,159.157, training,439.1,85.7,21.7,3.5,0.9,397.2,76.3,22.6,8.1,5.6,0,0,0,0,0,399.6,133,81.3,44.4,17,12.2,6.9,5.3,3.6,347.6,9.8,588.3,409,38,21.2,4.2,8.3378,32.3748,False,GD,
2018-03-01 00:00:00.000,Player1,21.566666666666666,0,0.6,2018-03-01 12:21:58.464,Attacking-defending on cross,2018-03-01 12:43:31.871,1.1782,28.7,11,214.29999999999998,0.0,8.6,16.4,9.7,46.0,96.837,160.39999999999998,21,15,0,0,63.562999999999974,54.6305,0,4.4991,0,9,17,10,5,43160,0,11,7,8,13,1.1782,54.6305,0.4453,0.0555,0.0472,0.022,0.002,0.4626,0.0654,0.0357,0.028,0.0144,0.5785,0.0597,0.0506,0.0539,0.0383,0.0346,0.0139,0.015,0.0111,0.2752,0.0475,0.7705,0.2376,0.0732,0.0681,0.0287,1294,135.6222,0,0,32,0,0,0,69.9166,Baluta,0,11,0,0,0,11,4.4991,GD-5,43160.53023,Attacking-defending on cross,43160.51526,96.837, training,608.9,29.6,19.9,7.6,1,570.7,31.7,11.7,8.7,3.8,0,0,0,0,0,1016,23.9,15.2,13.1,8.3,6.9,3.3,3.6,2.4,190.4,10.5,1162,101.9,14.8,11,3.9,7.8156,6.8491,False,GD,
2018-03-01 00:00:00.000,Player1,23.35,0,0.8,2018-03-01 11:56:00.672,Defensive-phase 5v6,2018-03-01 12:19:22.080,1.5381,12.1,14,281.2,0.0,10.5,23.7,8.6,55.5,62.462,171.1,26,23,0,0,108.63799999999999,65.871,0,5.4338,0,36,22,20,3,43160,0,23,17,16,10,1.5381,65.871,0.5636,0.1394,0.04,0.0191,0.0016,0.5568,0.1167,0.0593,0.029,0.0125,0.4194,0.2584,0.1679,0.1101,0.0529,0.0367,0.0237,0.0142,0.0065,0.4112,0.0371,0.6192,0.729,0.1274,0.0503,0.0121,1401,177.4468,0,0,58,0,0,0,85.0152,Baluta,0,12,2,0,0,14,5.4338,GD-5,43160.51345,Defensive-phase 5v6,43160.49723,62.462, training,716.6,60.8,14.9,7.5,0.8,523.1,45.4,20.2,8.6,3.5,0,0,0,0,0,926.2,95.6,48.5,27.5,13.1,8.6,5.6,3.4,1.8,261.9,9.2,1077.3,287.9,26,8.5,1.7,7.2489,17.2114,False,GD,
2018-03-01 00:00:00.000,Player1,7.733333333333333,0,0.3,2018-03-01 11:47:42.143,Warm-up,2018-03-01 11:55:26.111,0.6289,0.0,2,80.6,0.0,2.0,6.9,0.0,67.0,1.116,29.900000000000002,7,7,0,0,28.784000000000002,81.3225,0,6.4207,0,8,16,5,2,43160,0,10,11,6,1,0.6289,81.3225,0.2199,0.0472,0.0143,0.0031,0.0005,0.2724,0.0503,0.017,0.0036,0.0006,0.1548,0.1968,0.0763,0.0507,0.018,0.0055,0.0027,0.0013,0.0003,0.1206,0.0021,0.1982,0.3746,0.055,0.0011,0,464,69.4128,0,0,48,0,0,0,39.1652,Baluta,0,0,1,1,0,2,6.4207,GD-5,43160.49683,Warm-up,43160.49146,1.116, training,184.1,27.1,8.8,1.7,0.2,210.9,22.2,7.2,1.5,0.2,0,0,0,0,0,275.8,70,24,13.5,5,1.6,1,0.4,0.1,71.8,0.7,311.8,140.7,11.2,0.2,0,5.48,28.3682,False,GD,
2018-03-01 00:00:00.000,Player2,23.35,0,1.0,2018-03-01 11:56:00.672,Defensive-phase 5v6,2018-03-01 12:19:22.080,1.443,7.7,24,472.90000000000003,0.0,21.9,21.5,12.7,56.1,188.186,322.40000000000003,22,22,0,0,134.21400000000003,61.8006,0,5.4912,0,24,23,17,5,43160,0,30,23,13,9,1.443,61.8006,0.4,0.1549,0.0782,0.0194,0.0016,0.5271,0.158,0.0673,0.0197,0.0168,0.2477,0.2102,0.1553,0.1505,0.1137,0.043,0.0462,0.0402,0.0271,0.3568,0.0522,0.3865,0.6641,0.2042,0.1805,0.0077,1401,198.6342,0,0,119,0,0,0,84.4342,Bancu,0,19,2,3,0,24,5.4912,GD-5,43160.51345,Defensive-phase 5v6,43160.49723,188.186, training,797.9,56.1,30,9.3,0.5,424.3,54.4,18.8,5.7,4.4,0,0,0,0,0,958.5,77.1,43.5,32.2,23.3,11,10.2,9.6,6.5,217.6,11.9,1065,263.9,41.4,30,1.1,6.9912,18.4958,False,GD,
2018-03-01 00:00:00.000,Player2,75.53333333333333,4,2.7,2018-03-01 11:47:31.776,Session,2018-03-01 13:03:04.320,5.5568,26.5,56,1266.9,45.2,53.4,73.4,36.5,65.3,378.549,786.2999999999998,74,78,0,0,407.75099999999986,73.5679,0,6.2802,0,140,91,56,22,43160,0,133,106,46,28,5.5568,73.5679,1.7553,0.5599,0.205,0.0626,0.0113,2.0567,0.5733,0.2243,0.0651,0.0433,1.1257,1.1501,0.7248,0.4806,0.2773,0.123,0.1003,0.0867,0.0589,1.2894,0.1401,1.5644,3.0609,0.553,0.3521,0.0265,4532,734.7426,0,0,392,1,0,1,336.8991,Bancu,0,45,7,4,0,56,6.2802,GD-5,43160.5438,Session,43160.49134,378.549, training,2215.9,239,82.6,30.2,4.9,1635,221.5,72.1,19.9,11.4,0,0,0,0,0,2834.3,425.9,207,115.6,62,31.3,24.1,21.4,14.2,762.8,33.9,3179,1178.1,113.2,58.5,3.7,7.4001,24.064,False,GD,302.1333333333333
2018-03-01 00:00:00.000,Player2,17.683333333333334,0,1.0,2018-03-01 12:45:22.464,Game-11v11,2018-03-01 13:03:03.456,2.2101,18.8,20,510.59999999999997,0.0,20.0,25.3,14.1,111.4,127.994,295.4,31,24,0,0,167.40599999999998,124.9833,0,10.7515,0,75,42,19,5,43160,0,63,52,22,9,2.2101,124.9833,0.7049,0.2786,0.0736,0.0176,0.0025,0.7374,0.2477,0.1059,0.0271,0.0148,0.257,0.5763,0.3911,0.2152,0.1046,0.0543,0.0383,0.0305,0.0173,0.4752,0.0504,0.3851,1.4839,0.2131,0.1092,0.0188,1061,294.3919,0,0,170,0,0,0,127.7798,Bancu,0,16,3,1,0,20,10.7515,GD-5,43160.54379,Game-11v11,43160.53151,127.994, training,381,115.6,29.1,7.1,1.2,385.4,94,35.2,8.5,3.7,0,0,0,0,0,341.3,212.5,111.7,54.6,24.3,13.3,9,7.2,4,271.2,11.7,444,552.2,43.9,18.1,2.6,7.4001,48.7368,False,GD,
2018-03-01 00:00:00.000,Player2,21.55,0,0.9,2018-03-01 12:21:58.464,Attacking-defending on cross,2018-03-01 12:43:31.871,1.154,0.0,10,213.79999999999998,0.0,9.4,22.7,0.0,47.5,62.369,139.5,17,27,0,0,77.131,53.5506,0,4.5716,0,17,12,16,11,43160,0,23,17,7,10,1.154,53.5506,0.3688,0.0748,0.0428,0.023,0.0065,0.4666,0.1066,0.0388,0.0145,0.0116,0.397,0.1657,0.1118,0.0743,0.0426,0.0199,0.0136,0.015,0.013,0.2656,0.0354,0.5088,0.4978,0.0851,0.0624,0,1293,152.6474,0,0,62,1,0,1,72.6244,Bancu,0,9,1,0,0,10,4.5716,GD-5,43160.53023,Attacking-defending on cross,43160.51526,62.369, training,641.6,35.2,17,12.3,2.8,521.8,42.4,12.6,4.5,3.3,0,0,0,0,0,982.8,60.5,31,18.4,10.2,5.4,4.3,4.3,3.2,163.9,9.5,1070.2,195.3,17.6,10.4,0,6.7423,13.0576,False,GD,
2018-03-01 00:00:00.000,Player2,7.733333333333333,0,0.2,2018-03-01 11:47:42.143,Warm-up,2018-03-01 11:55:26.111,0.6321,0.0,2,66.9,0.0,2.2,4.5,0.0,69.0,0.0,26.800000000000004,3,5,0,0,26.800000000000004,81.7413,0,6.3543,0,22,11,4,1,43160,0,16,11,3,0,0.6321,81.7413,0.2302,0.0473,0.0085,0.0026,0.0007,0.2734,0.0564,0.0106,0.0025,0,0.1415,0.1906,0.0622,0.0401,0.0155,0.0051,0.0016,0.0009,0.0016,0.1709,0.0021,0.1932,0.3884,0.0505,0,0,464,76.1039,0,0,38,0,0,0,43.0853,Bancu,0,1,1,0,0,2,6.3543,GD-5,43160.49683,Warm-up,43160.49146,0, training,189.2,28.3,5.5,1.5,0.4,206.1,27.5,4.7,0.8,0,0,0,0,0,0,257.5,72.3,19.4,10.1,3.9,1.4,0.4,0.3,0.5,97.4,0.8,299,154.7,10.3,0,0,5.3467,29.6767,False,GD,
