date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,rpeTl
2017-09-21 00:00:00.000,Player1,11.516666666666667,0.0,0.4586388580151942,2017-09-21 18:08:34.944,Set-pieces,2017-09-21 18:20:06.143,0.779,0.0,4,103.19999999999999,0.0,3.8916294597317274,12.37476875797416,0.0,52.720236875217964,36.756,69.20000000000002,10,9,0,0,66.44399999999999,67.6403,0,5.3682,0,16,12,7,2,42999,0,13,12,8,2,0.779,67.6403,0.2835,0.0546,0.0192,0.0075,0.0017,0.3214,0.0521,0.0283,0.009,0.0016,0.2016,0.1162,0.0721,0.034,0.0259,0.0102,0.0076,0.0068,0.0071,0.2861,0.0116,0.3179,0.3906,0.0338,0.0368,0,691,93.1147,0,0,31,0,0,0,45.2933,Baluta,0,4,0,0,0,4,5.3682,GD-1,42999.76396,Set-pieces,42999.75596,36.756, training,310.9,31.8,8.9,4.2,0.9,295.7,25.5,9.7,3.2,0.4,0,0,0,0,0,415.9,42.5,22.1,8.8,5.9,2.3,1.9,1.8,1.9,185.2,2.9,505.4,172.8,6.9,6.1,0,6.6223,14.1493,False,
2017-09-21 00:00:00.000,Player1,14.033333333333333,0.0,0.5010815482700064,2017-09-21 17:25:28.128,Warm-up,2017-09-21 17:39:29.664,0.8931,0.0,3,136.0,0.0,4.766829834037153,13.347041160746704,0.0,49.528934691593584,44.991,88.2,7,9,0,0,91.009,63.6387,0,5.0334,0,17,18,8,1,42999,0,17,16,5,2,0.8931,63.6387,0.3064,0.071,0.0236,0.0049,0.001,0.377,0.0695,0.0287,0.008,0.0029,0.2904,0.1173,0.1045,0.0478,0.0357,0.0185,0.0148,0.0104,0.0043,0.2447,0.0045,0.3948,0.4026,0.0507,0.045,0,842,106.2935,0,0,62,0,0,0,55.7449,Baluta,0,1,2,0,0,3,5.0334,GD-1,42999.73576,Warm-up,42999.72602,44.991, training,347.7,38.3,12.2,2.6,0.3,394.1,32.5,10.5,2.5,0.8,0,0,0,0,0,579.2,44.2,30.2,12.6,8.2,4.2,3.6,2.5,1.2,154.3,1.3,660.1,163.4,10.6,7.4,0,6.4978,14.9257,False,
2017-09-21 00:00:00.000,Player1,55.1,4.0,2.3,2017-09-21 17:25:04.799,Session,2017-09-21 18:20:11.328,4.4986,121.30000000000001,27,909.6,40.9,31.2,68.6,35.5,64.0,362.96,602.8,43,34,0,0,546.6400000000001,81.6443,0,6.5685,0,87,75,26,8,42999,0,74,69,28,15,4.4986,81.6443,1.6306,0.4037,0.117,0.0228,0.0044,1.7452,0.3566,0.1454,0.0509,0.0221,1.0877,0.7499,0.617,0.3068,0.1898,0.1233,0.0924,0.0544,0.05,1.1342,0.0929,1.6101,2.2173,0.3083,0.2417,0.1213,3306,545.0022,0,0,184,0,0,0,245.7811,Baluta,0,14,10,2,1,27,6.5685,GD-1,42999.76402,Session,42999.72575,362.96, training,1459.7,170.9,46.4,11,1.9,1409,141.1,46.4,14.4,5.5,0,0,0,0,0,1936.5,265.4,174.9,76.6,42.7,25.1,19.2,11.7,10,726.2,18,2333.1,854.2,63.5,39.8,15.7,8.969,21.2171,False,220.4
2017-09-21 00:00:00.000,Player1,25.133333333333333,0.0,1.9975883496170002,2017-09-21 17:42:45.792,10v11,2017-09-21 18:07:54.336,2.7151,121.30000000000001,20,670.2,0.0,24.345709315484612,50.02894311216259,41.143922351139686,85.28408569052283,281.213,445.40000000000003,26,16,0,0,388.987,108.0261,0,8.8294,0,51,45,11,5,42999,0,43,40,15,11,2.7151,108.0261,0.9947,0.2742,0.0741,0.0104,0.0017,0.9892,0.2308,0.0884,0.0339,0.0176,0.5216,0.5069,0.4389,0.2248,0.1282,0.0946,0.07,0.0371,0.0387,0.5773,0.0768,0.8051,1.4049,0.2238,0.1599,0.1213,1508,334.1774,0,0,90,0,0,0,136.3742,Baluta,0,9,8,2,1,20,8.8294,GD-1,42999.75549,10v11,42999.73803,281.213, training,641.4,97.5,25.3,4.2,0.7,619.6,80.3,26.2,8.7,4.3,0,0,0,0,0,698.8,174.6,122,55.1,28.6,18.6,13.7,7.4,6.9,368.7,13.8,910.9,509.3,46,26.3,15.7,8.969,31.3088,False,
2017-09-21 00:00:00.000,Player2,25.133333333333333,0.0,1.194649149348877,2017-09-21 17:42:45.792,10v11,2017-09-21 18:07:54.336,2.3557,36.900000000000006,13,401.79999999999995,0.0,14.072847846776375,34.529327435094935,17.952838449935335,73.1353210019856,129.572,242.2,14,14,0,0,272.22799999999995,93.7294,0,7.4579,0,68,43,9,5,42999,0,59,48,12,2,2.3557,93.7294,0.8524,0.2014,0.052,0.0106,0.0012,0.9346,0.2246,0.0664,0.0118,0.0008,0.4364,0.6208,0.356,0.1596,0.0896,0.0544,0.0445,0.0208,0.0082,0.5409,0.0247,0.6158,1.4458,0.1645,0.0927,0.0369,1508,282.2511,0,0,186,0,0,0,129.938,Bancu,0,8,3,0,2,13,7.4579,GD-1,42999.75549,10v11,42999.73803,129.572, training,668.1,89,22.6,4.6,0.6,612.4,84.2,22.3,4,0.3,0,0,0,0,0,774.6,220.5,101.3,40.4,21.2,12.2,9.4,4.8,1.9,316.6,5.2,912.2,541.3,34.2,15.4,5,8.1223,32.6437,False,
2017-09-21 00:00:00.000,Player2,14.016666666666667,0.0,0.08133447175888152,2017-09-21 17:25:28.128,Warm-up,2017-09-21 17:39:29.664,0.8611,0.0,2,54.49999999999999,0.0,1.6266894351776304,0.0,0.0,46.61301810438107,0.0,17.800000000000004,3,0,0,0,54.49999999999999,61.4308,0,4.5685,0,27,16,0,0,42999,0,24,12,3,0,0.8611,61.4308,0.3491,0.052,0.0135,0,0,0.3709,0.0594,0.0141,0.002,0,0.2851,0.1622,0.0936,0.0367,0.0096,0.0044,0.0016,0.0009,0.0004,0.2656,0.0009,0.3826,0.4488,0.0296,0,0,841,96.4643,0,0,74,0,0,0,55.9171,Bancu,0,1,1,0,0,2,4.5685,GD-1,42999.73576,Warm-up,42999.72602,0, training,392.5,31.7,8,0,0,374.8,28.1,5.6,0.7,0,0,0,0,0,0,572.7,63.5,27.1,10.3,3.3,1.5,0.5,0.2,0.1,162,0.2,648.6,186.4,6.4,0,0,5.12,16.1517,False,
2017-09-21 00:00:00.000,Player2,55.1,2.0,1.4,2017-09-21 17:25:04.799,Session,2017-09-21 18:20:11.328,3.8353,36.900000000000006,17,514.8000000000001,20.4,17.2,45.9,22.0,53.8,137.038,289.2,23,18,0,0,377.76200000000006,69.6068,0,5.4091,0,112,67,12,6,42999,0,92,72,19,4,3.8353,69.6068,1.4462,0.2962,0.0721,0.013,0.0014,1.5633,0.3263,0.0956,0.0178,0.0034,1.0225,0.8718,0.49,0.2256,0.1135,0.0675,0.0481,0.0222,0.0101,0.9362,0.0278,1.3676,2.1011,0.2296,0.1002,0.0369,3306,448.7875,0,0,289,0,0,0,225.2713,Bancu,0,11,4,0,2,17,5.4091,GD-1,42999.76402,Session,42999.72575,137.038, training,1604.1,147.8,34.6,6,0.8,1337.2,134.2,34.2,6.2,1.1,0,0,0,0,0,2156.4,318.7,140.9,57.8,28,16,10.5,5.2,2.5,564.1,6.1,2423.6,812.9,48,16.7,5,8.1223,21.0514,False,110.2
2017-09-21 00:00:00.000,Player2,11.516666666666667,0.0,0.2861174402881394,2017-09-21 18:08:34.944,Set-pieces,2017-09-21 18:20:06.143,0.5679,0.0,2,58.5,0.0,1.9185835824803055,7.861907449637567,0.0,37.77215521632239,7.466,29.200000000000003,6,4,0,0,51.034,49.3104,0,3.7544,0,17,8,3,1,42999,0,9,12,4,2,0.5679,49.3104,0.2205,0.0425,0.0066,0.0025,0.0003,0.2324,0.0415,0.0152,0.0039,0.0026,0.2513,0.0887,0.0405,0.0293,0.0143,0.0087,0.002,0.0005,0.0015,0.1288,0.0022,0.3184,0.2064,0.0355,0.0075,0,691,65.1218,0,0,29,0,0,0,35.0226,Bancu,0,2,0,0,0,2,3.7544,GD-1,42999.76396,Set-pieces,42999.75596,7.466, training,355.7,26.2,4,1.4,0.2,274.3,20.8,6.3,1.5,0.8,0,0,0,0,0,544.4,34.7,12.5,7.1,3.5,2.3,0.6,0.2,0.5,84.7,0.7,597.3,85.2,7.4,1.3,0,5.8934,9.809,False,
2017-09-21 00:00:00.000,Player3,11.516666666666667,0.0,0.20154550441525604,2017-09-21 18:08:34.944,Set-pieces,2017-09-21 18:20:06.143,0.3889,0.0,3,54.99999999999999,0.0,2.191620405088436,5.2624397649759365,0.0,25.947600108466467,17.411,35.4,4,1,0,0,37.58899999999999,33.77,0,2.5905,0,12,4,0,1,42999,0,7,2,4,0,0.3889,33.77,0.1539,0.027,0.0082,0.0009,0.0009,0.1554,0.0251,0.0101,0.0075,0,0.2143,0.0346,0.0241,0.0196,0.0155,0.0056,0.0046,0.0014,0.0031,0.0609,0.0052,0.2486,0.0993,0.0236,0.0174,0,691,44.9401,0,0,17,0,0,0,34.0569,Barbut,0,2,0,1,0,3,2.5905,GD-1,42999.76396,Set-pieces,42999.75596,17.411, training,376.5,13.5,2.7,0.3,0.4,281.1,11.8,3,2,0,0,0,0,0,0,618.2,13.5,6.9,4.5,3.6,1.3,0.9,0.4,0.6,40.1,1.3,645,38.6,4.8,2.9,0,6.3356,5.3233,False,
2017-09-21 00:00:00.000,Player3,25.133333333333333,0.0,1.8839843809334142,2017-09-21 17:42:45.792,10v11,2017-09-21 18:07:54.336,2.5398,116.7,25,630.7,0.0,24.29518154940437,45.52900667135184,39.95159924361921,80.50013864065043,291.644,438.99999999999994,26,19,0,0,339.05600000000004,101.0549,0,8.4269,0,64,39,13,6,42999,0,59,34,13,13,2.5398,101.0549,0.854,0.2614,0.0884,0.0123,0.003,0.9416,0.2447,0.0814,0.0388,0.0141,0.4718,0.582,0.3385,0.1917,0.1154,0.0999,0.0617,0.0441,0.0193,0.5168,0.0986,0.6295,1.3933,0.2254,0.175,0.1167,1508,318.9424,0,0,148,2,0,2,151.441,Barbut,0,15,6,4,0,25,8.4269,GD-1,42999.75549,10v11,42999.73803,291.644, training,616,101.7,27.3,4.9,1.2,636.4,83.3,23.2,10.5,3.7,0,0,0,0,0,767.2,210.6,97.7,44.3,25,18.9,11.8,9.4,3.7,301.6,18,889.5,528.7,45.9,29,15.1,8.8756,34.0737,False,
