date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,gdType,rpeTl
2018-04-21 00:00:00.000,Player1,62.06666666666667,1.0,1.1,2018-04-21 16:35:56.384,Session,2018-04-21 17:38:00.715,2.8773,15.6,14,312.59999999999997,10.6,11.4,36.0,15.2,38.1,85.594,207.0,30,40,0,0,121.406,46.358,0,3.6462,0,53,31,26,14,43211,0,44,42,22,8,2.8773,46.358,1.0621,0.1585,0.0621,0.0304,0.0111,1.2148,0.2081,0.0878,0.0309,0.0114,1.4706,0.2299,0.1656,0.1056,0.059,0.0345,0.0173,0.0221,0.0154,0.6985,0.0587,1.8504,0.798,0.1433,0.07,0.0156,3724,316.4443,0,0,108,1,0,1,229.5622,Baluta,0,13,1,0,0,14,3.6462,GD 2,43211.734730509,Session, 43211.691624826,85.594, training,1690.1,104.3,32.3,14.8,6.4,1717.2,110.4,34.8,10.5,3.6,0,0,0,0,0,3044.8,90.7,49.3,25.5,14.4,8.2,5.5,5.8,4.1,461.1,15,3340.7,340.6,29.2,11.8,2.1,7.7112,6.7555,False,GD+2-2,62.06666666666667
2018-04-21 00:00:00.000,Player1,47.71666666666667,,1.0,2018-04-21 16:50:17.555,Set-pieces,2018-04-21 17:38:00.691,2.2755,15.6,14,307.59999999999997,0.0,11.3,35.3,12.5,39.7,85.594,203.4,30,39,0,0,117.80600000000001,47.6881,0,3.854,0,31,24,25,14,43211,0,29,35,22,8,2.2755,47.6881,0.8175,0.1348,0.0564,0.0301,0.0111,0.9288,0.1719,0.0828,0.0308,0.0114,1.149,0.1988,0.1583,0.1042,0.0576,0.0339,0.017,0.021,0.0152,0.4617,0.0587,1.4145,0.6325,0.1429,0.07,0.0156,2863,257.1375,0,0,82,1,0,1,178.7863,Baluta,0,13,1,0,0,14,3.854,GD 2,43211.734730231,Set-pieces, 43211.701592072,85.594, training,1292.7,76.4,27.8,14.6,6.4,1317.6,82.2,31.6,10.3,3.6,0,0,0,0,0,2355.8,76.2,46.3,24.9,13.9,8,5.4,5.5,4,308.2,15,2562.9,257.3,29.1,11.8,2.1,7.7112,7.2821,False,GD+2-2,0.0
2018-04-21 00:00:00.000,Player1,10.05,,0.0,2018-04-21 16:36:22.961,Warm-up,2018-04-21 16:46:26.360,0.5175,0.0,0,4.8999999999999995,0.0,0.0,0.0,0.0,40.5,0.0,3.5,0,1,0,0,3.5,51.4963,0,3.6745,0,22,7,1,0,43211,0,15,7,0,0,0.5175,51.4963,0.2067,0.0232,0.0057,0.0003,0,0.2408,0.0356,0.005,0.0001,0,0.2402,0.0312,0.0073,0.0014,0.0014,0.0005,0.0003,0.0011,0.0002,0.2339,0,0.3516,0.1655,0.0004,0,0,603,51.6721,0,0,26,0,0,0,42.249,Baluta,0,0,0,0,0,0,3.6745,GD 2,43211.698916204,Warm-up, 43211.691932419,0, training,263.4,27,4.5,0.2,0,277.5,27.4,3.2,0.2,0,0,0,0,0,0,433.6,14.5,3,0.6,0.5,0.2,0.1,0.3,0.1,150.5,0,520,83.3,0.1,0,0,4.1245,7.1429,False,GD+2-2,0.0
2018-04-21 00:00:00.000,Player2,62.266666666666666,1.0,0.8,2018-04-21 16:35:54.922,Session,2018-04-21 17:38:11.301,2.3221,0.0,10,221.30000000000004,10.6,9.1,22.3,0.0,31.5,16.446,116.79999999999998,15,26,0,0,100.35399999999998,37.2928,0,2.8994,0,44,32,17,9,43211,0,45,42,11,4,2.3221,37.2928,0.838,0.1341,0.0557,0.0186,0.0039,0.9931,0.2017,0.0648,0.0096,0.0026,1.0695,0.3116,0.2175,0.1045,0.03,0.0216,0.0186,0.0105,0.0115,0.5023,0.0246,1.2778,0.8796,0.1483,0.0164,0,3736,279.6367,0,0,93,0,0,0,146.8019,Bancu,0,9,1,0,0,10,2.8994,GD 2,43211.734853021,Session, 43211.691607905,16.446, training,2132.3,88,31.2,10.8,2.4,1341.2,102.2,23.9,3.6,0.9,0,0,0,0,0,3180.3,119.9,63.9,27.4,8,6.3,5.4,3.1,3.5,311.3,7.4,3346.9,355.9,30.9,2.8,0,6.2356,7.8175,False,GD+2-2,62.266666666666666
2018-04-21 00:00:00.000,Player2,47.71666666666667,,0.7,2018-04-21 16:50:17.555,Set-pieces,2018-04-21 17:38:00.691,1.6497,0.0,9,186.90000000000003,0.0,8.1,21.9,0.0,29.5,16.446,106.09999999999998,13,26,0,0,89.65399999999998,34.5727,0,2.7477,0,21,24,17,9,43211,0,32,30,9,4,1.6497,34.5727,0.5723,0.0857,0.0522,0.0186,0.0039,0.7001,0.1514,0.0549,0.0081,0.0026,0.7988,0.1979,0.1534,0.0808,0.023,0.0191,0.0174,0.0105,0.0115,0.3127,0.0246,0.9366,0.5833,0.1133,0.0164,0,2863,203.0676,0,0,59,0,0,0,99.0809,Bancu,0,9,0,0,0,9,2.7477,GD 2,43211.734730231,Set-pieces, 43211.701592072,16.446, training,1683.4,53.9,28.4,10.8,2.4,988.4,73.1,19,2.9,0.9,0,0,0,0,0,2495.9,74.6,44.4,21.5,6.1,5.7,5.1,3.1,3.5,195.9,7.4,2605.7,231.2,23.5,2.8,0,6.2356,6.6988,False,GD+2-2,0.0
2018-04-21 00:00:00.000,Player2,10.05,,0.0,2018-04-21 16:36:22.961,Warm-up,2018-04-21 16:46:26.360,0.6014,0.0,1,34.4,0.0,1.1,0.0,0.0,49.4,0.0,10.7,2,0,0,0,10.7,59.8386,0,4.4578,0,23,8,0,0,43211,0,13,12,2,0,0.6014,59.8386,0.234,0.048,0.0035,0,0,0.2548,0.0496,0.0099,0.0016,0,0.2066,0.1137,0.064,0.0237,0.007,0.0025,0.0012,0,0,0.1826,0,0.2711,0.2953,0.035,0,0,603,69.4387,0,0,34,0,0,0,43.0475,Bancu,0,0,1,0,0,1,4.4578,GD 2,43211.698916204,Warm-up, 43211.691932419,0, training,264.2,33.1,2.8,0,0,269.5,28.2,4.9,0.7,0,0,0,0,0,0,419.7,45.3,19.5,5.9,1.9,0.6,0.3,0,0,110.2,0,471.9,124.1,7.4,0,0,5.1356,16.6225,False,GD+2-2,0.0
2018-04-21 00:00:00.000,Player3,10.05,,0.1,2018-04-21 16:36:22.961,Warm-up,2018-04-21 16:46:26.360,0.5347,0.0,0,4.800000000000001,0.0,0.0,2.0,0.0,42.2,0.0,1.0,1,3,0,0,1.0,53.2019,0,3.8833,0,25,10,2,1,43211,0,20,12,1,0,0.5347,53.2019,0.2096,0.033,0.0053,0.0009,0.0003,0.2314,0.0459,0.0076,0.0006,0,0.2356,0.0651,0.0071,0.0038,0.0003,0.0004,0,0.0001,0.0002,0.2219,0,0.3111,0.2236,0,0,0,603,52.9224,0,0,24,0,0,0,42.3692,Barbut,0,0,0,0,0,0,3.8833,GD 2,43211.698916204,Warm-up, 43211.691932419,0, training,268.3,30.5,5,0.6,0.4,261.4,32.2,4.7,0.3,0,0,0,0,0,0,432.7,29.5,3.4,2.1,0.2,0.2,0,0.1,0.1,135.1,0,492.8,110.6,0,0,0,2.9911,9.8442,False,GD+2-2,0.0
2018-04-21 00:00:00.000,Player3,47.71666666666667,,0.6,2018-04-21 16:50:17.555,Set-pieces,2018-04-21 17:38:00.691,2.4245,0.0,8,227.49999999999997,0.0,7.4,19.0,0.0,41.6,26.988,141.8,16,25,0,0,114.81200000000001,50.8105,0,3.9527,0,49,27,14,11,43211,0,51,34,11,5,2.4245,50.8105,0.9134,0.1579,0.0465,0.0153,0.0076,1.0036,0.1957,0.0653,0.0146,0.0047,0.9766,0.3064,0.2082,0.0857,0.0417,0.033,0.025,0.0132,0.0102,0.7058,0.0187,1.3097,0.9671,0.1207,0.027,0,2863,255.5376,0,0,113,2,0,2,154.0343,Barbut,0,7,1,0,0,8,3.9527,GD 2,43211.734730231,Set-pieces, 43211.701592072,26.988, training,1324.1,95.5,22.8,7.9,3.5,1279.9,99.4,24.4,4.3,1.4,0,0,0,0,0,2174,118.1,58.7,22.2,11.6,9.2,6.8,3.7,3.3,449.7,5.9,2429.8,403.5,25.3,4.6,0,6.3467,10.2717,False,GD+2-2,0.0
2018-04-21 00:00:00.000,Player3,69.8,1.0,1.0,2018-04-21 16:36:16.294,Session,2018-04-21 17:46:04.637,3.9031,0.0,21,487.9,11.0,16.9,27.0,0.0,45.9,103.287,294.90000000000003,30,32,0,0,191.61300000000003,55.9184,0,4.3751,0,95,53,19,13,43211,0,85,54,21,9,3.9031,55.9184,1.4559,0.2856,0.0843,0.0191,0.0089,1.582,0.3101,0.1144,0.0353,0.0074,1.397,0.5197,0.3093,0.193,0.1028,0.0541,0.045,0.0308,0.0196,1.1893,0.0426,1.9164,1.6241,0.2593,0.1033,0,4188,413.8127,0,0,187,2,0,2,245.9459,Barbut,0,17,2,2,0,21,4.3751,GD 2,43211.740331458,Session, 43211.691855255,103.287, training,1920.4,161.1,37.8,9.5,4.4,1848.6,154,40.4,10.2,2,0,0,0,0,0,3029.4,202,89.3,47.2,23.8,14,11.1,7.7,5.7,746.9,11.3,3427.6,689.9,53.4,17.5,0,6.7267,12.2386,True,GD+2-2,69.8
2018-04-21 00:00:00.000,Player5,47.71666666666667,,0.2,2018-04-21 16:50:17.555,Set-pieces,2018-04-21 17:38:00.691,1.0361,0.0,2,75.09999999999998,0.0,2.5,7.0,0.0,17.9,8.749,39.5,6,8,0,0,30.750999999999998,21.714,0,1.6109,0,9,15,6,2,43211,0,15,10,3,3,1.0361,21.714,0.3851,0.0452,0.0211,0.0053,0.0013,0.4872,0.0689,0.0153,0.0052,0.0016,0.6782,0.0773,0.0577,0.0356,0.0147,0.0082,0.0052,0.0011,0.0017,0.1479,0.0086,0.7513,0.2333,0.0428,0.0087,0,2863,130.625,0,0,21,0,0,0,78.5123,Briceag,0,1,1,0,0,2,1.6109,GD 2,43211.734730231,Set-pieces, 43211.701592072,8.749, training,1756.9,44.6,12.9,3.8,0.7,984.7,50.4,6.8,1.9,0.5,0,0,0,0,0,2700.5,29.2,16.2,9.8,4.7,2.7,1.4,0.3,0.6,95.5,2.3,2759.7,93,9,1.5,0,5.9334,2.6614,False,GD+2-2,0.0
