date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,gdType,rpeTl
2018-03-04 00:00:00.000,Player1,84.25,4.0,2.1,2018-03-04 11:51:12.095,Session,2018-03-04 13:15:27.360,5.8885,85.6,41,1059.8000000000002,47.3,36.0,44.5,39.2,57.6,381.835,678.8,63,29,0,0,296.965,69.8927,0,5.5313,0,140,84,18,11,43163,0,94,63,33,30,5.8885,69.8927,2.2902,0.4767,0.1258,0.0266,0.0042,2.2653,0.4333,0.1618,0.0696,0.0348,1.5422,1.0341,0.639,0.381,0.2428,0.1426,0.0796,0.0671,0.0405,1.6133,0.1062,2.1997,2.8506,0.4564,0.2962,0.0856,5055,651.589,0,0,147,1,0,1,373.9413,Baluta,0,25,13,3,0,41,5.5313,GD-2,43163.5524,Session,43163.49389,381.835, training,2477.6,210.9,48.8,10.4,1.8,2039.3,182.4,53.6,21.8,8.7,0,0,0,0,0,3257.2,374.8,184.6,91.5,51,30,17.2,13.6,8.3,1005,22.1,3753.6,1149.4,92.5,48.2,11.6,8.7023,18.5231,False,GD-2,337.0
2018-03-04 00:00:00.000,Player1,24.65,0.0,1.2,2018-03-04 12:39:48.960,Game-11v11 plus set pieces defensive,2018-03-04 13:04:27.263,2.5533,51.9,27,672.5,0.0,23.2,26.8,20.6,87.8,242.832,434.8,34,19,0,0,191.96800000000002,103.5811,0,8.6551,0,59,46,14,5,43163,0,39,36,19,15,2.5533,103.5811,0.9072,0.2642,0.0795,0.0165,0.0022,0.8831,0.2504,0.0971,0.0359,0.0172,0.4931,0.4331,0.3493,0.2377,0.1635,0.0848,0.0514,0.0412,0.0263,0.6053,0.0676,0.7627,1.2448,0.3029,0.1909,0.0519,1479,298.2508,0,0,81,1,0,1,137.144,Baluta,0,16,9,2,0,27,8.6551,GD-2,43163.54476,Game-11v11 plus set pieces defensive,43163.52765,242.832, training,655.5,100.3,28.8,6.4,0.9,550.1,89.5,31.4,11.7,4.2,0,0,0,0,0,695.1,156.3,97.7,55.6,33.7,19.4,11,8.4,5.2,382.2,14.2,899,480.1,61.4,31.3,7,8.7023,29.808,False,GD-2,
2018-03-04 00:00:00.000,Player1,8.883333333333333,0.0,,2018-03-04 13:06:14.400,Penalty,2018-03-04 13:15:07.488,0.1451,0.0,0,2.3,0.0,0.0,0.0,0.0,12.7,0.0,1.2,0,0,0,0,1.2,16.3288,0,1.1343,0,1,2,0,0,43163,0,0,3,0,0,0.1451,16.3288,0.0561,0.0058,0.0017,0,0,0.0718,0.0072,0.0024,0,0,0.1123,0.0087,0.0037,0.0011,0.0012,0,0,0,0,0.0181,0,0.1233,0.0217,0,0,0,533,14.099,0,0,3,0,0,0,18.0208,Baluta,0,0,0,0,0,0,1.1343,GD-2,43163.55217,Penalty,43163.546,0, training,323.3,6.4,1.3,0,0,196.5,4.8,1.1,0,0,0,0,0,0,0,514.8,3.3,1.5,0.5,0.4,0,0,0,0,12.9,0,523.8,9.6,0,0,0,3.4756,1.0499,False,GD-2,
2018-03-04 00:00:00.000,Player1,26.183333333333334,0.0,0.6,2018-03-04 12:11:17.376,Offensive-phase 11v1,2018-03-04 12:37:28.127,2.1939,33.7,13,348.6,0.0,11.6,11.8,14.6,68.3,136.177,221.6,19,4,0,0,85.423,83.7899,0,6.4698,0,59,23,2,2,43163,0,43,12,8,11,2.1939,83.7899,0.9107,0.1615,0.0311,0.006,0.0007,0.8776,0.1197,0.0484,0.024,0.0142,0.3568,0.5405,0.2548,0.127,0.0723,0.0559,0.0258,0.0226,0.0119,0.6932,0.0331,0.6042,1.3146,0.1389,0.1025,0.0337,1571,236.8318,0,0,28,0,0,0,122.0928,Baluta,0,8,4,1,0,13,6.4698,GD-2,43163.52602,Offensive-phase 11v1,43163.50784,136.177, training,803.8,65.1,10.2,1.9,0.2,618.7,46.6,14.4,6.6,3.4,0,0,0,0,0,810.8,193.4,75,30.8,14.9,10,5.4,4.3,2.3,417.8,6.2,993.3,528.5,28.1,16.4,4.6,7.5512,27.1882,False,GD-2,
2018-03-04 00:00:00.000,Player1,18.1,0.0,0.2,2018-03-04 11:51:19.872,Boxes 8v2 plus 7v3,2018-03-04 12:09:25.919,0.7573,0.0,1,36.199999999999996,0.0,1.1,6.9,0.0,33.8,2.827,21.399999999999995,10,6,0,0,18.572999999999993,41.8382,0,3.1729,0,19,12,2,4,43163,0,10,11,6,4,0.7573,41.8382,0.3033,0.0404,0.0133,0.0041,0.0013,0.3154,0.0532,0.0132,0.0097,0.0035,0.3977,0.0478,0.0289,0.0148,0.0059,0.0019,0.0024,0.0034,0.0023,0.2466,0.0055,0.4928,0.247,0.0146,0.0028,0,1086,80.3023,0,0,35,0,0,0,76.609,Baluta,0,1,0,0,0,1,3.1729,GD-2,43163.50655,Boxes 8v2 plus 7v3,43163.49398,2.827, training,503.4,34.7,8.4,2.1,0.7,486.9,39,6.3,3.5,1.1,0,0,0,0,0,887.6,20,9.5,4.4,2,0.6,0.8,0.9,0.8,157.8,1.7,963.1,119.5,3,0.5,0,5.6178,5.3126,False,GD-2,
2018-03-04 00:00:00.000,Player2,18.1,0.0,0.2,2018-03-04 11:51:19.872,Boxes 8v2 plus 7v3,2018-03-04 12:09:25.919,0.8619,0.0,1,26.9,0.0,1.0,6.7,0.0,39.5,0.0,12.799999999999999,6,8,0,0,12.799999999999999,47.6203,0,3.5813,0,44,15,7,1,43163,0,31,22,5,1,0.8619,47.6203,0.3355,0.0596,0.0111,0.0034,0.0001,0.3496,0.0745,0.0233,0.0038,0.0009,0.4265,0.0868,0.0214,0.0141,0.006,0.0033,0.0005,0.0004,0.0018,0.3004,0.0008,0.5542,0.2977,0.01,0,0,1086,100.4016,0,0,39,0,0,0,79.1794,Bancu,0,1,0,0,0,1,3.5813,GD-2,43163.50655,Boxes 8v2 plus 7v3,43163.49398,0, training,497.6,55.4,8.9,2,0.1,457.9,50.6,11.5,1.8,0.3,0,0,0,0,0,835.7,37.6,9.7,5.1,1.9,1.2,0.2,0.1,0.6,193.7,0.3,939,145.1,2,0,0,5.3334,6.841,False,GD-2,
2018-03-04 00:00:00.000,Player2,24.65,0.0,1.6,2018-03-04 12:39:48.960,Game-11v11 plus set pieces defensive,2018-03-04 13:04:27.263,2.9653,117.4,33,891.0,0.0,35.0,29.0,30.0,106.4,311.258,569.5,31,24,0,0,258.242,120.2952,0,10.2054,0,80,43,19,5,43163,0,72,39,20,11,2.9653,120.2952,1.0189,0.3377,0.081,0.0212,0.0049,0.9898,0.3662,0.102,0.0347,0.0089,0.3935,0.6402,0.5166,0.3215,0.179,0.1539,0.0881,0.0521,0.031,0.5241,0.0654,0.5906,1.6158,0.4476,0.1939,0.1174,1479,389.5422,0,0,230,1,0,1,162.239,Bancu,0,14,12,6,1,33,10.2054,GD-2,43163.54476,Game-11v11 plus set pieces defensive,43163.52765,311.258, training,597.2,129.7,31.3,9.7,1.9,536.4,129.1,31.3,9.5,2.6,0,0,0,0,0,598.8,228.2,141.8,75.2,40.1,29.8,18.2,10.9,5.9,315.7,14.1,752,587.6,91.6,31.8,15.7,8.2601,41.8002,False,GD-2,
2018-03-04 00:00:00.000,Player2,84.23333333333333,3.0,2.6,2018-03-04 11:51:12.095,Session,2018-03-04 13:15:27.360,7.0373,204.5,55,1485.5000000000002,35.4,58.4,50.6,59.5,71.6,586.434,958.6999999999999,61,46,0,0,372.26599999999996,83.5456,0,6.6822,0,186,82,39,7,43163,0,151,85,41,20,7.0373,83.5456,2.7054,0.591,0.1425,0.0334,0.0074,2.6458,0.6234,0.2007,0.0685,0.0193,1.5249,1.4483,0.8662,0.5268,0.3201,0.2356,0.1373,0.0938,0.0535,1.7123,0.1184,2.2215,3.5518,0.6776,0.3819,0.2045,5054,871.3392,0,0,382,2,0,2,417.6942,Bancu,0,23,25,6,1,55,6.6822,GD-2,43163.5524,Session,43163.49389,586.434, training,2360.3,263.7,60.7,15.4,2.5,2013.8,245.3,66.6,20.1,5.7,0,0,0,0,0,2906.2,525.2,241.7,125.7,69.1,45.1,27.9,18.3,10.7,1059.7,24.5,3443.5,1381.3,139.3,62.5,27.5,8.2601,24.766,False,GD-2,252.7
2018-03-04 00:00:00.000,Player2,8.883333333333333,0.0,,2018-03-04 13:06:14.400,Penalty,2018-03-04 13:15:07.488,0.2153,0.0,0,4.3,0.0,0.0,0.0,0.0,19.5,0.0,3.5,0,2,0,0,3.5,24.2312,0,1.7075,0,1,1,2,0,43163,0,2,3,0,0,0.2153,24.2312,0.0871,0.0048,0.0033,0.001,0,0.1071,0.0106,0.0013,0,0,0.127,0.0089,0.0021,0.0008,0.0005,0.0015,0.0005,0.0005,0.0003,0.073,0.0002,0.1659,0.0493,0,0,0,533,23.5045,0,0,4,1,0,1,18.6215,Bancu,0,0,0,0,0,0,1.7075,GD-2,43163.55217,Penalty,43163.546,0, training,304,6.2,2.2,0.4,0,213.9,5.8,0.8,0,0,0,0,0,0,0,477.9,3.2,0.7,0.5,0.2,0.5,0.2,0.2,0.1,49.7,0.1,507.8,25.5,0,0,0,3.7067,1.2751,False,GD-2,
2018-03-04 00:00:00.000,Player2,26.183333333333334,0.0,1.0,2018-03-04 12:11:17.376,Offensive-phase 11v1,2018-03-04 12:37:28.127,2.6574,87.2,20,549.7,0.0,21.8,15.0,24.8,86.0,268.884,369.5,24,12,0,0,100.61599999999999,101.493,0,7.9489,0,56,22,11,1,43163,0,44,19,16,8,2.6574,101.493,1.1073,0.184,0.047,0.0078,0.0024,1.0365,0.1624,0.0704,0.03,0.0096,0.4201,0.6675,0.3043,0.1802,0.132,0.0761,0.0483,0.0407,0.0204,0.7157,0.052,0.701,1.4726,0.215,0.1817,0.0872,1571,322.3117,0,0,100,0,0,0,139.8067,Bancu,0,7,13,0,0,20,7.9489,GD-2,43163.52602,Offensive-phase 11v1,43163.50784,268.884, training,742,69.1,18.2,3.3,0.5,648.8,55.3,22.1,8.8,2.8,0,0,0,0,0,699.3,240.5,83.7,42.8,26.4,13.4,9.3,7.1,4.1,434.3,10,910.1,574.7,44.7,29.6,11.8,8.0756,33.1784,False,GD-2,
