date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,gdType,rpeTl
2018-02-25 00:00:00.000,Player1,6.383333333333334,0.0,0.7,2018-02-25 15:16:04.224,Int-run 20 40 2,2018-02-25 15:22:27.840,0.9307,0.0,7,563.7999999999998,0.0,13.0,0.0,0.0,116.6,321.582,233.70000000000002,0,2,0,0,-87.88199999999998,145.794,0,10.8241,0,1,5,2,0,43156,0,8,1,0,0,0.9307,145.794,0.4147,0.0273,0.0112,0.0009,0,0.4292,0.0469,0.0005,0,0,0.1534,0.0265,0.061,0.3301,0.1885,0.0347,0.0058,0.004,0.0004,0.1259,0.0003,0.2513,0.1197,0.2381,0.3216,0,383,96.6284,0,0,20,0,0,0,36.375,Baluta,0,0,0,0,7,7,10.8241,GD 2,43156.6406,Int-run 20 40 2,43156.63616,321.582, training,164.5,9.4,5.6,0.8,0,188.5,14.2,0.1,0,0,0,0,0,0,0,165.1,8.8,15.1,61.7,34.3,7.3,1.5,1.1,0.1,88,0.1,237.9,43.2,46.6,55.4,0,6.2267,34.5863,False,GD+2-4,
2018-02-25 00:00:00.000,Player1,10.033333333333333,0.0,0.3,2018-02-25 15:04:40.800,Block-2 10v11,2018-02-25 15:14:43.007,1.0516,2.1,6,225.00000000000003,0.0,6.5,6.6,6.1,86.8,64.345,125.7,8,3,0,0,61.355000000000004,104.8097,0,8.3636,0,25,21,2,1,43156,0,23,16,5,3,1.0516,104.8097,0.3886,0.1038,0.0248,0.0012,0.0002,0.399,0.0871,0.033,0.0103,0.0034,0.2053,0.2016,0.1882,0.0993,0.0567,0.0216,0.0198,0.009,0.0031,0.2316,0.0155,0.3145,0.5675,0.1052,0.0623,0.0021,602,117.3065,0,0,42,0,0,0,54.8595,Baluta,0,3,2,1,0,6,8.3636,GD 2,43156.63522,Block-2 10v11,43156.62825,64.345, training,254.3,41,8.8,0.7,0.1,251.1,30.6,11.1,3.1,1.1,0,0,0,0,0,281,71.6,51.9,24.4,12.4,5.1,4,2,0.8,145.4,3.3,362.5,207.2,21.7,10.2,0.3,6.8378,32.0817,False,GD+2-4,
2018-02-25 00:00:00.000,Player1,48.4,3.0,1.7,2018-02-25 14:34:06.528,Session,2018-02-25 15:22:30.432,5.2928,2.1,32,1632.0,29.8,40.8,17.8,42.9,88.8,681.684,723.4999999999999,21,18,0,0,41.81599999999992,109.3555,0,8.384,0,69,83,17,1,43156,0,118,39,15,6,5.2928,109.3555,2.0857,0.3417,0.094,0.0084,0.0003,2.2883,0.3805,0.0679,0.0201,0.006,1.0886,0.8584,0.6762,0.9085,0.4874,0.1256,0.0508,0.0233,0.011,1.0375,0.0254,1.643,2.1896,0.7786,0.6796,0.0021,2904,567.4082,0,0,170,0,0,0,264.6456,Baluta,0,13,3,2,14,32,8.384,GD 2,43156.64063,Session,43156.60702,681.684, training,1215.6,150.4,44,5.1,0.2,1309,147.4,24.3,6.5,1.8,0,0,0,0,0,1414.4,299.1,188.2,189.8,96.2,28.6,11.8,5.7,2.8,661.9,5.8,1830.8,802.3,154.7,116.2,0.3,6.8378,31.1986,False,GD+2-4,145.2
2018-02-25 00:00:00.000,Player1,10.366666666666667,0.0,0.4,2018-02-25 14:44:46.752,Block-1 10v11,2018-02-25 14:55:08.832,1.2429,0.0,12,217.5,0.0,8.1,8.7,0.0,98.5,20.345,92.60000000000001,11,5,0,0,72.25500000000001,119.892,0,9.4183,0,28,19,5,0,43156,0,34,10,9,2,1.2429,119.892,0.4712,0.1087,0.0202,0.0033,0,0.5027,0.0976,0.029,0.0079,0.0023,0.1844,0.3161,0.2889,0.1249,0.038,0.0228,0.014,0.0063,0.0052,0.2362,0.0063,0.2818,0.798,0.1427,0.0203,0,622,136.4097,0,0,40,0,0,0,64.771,Baluta,0,10,1,1,0,12,9.4183,GD 2,43156.62163,Block-1 10v11,43156.61443,20.345, training,257.8,43.6,8.5,1.7,0,260.2,35.8,10.6,2.7,0.6,0,0,0,0,0,238.8,107.5,78.7,29.6,9.8,6.1,3.3,1.5,1.3,143.4,1.5,313,275.6,29.3,3.6,0,5.7734,42.8319,False,GD+2-4,
2018-02-25 00:00:00.000,Player1,8.833333333333334,0.0,0.2,2018-02-25 14:34:48.864,Passing-drill square,2018-02-25 14:43:38.496,0.7491,0.0,0,58.800000000000004,0.0,0.0,4.3,0.0,70.2,0.0,19.700000000000003,1,5,0,0,19.700000000000003,84.8058,0,6.7597,0,9,32,5,0,43156,0,38,7,0,1,0.7491,84.8058,0.2061,0.0742,0.0231,0.0011,0.0001,0.3423,0.0979,0.0032,0.0009,0.0003,0.1982,0.2626,0.0696,0.0391,0.0112,0.006,0.002,0.0005,0,0.1598,0,0.2439,0.5052,0,0,0,530,83.4849,0,0,34,0,0,0,50.7683,Baluta,0,0,0,0,0,0,6.7597,GD 2,43156.61364,Passing-drill square,43156.60751,0, training,178.6,45.5,14.2,1.2,0.1,237.5,50.8,1.6,0.4,0.1,0,0,0,0,0,299.8,92.4,25.4,14.2,4.8,2.3,0.7,0.2,0,90.2,0,338.2,191.8,0,0,0,3.9245,30.7358,False,GD+2-4,
2018-02-25 00:00:00.000,Player1,6.783333333333333,0.0,0.7,2018-02-25 14:55:54.623,Int-run 20 40 1,2018-02-25 15:02:41.568,1.0016,0.0,7,563.6999999999999,0.0,13.3,0.0,0.0,118.1,275.412,251.6,0,3,0,0,-23.811999999999983,147.6535,0,10.9648,0,2,5,3,0,43156,0,13,2,0,0,1.0016,147.6535,0.4536,0.0219,0.0139,0.0019,0,0.4632,0.0467,0.0003,0,0,0.1606,0.0311,0.0611,0.3121,0.1928,0.0405,0.0093,0.0036,0.0022,0.185,0.0032,0.3065,0.1271,0.2926,0.2754,0,407,103.9407,0,0,29,0,0,0,38.9595,Baluta,0,0,0,0,7,7,10.9648,GD 2,43156.62687,Int-run 20 40 1,43156.62216,275.412, training,185.4,6.7,6.4,0.7,0,193.8,13.7,0.1,0,0,0,0,0,0,0,146,10.4,14.6,58.9,34.8,7.8,2.3,0.9,0.6,129.6,0.9,253.1,49.6,57.1,47,0,6.4089,32.7434,False,GD+2-4,
2018-02-25 00:00:00.000,Player2,10.366666666666667,0.0,0.2,2018-02-25 14:44:46.752,Block-1 10v11,2018-02-25 14:55:08.832,0.8561,0.0,3,87.5,0.0,3.1,4.9,0.0,70.2,0.0,42.1,8,3,0,0,42.1,82.582,0,6.5124,0,40,17,1,2,43156,0,32,14,7,1,0.8561,82.582,0.3174,0.0834,0.0152,0.0011,0.0005,0.3188,0.093,0.0194,0.0068,0.0006,0.2055,0.205,0.1084,0.0454,0.0245,0.0079,0.0057,0.0032,0.0003,0.2496,0.0005,0.2766,0.5383,0.0412,0,0,622,104.49,0,0,49,0,0,0,56.9559,Bancu,0,3,0,0,0,3,6.5124,GD 2,43156.62163,Block-1 10v11,43156.61443,0, ,268.6,46.3,7.5,1.1,0.3,242.6,43.8,8.7,2.5,0.2,0,0,0,0,0,341.6,79.1,31.1,13,7.1,2.2,1.7,1,0.1,144.5,0.2,399.2,213.6,8.8,0,0,5.3223,27.8475,False,GD+2-4,
2018-02-25 00:00:00.000,Player2,8.833333333333334,0.0,,2018-02-25 14:34:48.864,Passing-drill square,2018-02-25 14:43:38.496,0.7085,0.0,0,34.9,0.0,0.0,0.0,0.0,68.5,0.0,12.999999999999998,0,8,0,0,12.999999999999998,80.2097,0,6.3746,0,24,22,6,2,43156,0,40,14,0,0,0.7085,80.2097,0.2079,0.0683,0.0174,0.0031,0.0004,0.3114,0.0925,0.0075,0,0,0.1654,0.2456,0.064,0.0219,0.0068,0.002,0.002,0.001,0.0001,0.1986,0.0011,0.2101,0.4953,0.0031,0,0,530,87.2065,0,0,42,0,0,0,55.3142,Bancu,0,0,0,0,0,0,6.3746,GD 2,43156.61364,Passing-drill square,43156.60751,0, ,173.4,49.8,11.9,2.1,0.4,238.7,50,3.7,0,0,0,0,0,0,0,290.4,92.7,24.1,8.8,2.5,0.8,0.8,0.3,0.1,109.1,0.4,328.8,200.5,0.7,0,0,4.4,31,False,GD+2-4,
2018-02-25 00:00:00.000,Player2,6.783333333333333,0.0,0.6,2018-02-25 14:55:54.623,Int-run 20 40 1,2018-02-25 15:02:41.568,0.8298,0.0,6,430.7,0.0,11.2,0.0,0.0,101.4,138.912,149.2,0,2,0,0,10.287999999999982,122.3264,0,9.1823,0,7,4,2,0,43156,0,11,3,0,0,0.8298,122.3264,0.356,0.037,0.0071,0.0006,0,0.3761,0.0489,0.0041,0,0,0.1863,0.0285,0.0967,0.2815,0.1035,0.0305,0.0129,0.0017,0.0006,0.0877,0,0.2519,0.1335,0.3055,0.1389,0,407,96.441,0,0,85,0,0,0,40.9114,Bancu,0,0,0,0,6,6,9.1823,GD 2,43156.62687,Int-run 20 40 1,43156.62216,138.912, ,192.3,11.7,3.9,0.6,0,181.9,15.3,1.2,0,0,0,0,0,0,0,227.2,9.1,23.8,54.6,20.1,6.5,2.9,0.4,0.1,62.2,0,277.2,45.1,60.5,24.1,0,6.2356,28.926,False,GD+2-4,
2018-02-25 00:00:00.000,Player2,6.383333333333334,0.0,0.7,2018-02-25 15:16:04.224,Int-run 20 40 2,2018-02-25 15:22:27.840,0.87,0.0,7,531.5999999999999,0.0,13.6,0.0,0.0,113.2,196.461,181.19999999999996,2,0,0,0,-15.261000000000053,136.2916,0,10.2685,0,3,7,0,0,43156,0,8,3,2,0,0.87,136.2916,0.377,0.0375,0.0087,0.0002,0,0.3975,0.0419,0.0061,0.0011,0,0.1709,0.0231,0.0852,0.3504,0.1372,0.0322,0.0049,0.0028,0.0041,0.0591,0,0.214,0.1093,0.3502,0.1965,0,383,101.515,0,0,82,0,0,0,38.7689,Bancu,0,0,0,0,7,7,10.2685,GD 2,43156.6406,Int-run 20 40 2,43156.63616,196.461, ,169.4,12.6,5,0.2,0,180.8,12.7,1.9,0.4,0,0,0,0,0,0,209.8,7.9,20.3,67.9,26.6,6.6,1.1,0.6,0.8,41.4,0,243.3,36.4,69.3,34,0,6.4445,34.517,False,GD+2-4,
