date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,rpeTl
2017-10-03 00:00:00.000,Player3,15.1,0.0,2.1398360096390916,2017-10-03 17:28:45.984,Int-run 15 15,2017-10-03 17:43:52.320,2.2875,0.0,25,1607.5000000000002,0.0,42.79672019278183,0.0,0.0,117.68222298558324,422.6,493.50000000000006,0,25,0,0,1184.9,151.4921,0,11.9292,0,3,1,6,19,43011,0,8,23,0,0,2.2875,151.4921,0.9272,0.0713,0.0423,0.0111,0.0056,1.0735,0.1405,0.0161,0,0,0.1937,0.0741,0.3722,1.114,0.3194,0.0885,0.0372,0.0161,0.0127,0.0399,0.0196,0.208,0.2861,1.3708,0.4226,0,906,271.3441,0,0,52,0,0,0,100.4296,Barbut,0,0,0,0,25,25,11.9292,October 3 2017,43011.7388,Int-run 15 15,43011.72831,422.6, training,372.8,19.7,15.2,9,4.4,429,50,6.3,0,0,0,0,0,0,0,458.8,24.6,82.6,212.7,61.6,19,8.7,4.4,3.8,24.1,6.1,473.5,87.5,271.1,74.3,0,5.9023,47.1094,False,
2017-10-03 00:00:00.000,Player3,37.53333333333333,0.0,2.6674597277058503,2017-10-03 16:22:20.352,Defensive-phase counter attack,2017-10-03 16:59:52.800,2.6036,198.9,28,936.6,0.0,36.71734440490145,50.76394135276207,67.92104649447231,55.68720785997149,582.175,718.1999999999999,24,34,0,0,354.42500000000007,69.3672,0,5.8833,0,35,19,17,17,43011,0,31,27,12,12,2.6036,69.3672,0.895,0.2415,0.0786,0.024,0.0093,0.9713,0.2206,0.1084,0.041,0.014,0.5338,0.2891,0.1811,0.2184,0.2073,0.1399,0.0978,0.0662,0.0567,0.6629,0.1503,0.8342,0.9172,0.2701,0.3833,0.1989,2252,332.5623,0,0,106,0,0,0,149.1272,Barbut,0,7,14,5,2,28,5.8833,October 3 2017,43011.70825,Defensive-phase counter attack,43011.68218,582.175, training,1127.3,72.6,25.8,10.8,6.1,897.2,71.5,28.3,9.1,3.8,0,0,0,0,0,1502,105.8,52.7,45.6,38.4,23.9,16.5,12,10.4,416.5,28.7,1724.8,385.1,54.3,62.5,25.8,8.7712,16.9323,False,
2017-10-03 00:00:00.000,Player3,14.383333333333333,0.0,0.3325095936265655,2017-10-03 16:07:07.968,Warm-up,2017-10-03 16:21:31.103,0.7533,0.0,1,76.80000000000001,0.0,2.2240857963733394,9.138027481537433,0.0,40.04319271459123,2.237,33.4,3,3,0,0,74.56300000000002,52.3758,0,3.969,0,16,13,2,1,43011,0,16,8,1,2,0.7533,52.3758,0.2749,0.0455,0.0143,0.0032,0.0003,0.3447,0.0608,0.0058,0.0014,0.0023,0.3333,0.1039,0.0796,0.0434,0.013,0.0066,0.0045,0.0036,0.0015,0.1599,0.0042,0.3858,0.3099,0.0554,0.0022,0,863,85.9688,0,0,30,0,0,0,63.1218,Barbut,0,0,0,1,0,1,3.969,October 3 2017,43011.68161,Warm-up,43011.67162,2.237, training,374.2,28.4,8.3,1.1,0.1,417.8,29.8,2.1,0.6,0.7,0,0,0,0,0,685.5,39.2,22.4,11.2,3.3,1.8,1.5,1,0.4,95.6,1.2,726.3,125,11.4,0.4,0,5.3956,11.6093,False,
2017-10-03 00:00:00.000,Player3,20.466666666666665,0.0,1.831377731382883,2017-10-03 17:03:44.352,Game-11v11,2017-10-03 17:24:12.096,2.3168,27.0,24,575.3,0.0,21.283757409853212,57.22938436491054,17.22011932995788,91.25684427589098,162.403,359.20000000000005,32,30,0,0,412.89699999999993,113.1972,0,9.6883,0,48,54,24,6,43011,0,51,46,15,17,2.3168,113.1972,0.7609,0.2571,0.0882,0.0177,0.0023,0.819,0.2314,0.0908,0.031,0.0182,0.3793,0.4651,0.3873,0.2161,0.1214,0.0745,0.0472,0.0331,0.022,0.5098,0.061,0.5521,1.3303,0.272,0.1354,0.027,1228,298.5368,0,0,117,1,0,1,127.6002,Barbut,0,10,12,2,0,24,9.6883,October 3 2017,43011.72514,Game-11v11,43011.71093,162.403, training,503.5,95.8,33.4,7.2,1.1,456.2,89.1,27.6,9.1,4.9,0,0,0,0,0,516.6,166.9,109.4,52.5,28,17.5,11.5,8.2,4.9,299.6,12.8,650.2,495.3,56.3,22.4,3.7,7.6201,39.3517,False,
2017-10-03 00:00:00.000,Player3,97.3,8.0,7.3,2017-10-03 16:07:01.056,Session,2017-10-03 17:44:19.968,8.2144,226.0,79,3196.3000000000006,101.2,95.8,242.5,80.1,66.7,1169.415,1604.4,59,92,0,0,2026.8850000000007,84.4233,0,6.9148,0,103,87,49,43,43011,0,108,104,28,31,8.2144,84.4233,2.9761,0.6168,0.2233,0.056,0.0176,3.3369,0.6587,0.2211,0.0734,0.0346,1.6512,0.9352,1.021,1.5919,0.6611,0.3096,0.1867,0.119,0.0929,1.4107,0.2351,2.223,2.8537,1.9683,0.9435,0.226,5838,1013.1199,0,0,307,1,0,1,462.1899,Barbut,0,17,26,8,28,79,6.9148,October 3 2017,43011.73912,Session,43011.67154,1169.415, training,2743,218.1,82.7,28.1,11.7,2417.8,244.5,64.3,18.8,9.4,0,0,0,0,0,3722.5,337.5,267.4,322,131.3,62.2,38.2,25.6,19.5,863.4,48.8,4158.3,1097.9,393.1,159.6,29.5,8.7712,23.873,True,778.4
2017-10-03 00:00:00.000,Player5,97.31666666666666,5.0,6.3,2017-10-03 16:07:01.056,Session,2017-10-03 17:44:19.968,7.6022,194.39999999999998,69,2739.8,63.3,80.3,222.1,68.3,61.0,853.803,1201.2,46,72,0,0,1885.9970000000003,78.1184,0,6.2206,0,79,72,48,24,43011,0,76,88,25,21,7.6022,78.1184,2.8752,0.4811,0.1939,0.0442,0.0099,3.192,0.5663,0.1573,0.0479,0.0343,1.6963,0.7872,0.9735,1.5386,0.4932,0.2266,0.1579,0.079,0.0698,1.4053,0.1747,2.3639,2.5611,1.8233,0.6594,0.1944,5839,911.4526,0,0,372,0,0,0,383.5779,Briceag,0,21,16,6,26,69,6.2206,October 3 2017,43011.73912,Session,43011.67154,853.803, training,2787.8,197.1,76.8,21.3,5.9,2450.9,228,50.3,12.6,7.9,0,0,0,0,0,3850.8,281.9,249.4,314,101.5,46.8,31.7,15.9,14.5,895.4,36.7,4357.9,979.7,363.3,112.5,25.2,8.7756,20.248,True,486.5833333333333
2017-10-03 00:00:00.000,Player5,37.53333333333333,0.0,1.868991530244319,2017-10-03 16:22:20.352,Defensive-phase counter attack,2017-10-03 16:59:52.800,2.398,100.1,27,652.7000000000002,0.0,25.243069438296658,47.26330276920282,36.341750987397404,50.48597063135452,313.357,451.5,21,30,0,0,339.34300000000013,63.89,0,5.2328,0,26,24,15,15,43011,0,31,29,14,7,2.398,63.89,0.8659,0.1656,0.0774,0.0203,0.0067,0.9475,0.209,0.0729,0.0211,0.0115,0.5452,0.2778,0.2167,0.2012,0.1312,0.0826,0.0699,0.0383,0.0399,0.7057,0.0896,0.8876,0.9371,0.26,0.2132,0.1001,2252,295.7895,0,0,100,0,0,0,128.4562,Briceag,0,14,7,6,0,27,5.2328,October 3 2017,43011.70825,Defensive-phase counter attack,43011.68218,313.357, training,1143.7,63.1,26.6,9,4.1,899.6,77.7,20.2,5.6,2.9,0,0,0,0,0,1509.8,101.6,57.1,43.4,26.1,15.6,13.3,7.4,8.5,450.5,19.2,1764.5,386.8,52.8,35.4,13,8.7645,15.1476,False,
2017-10-03 00:00:00.000,Player5,14.383333333333333,0.0,0.3444935502652883,2017-10-03 16:07:07.968,Warm-up,2017-10-03 16:21:31.103,0.7392,5.7,3,125.80000000000003,0.0,4.519631318952826,9.770915173104308,5.1490889320344815,39.78909917790159,51.243,84.80000000000001,4,5,0,0,74.55700000000002,51.3916,0,4.015,0,11,12,4,1,43011,0,6,14,2,2,0.7392,51.3916,0.2557,0.0575,0.0197,0.0025,0.0007,0.3089,0.0729,0.0167,0.0022,0.0025,0.3113,0.0848,0.0738,0.041,0.0357,0.0177,0.0116,0.0078,0.005,0.1435,0.007,0.3703,0.2741,0.0435,0.0456,0.0057,863,86.9769,0,0,54,0,0,0,48.6179,Briceag,0,1,2,0,0,3,4.015,October 3 2017,43011.68161,Warm-up,43011.67162,51.243, training,376.8,30.1,10.1,1.2,0.2,404.4,32.8,6,0.7,0.7,0,0,0,0,0,691.5,31.9,21.7,10.8,7.5,3.4,2.2,1.8,1,89.3,1.9,738.6,107.3,9,7.3,0.8,7.0489,11.0081,False,
2017-10-03 00:00:00.000,Player5,20.466666666666665,0.0,1.3547398101724348,2017-10-03 17:03:44.352,Game-11v11,2017-10-03 17:24:12.096,1.9546,88.6,13,397.8,0.0,14.90382910778549,33.58378632534853,29.19570375754817,75.63101927540309,167.014,275.8,21,19,0,0,230.786,95.4995,0,7.8607,0,39,28,14,5,43011,0,30,26,9,12,1.9546,95.4995,0.732,0.1705,0.061,0.0132,0.0023,0.7211,0.1587,0.0509,0.0245,0.0203,0.4635,0.343,0.2895,0.122,0.0615,0.0436,0.0482,0.0258,0.0237,0.4609,0.073,0.6699,0.9962,0.1214,0.0784,0.0886,1228,242.2223,0,0,97,0,0,0,98.5072,Briceag,0,6,7,0,0,13,7.8607,October 3 2017,43011.72514,Game-11v11,43011.71093,167.014, training,537.8,70.2,21.3,5.3,1.3,498,66.1,17.3,6.3,4.3,0,0,0,0,0,647.2,120.6,80.1,31.7,14.5,8.9,8.9,4.5,4.6,292.8,14.1,805.3,373.4,25,12.8,11.4,8.7756,25.8897,False,
2017-10-03 00:00:00.000,Player5,15.1,0.0,2.0133111187148254,2017-10-03 17:28:45.984,Int-run 15 15,2017-10-03 17:43:52.320,2.2607,0.0,25,1563.8000000000004,0.0,40.26622237429651,0.0,0.0,115.16709679427755,322.189,389.29999999999995,0,18,0,0,1241.6110000000003,149.7164,0,11.5164,0,3,8,15,3,43011,0,8,19,0,0,2.2607,149.7164,0.9014,0.0863,0.0358,0.0083,0.0003,1.0934,0.1192,0.016,0,0,0.1881,0.0776,0.3926,1.1745,0.2648,0.0827,0.0282,0.0072,0.0013,0.0386,0.0051,0.205,0.335,1.3985,0.3222,0,906,261.9524,0,0,121,0,0,0,92.9609,Briceag,0,0,0,0,25,25,11.5164,October 3 2017,43011.7388,Int-run 15 15,43011.72831,322.189, training,372.2,31,18.8,5.8,0.3,425.2,46.9,6.2,0,0,0,0,0,0,0,455.1,26.3,90.2,228.1,53.4,18.9,7.3,2.2,0.4,23,1.5,471,101.9,276.5,57,0,5.88,46.966,False,
