playerName,date,wellness_fatigue,wellness_mood,wellness_sleep,wellness_soreness,wellness_stress
Player16,2018-04-05,5,4,5,4,5
Player11,2018-04-05,3,5,4,4,5
Player10,2018-04-05,3,5,5,5,5
Player2,2018-04-05,4,5,5,4,4
Player23,2018-04-05,5,5,4,5,5
Player29,2018-04-05,5,5,5,5,5
Player19,2018-04-05,4,5,5,4,5
